feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2293011	participant	H4022	0.041994284655126	1.20494518549143	96	94	0.972308254336878	1
X2293011	participant	M2041	0.114739232575809	1.20494518549143	96	94	0.924439454766359	1
X2293035	participant	H4018	3.99950015244073e-15	1.36225087310227	96	58	0.999999999999998	1
X2293035	participant	M2041	4.56586334914572e-15	1.84449640163862	96	58	0.999999999999998	1
X2293035	participant	P6018	5.78196109566013e-16	1.15769063072622	96	58	1	1
X2293047	participant	H4009	0.0221792734917662	0.865290596232133	96	63	0.979631747652138	1
X2293047	participant	H4013	0.0439336388624336	0.660876609227869	96	63	0.947207930775092	1
X2293047	participant	H4016	0.0422296686974213	0.611852848292692	96	63	0.945192843158413	1
X2293125	participant	H4008	1.59164521966169e-14	0.681745718738266	96	22	0.999999999999981	1
X2293125	participant	H4013	1.53568439585801e-15	0.612696490472711	96	22	0.999999999999998	1
X2293125	participant	H4016	-2.15013292943531e-15	0.567246725939739	96	22	0.999999999999997	1
X2293125	participant	H4018	6.84278104877266e-15	0.802208013035713	96	22	0.999999999999993	1
X2293125	participant	H4022	3.10714463734767e-15	1.08619478440147	96	22	0.999999999999998	1
X2293125	participant	M2039	2.00871120985652e-15	0.612696490472712	96	22	0.999999999999997	1
X2293125	participant	M2041	7.07273248502715e-15	1.08619478440147	96	22	0.999999999999995	1
X2293125	participant	M2047	3.18442346141681e-15	0.802208013035712	96	22	0.999999999999997	1
X2293125	participant	M2060	3.76734025620354e-15	0.681745718738265	96	22	0.999999999999996	1
X2293125	participant	M2072	2.39951624872971e-15	0.510371966012418	96	22	0.999999999999996	1
X2293125	participant	M2075	2.25623006768345e-15	0.802208013035713	96	22	0.999999999999998	1
X2293125	participant	M2084	2.22482604116087e-15	0.475846540532714	96	22	0.999999999999996	1
X2293125	participant	P6014	2.48055315584495e-15	0.681745718738266	96	22	0.999999999999997	1
X2293125	participant	P6018	1.3559318756159e-15	0.681745718738266	96	22	0.999999999999998	1
X2293138	participant	H4008	-2.48994381501242e-14	0.656777503589378	96	12	0.99999999999997	1
X2293138	participant	H4009	6.56823724435171e-16	0.772827993897922	96	12	0.999999999999999	1
X2293138	participant	H4013	9.54958413599499e-17	0.590257130203015	96	12	1	1
X2293138	participant	H4016	3.80839059949493e-16	0.546471915176017	96	12	1	1
X2293138	participant	H4018	2.0940115946887e-15	0.772827993897922	96	12	0.999999999999998	1
X2293138	participant	H4022	3.7691883883322e-16	1.04641405043408	96	12	1	1
X2293138	participant	H4023	1.45487872909641e-16	0.515218662598616	96	12	1	1
X2293138	participant	H4045	1.21604731419377e-15	0.656777503589377	96	12	0.999999999999998	1
X2293138	participant	M2039	3.79537048644499e-16	0.590257130203016	96	12	1	1
X2293138	participant	M2041	-6.94790355035354e-16	1.04641405043408	96	12	1	1
X2293138	participant	M2042	2.0004911897796e-16	0.473258560997165	96	12	1	1
X2293138	participant	M2047	-5.31454020415902e-16	0.772827993897922	96	12	1	1
X2293138	participant	M2060	1.08382267764844e-15	0.656777503589378	96	12	0.999999999999999	1
X2293138	participant	M2075	8.59296426811839e-17	0.772827993897922	96	12	1	1
X2293138	participant	P6014	4.40790463399478e-17	0.656777503589378	96	12	1	1
X2293138	participant	P6018	5.68933706272126e-17	0.656777503589378	96	12	1	1
X239935	participant	P6014	-0.0696164990069427	1.19679894926946	96	31	0.95379819088838	1
X28052	participant	H4022	-0.0808302559794551	1.58901364313849	96	68	0.95959148978733	1
X28052	participant	M2060	0.079058685633901	0.997337921138422	96	68	0.937069357884667	1
X28111	participant	H4045	-0.0533529553030768	0.592445584297444	96	73	0.92852885014839	1
X28118	participant	M2075	-0.0632326814171776	0.846194774549927	96	65	0.94066955954057	1
X291644	participant	H4008	-3.87821009500365e-14	0.30420378049792	96	17	0.999999999999899	1
X291644	participant	H4009	-3.32164002621926e-15	0.35795561835406	96	17	0.999999999999993	1
X291644	participant	H4013	-4.70787101890084e-15	0.2733931194237	96	17	0.999999999999986	1
X291644	participant	H4016	-1.0516571314745e-15	0.25311284510198	96	17	0.999999999999997	1
X291644	participant	H4022	-2.40257540054968e-15	0.484674198443933	96	17	0.999999999999996	1
X291644	participant	H4023	-1.34192980198601e-15	0.238637078902707	96	17	0.999999999999996	1
X291644	participant	M2042	-9.09377631856658e-16	0.21920215388247	96	17	0.999999999999997	1
X291644	participant	M2060	-9.56878216650989e-16	0.30420378049792	96	17	0.999999999999998	1
X291644	participant	M2061	-9.72949676424163e-16	0.25311284510198	96	17	0.999999999999997	1
X291644	participant	M2072	-9.58842608724981e-16	0.227734589677328	96	17	0.999999999999997	1
X291644	participant	M2075	-9.11695857071521e-16	0.35795561835406	96	17	0.999999999999998	1
X291644	participant	M2084	-1.0804806230965e-15	0.212328897106697	96	17	0.999999999999996	1
X291644	participant	P6018	-8.01890088523472e-16	0.30420378049792	96	17	0.999999999999998	1
X301301	participant	M2075	0.0292635338975082	1.3414259523153	96	85	0.982664282672108	1
X33025	participant	P6014	0.0527766919504423	0.580406517127957	96	51	0.927836264180154	1
X33043	participant	H4008	1.64070324029986e-14	0.936909751785265	96	34	0.999999999999986	1
X33043	participant	H4009	2.1560055471767e-15	1.10245871696041	96	34	0.999999999999998	1
X33043	participant	H4013	3.37882686427316e-15	0.842016753505827	96	34	0.999999999999997	1
X33043	participant	H4016	5.70585438830208e-16	0.779556034740926	96	34	1	1
X33043	participant	H4018	6.91819489356371e-15	1.10245871696041	96	34	0.999999999999995	1
X33043	participant	H4045	4.42110011292702e-15	0.936909751785264	96	34	0.999999999999996	1
X33043	participant	M2039	3.05122678406976e-17	0.842016753505828	96	34	1	1
X33043	participant	M2041	6.81460467219797e-15	1.49273615935201	96	34	0.999999999999996	1
X33043	participant	M2060	4.22190937684118e-15	0.936909751785264	96	34	0.999999999999996	1
X33043	participant	M2075	2.81428903979217e-15	1.10245871696041	96	34	0.999999999999998	1
X33043	participant	P6014	2.57459866800477e-15	0.936909751785265	96	34	0.999999999999998	1
X338188	participant	H4009	-3.25382221610774e-15	0.437070413548353	96	23	0.999999999999994	1
X338188	participant	H4013	6.98484885523715e-16	0.333818042351829	96	23	0.999999999999998	1
X338188	participant	H4018	2.54695707223314e-15	0.437070413548352	96	23	0.999999999999995	1
X338188	participant	H4022	1.73895649909274e-15	0.591796137532824	96	23	0.999999999999998	1
X338188	participant	H4045	1.35050773143146e-15	0.371438427916186	96	23	0.999999999999997	1
X338188	participant	M2039	2.04255471663712e-15	0.333818042351829	96	23	0.999999999999995	1
X338188	participant	M2041	2.16676666600698e-15	0.591796137532822	96	23	0.999999999999997	1
X338188	participant	M2042	2.14983001010715e-15	0.267649873715173	96	23	0.999999999999994	1
X338188	participant	M2060	1.10703625201463e-15	0.371438427916186	96	23	0.999999999999998	1
X338188	participant	M2061	1.01948750128872e-15	0.309055453276049	96	23	0.999999999999997	1
X338188	participant	M2072	3.19004715976308e-16	0.278068135226421	96	23	0.999999999999999	1
X338188	participant	P6018	1.2237500709421e-15	0.371438427916186	96	23	0.999999999999997	1
X357276	participant	H4023	-0.0158637576940752	0.450923254869254	96	93	0.972046951514293	1
X357276	participant	M2039	-0.0307883752243648	0.516597487013554	96	93	0.952664157539637	1
X357276	participant	M2041	0.0593431336773945	0.915829460025314	96	93	0.948540688710272	1
X35833	participant	H4016	-4.521950523775e-15	0.641956373657074	96	70	0.999999999999994	1
X35833	participant	H4018	1.20869428595788e-14	0.907863410077683	96	70	0.999999999999989	1
X35833	participant	M2041	5.97475112615107e-15	1.22925286827248	96	70	0.999999999999996	1
X35833	participant	P6018	3.6943444981374e-15	0.771535540610499	96	70	0.999999999999996	1
X40519	participant	H4009	-1.78002073665651e-14	1.21323919487599	96	32	0.999999999999988	1
X40519	participant	H4013	8.63079232970238e-16	0.926626741101081	96	32	0.999999999999999	1
X40519	participant	H4018	3.50211211600677e-15	1.21323919487599	96	32	0.999999999999998	1
X40519	participant	M2039	9.06219795198726e-16	0.926626741101082	96	32	0.999999999999999	1
X40519	participant	M2041	8.48849818940503e-15	1.64273363553036	96	32	0.999999999999996	1
X40519	participant	M2042	1.29497731932816e-15	0.742954240847813	96	32	0.999999999999999	1
X40519	participant	M2060	2.64865782568006e-15	1.03105505488804	96	32	0.999999999999998	1
X40519	participant	M2075	-6.22294620112783e-16	1.21323919487599	96	32	1	1
X40519	participant	P6018	-8.49140956555922e-16	1.03105505488804	96	32	0.999999999999999	1
X40545	participant	H4016	-0.0726260616555978	0.612174536267978	96	65	0.905941053336955	1
X437897	participant	H4008	4.77180196029614e-14	1.03607439563387	96	22	0.999999999999963	1
X437897	participant	H4013	3.93287347780663e-15	0.931137708130174	96	22	0.999999999999997	1
X437897	participant	H4016	2.52917726821155e-15	0.862066005843065	96	22	0.999999999999998	1
X437897	participant	H4018	7.3946859838774e-15	1.21914543712406	96	22	0.999999999999995	1
X437897	participant	H4022	4.94819623607973e-15	1.65073072533877	96	22	0.999999999999998	1
X437897	participant	H4045	6.37075848477167e-15	1.03607439563387	96	22	0.999999999999995	1
X437897	participant	M2039	4.50668621045975e-15	0.931137708130175	96	22	0.999999999999996	1
X437897	participant	M2041	5.67509208201518e-15	1.65073072533876	96	22	0.999999999999997	1
X437897	participant	M2047	3.56230823868031e-15	1.21914543712406	96	22	0.999999999999998	1
X437897	participant	M2060	5.12658694075692e-15	1.03607439563387	96	22	0.999999999999996	1
X437897	participant	M2072	4.11347984353726e-15	0.775631311940508	96	22	0.999999999999996	1
X437897	participant	M2075	4.13806558570566e-15	1.21914543712406	96	22	0.999999999999997	1
X437897	participant	P6014	4.60583674464057e-15	1.03607439563387	96	22	0.999999999999996	1
X437897	participant	P6018	4.68123284635204e-15	1.03607439563387	96	22	0.999999999999996	1
X47678	participant	H4023	0.0516500518277942	0.448740806802773	96	73	0.908731958373949	1
X853	participant	H4016	0.0282996560321131	0.579981841177294	96	96	0.961237795705247	1
X853	participant	H4022	-0.144912534446581	1.11058067349915	96	96	0.89659960788976	1
X88431	participant	H4018	-0.0169819399789105	0.986290321145512	96	95	0.986317121367245	1
X88431	participant	M2075	0.0507395801324319	0.986290321145512	96	95	0.959133798500894	1
