#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
UNKNOWN	-1	91.03299999999999	90.96724	95.2506	96.59062	90.57242	77.35188000000001	83.17538	94.69125	94.87063	91.38566999999999	75.28191	82.61145	87.0483	94.39381	95.22375	94.40526	86.34541999999999	95.13065	94.1458	73.88923	95.74339	93.00718	86.83622	93.23784	74.10878000000001	92.86946	93.0072	91.81869	91.19105	91.44115	90.31571	90.26083	81.20456999999999	91.67749
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Nostocales|f__Tolypothrichaceae|g__Tolypothrix	2|1117||1161|119859|111782	0	0	0	0	0	0	0	0.0011413816949489759	0	0	0	0	0	0	0	0	0	0.005950351737612827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Nostocales|f__Tolypothrichaceae|g__Tolypothrix|s__Tolypothrix_campylonemoides	2|1117||1161|119859|111782|1136105	0	0	0	0	0	0	0	0.0011413816949489759	0	0	0	0	0	0	0	0	0	0.005950351737612827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	2|1239	2.1346680318723603	0.08384392003720989	0	0	0.8038748903394876	0.5150635093875461	0.1331214213125384	0.008509929567456784	0.6799625887010661	0.025811968107945508	0.20491789556612355	0.2404766413367949	3.940481231248252	1.4168880575065808	0.07988795773382652	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0.050897732786857074	0	0	0.8927385479221979	1.424569129504282	0.01599818408441699	2.181389113995197	0.0028495640691125466	0	0.2586820029930475	0.7776187413387294	0.15721965773647936	4.908408848638083	6.264124617079709	0
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.0398662110009758	0.08384392003720989	0	0	0.8038748903394876	0.4515876278573168	0.1331214213125384	0.008509929567456784	0.6799625887010661	0.025811968107945508	0.16224211612836426	0.2404766413367949	3.940481231248252	1.4168880575065808	0.07988795773382652	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0.050897732786857074	0	0	0.8927385479221979	1.4080606710884307	0	2.181389113995197	0.0028495640691125466	0	0.2586820029930475	0.7776187413387294	0.15721965773647936	0.443665731227652	6.264124617079709	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	2.0323778687661083	0.08384392003720989	0	0	0.8038748903394876	0.4515876278573168	0.1331214213125384	0.008509929567456784	0.6799625887010661	0.025811968107945508	0.16224211612836426	0.2404766413367949	3.940481231248252	1.4168880575065808	0.07988795773382652	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0.050897732786857074	0	0	0.8927385479221979	1.4080606710884307	0	2.181389113995197	0	0	0.2586820029930475	0.7776187413387294	0.15721965773647936	0.443665731227652	6.264124617079709	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2|1239|91061|1385|186817	0.6444637162319368	0.07719851571804252	0	0	0.8038748903394876	0.4235447276144331	0.08049401766687025	0.008509929567456784	0.6799625887010661	0.025811968107945508	0.16224211612836426	0.1928789732674936	1.2663107121950572	1.4168880575065808	0.07988795773382652	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0.050897732786857074	0	0	0.6968667783032609	0.4122577195370168	0	0.2043791748151648	0	0	0.2586820029930475	0.4560635426966888	0.15721965773647936	0.047278778355840365	6.168006686889994	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus	2|1239|91061|1385|186817|1386	0.6444637162319368	0.07719851571804252	0	0	0.8038748903394876	0.4235447276144331	0.06998704401702377	0.008509929567456784	0.6799625887010661	0.025811968107945508	0.16224211612836426	0.1928789732674936	1.2663107121950572	1.4168880575065808	0.07988795773382652	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0.050897732786857074	0	0	0.6968667783032609	0.40421210292980775	0	0.2043791748151648	0	0	0.2586820029930475	0.4560635426966888	0.15721965773647936	0.047278778355840365	6.168006686889994	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_aryabhattai	2|1239|91061|1385|186817|1386|412384	0.37060703317124893	0.07719851571804252	0	0	0.508712361000309	0.3228987541131001	0.035619397780768565	0	0.3878652793098663	0.019110883475996897	0.16224211612836426	0.1928789732674936	0.6819975000159056	0.7558581117400202	0.039292260185763414	0	0	0	0	0.014494090940329534	0	0	0.5257468627942792	0.2373930250246609	0	0.1466296240463715	0	0	0.2586820029930475	0.34760491936493104	0	0.046150009087853563	4.167835018509884	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus_group	2|1239|91061|1385|186817|1386|86661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036403641846527536	0	0	0.01706157427639883	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_koreensis	2|1239|91061|1385|186817|1386|284581	0.03107783081978788	0	0	0	0.03846548006147815	0	0	0	0	0	0	0	0.00375210657186334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12765853494369098	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_marisflavi	2|1239|91061|1385|186817|1386|189381	0.04159612257107508	0	0	0	0.017379748656487577	0	0.019222125532345227	0	0	0	0	0	0.08324055553112078	0	0	0	0	0	0	0	0	0	0.009951817107443495	0.03678208688288191	0	0	0	0	0	0	0	0.0011287692679867953	0.06129752355887212	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_megaterium	2|1239|91061|1385|186817|1386|1404	0.20118362636988885	0	0	0	0.2393173006212128	0.10064597350133304	0.01514552070391	0.008509929567456784	0.2920973093911997	0.0067010846319486075	0	0	0.4973218452458505	0.6610299457665606	0.040595697548063116	0	0.02977790475924095	0.018467515548339117	0.044711440378046655	0	0	0	0.1298343546702582	0.11962123773592755	0	0.0577495507687933	0	0	0	0.1084594792169175	0.15721965773647936	0	1.8112156098775467	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_pumilus	2|1239|91061|1385|186817|1386|1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01427216945488127	0.010416429502222909	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Terribacillus	2|1239|91061|1385|186817|459532	0	0	0	0	0	0	0.010505291188093095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008045616607209049	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Terribacillus|s__Terribacillus_aidingensis	2|1239|91061|1385|186817|459532|586416	0	0	0	0	0	0	0.010505291188093095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008045616607209049	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified	2|1239|91061|1385|	0.2118660142328969	0	0	0	0	0.028040635431040403	0.04559134859304079	0	0	0	0	0	0.016457721162812376	0	0	0	0	0	0	0	0	0	0	0.07478541965520907	0	0	0	0	0	0.32155519864204074	0	0.07918817981944637	0.01660951815808889	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium	2|1239|91061|1385||33986	0.2118660142328969	0	0	0	0	0.028040635431040403	0.04559134859304079	0	0	0	0	0	0.016457721162812376	0	0	0	0	0	0	0	0	0	0	0.07478541965520907	0	0	0	0	0	0.32155519864204074	0	0.07918817981944637	0.01660951815808889	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_acetylicum	2|1239|91061|1385||33986|41170	0.06527438446233594	0	0	0	0	0	0.0007318708627194901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017914311242072798	0	0	0	0	0	0.06078753170264936	0	0.02621004188098416	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_enclense	2|1239|91061|1385||33986|1017277	0.011762014740122268	0	0	0	0	0	0.004434969181904772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001102908109460242	0	0	0	0	0	0.027599728747241502	0	0.0047079125465471685	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_indicum	2|1239|91061|1385||33986|296995	0.1348296150304387	0	0	0	0	0.028040635431040403	0.04032524330496722	0	0	0	0	0	0.016457721162812376	0	0	0	0	0	0	0	0	0	0	0.05576820030367604	0	0	0	0	0	0.2331670823069901	0	0.048270225391915035	0.01660951815808889	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_sp_BMC_KP	2|1239|91061|1385||33986|1684312	0	0	0	0	0	0	0.00010094770520268829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	2|1239|91061|1385|186822	0	0	0	0	0	0	0.0034826958294927463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus	2|1239|91061|1385|186822|44249	0	0	0	0	0	0	0.003191629946158328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_amylolyticus	2|1239|91061|1385|186822|44249|1451	0	0	0	0	0	0	0.0007066339364188178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_sp_Root52	2|1239|91061|1385|186822|44249|1736552	0	0	0	0	0	0	0.0024866784714928877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Saccharibacillus	2|1239|91061|1385|186822|456492	0	0	0	0	0	0	0.0002910658833344179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Saccharibacillus|s__Saccharibacillus_sp_O23	2|1239|91061|1385|186822|456492|2009338	0	0	0	0	0	0	0.0002910658833344179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	2|1239|91061|1385|186818	0.9107110025491102	0.006646307595546211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Kurthia	2|1239|91061|1385|186818|1649	0.382715174136094	0.006646307595546211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Kurthia|s__Kurthia_sp_11kri321	2|1239|91061|1385|186818|1649|1750719	0.382715174136094	0.006646307595546211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus	2|1239|91061|1385|186818|648800	0.5279958284130163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus|s__Solibacillus_kalamii	2|1239|91061|1385|186818|648800|1748298	0.4874479482168137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus|s__Solibacillus_silvestris	2|1239|91061|1385|186818|648800|76853	0.04054788019620255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.26533713575216433	0	0	0	0	0	0.0035533592231346274	0	0	0	0	0.04759766806930125	2.6577127978903827	0	0	0	0	0	0	0	0	0	0.1958704532410126	0.9210175318962048	0	1.9770099391800333	0	0	0	0	0	0.3171987730523652	0.07950841203162569	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	2|1239|91061|1385|90964|1279	0.26533713575216433	0	0	0	0	0	0.0035533592231346274	0	0	0	0	0.04759766806930125	2.6577127978903827	0	0	0	0	0	0	0	0	0	0.1958704532410126	0.9210175318962048	0	1.9770099391800333	0	0	0	0	0	0.3171987730523652	0.07950841203162569	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_sciuri	2|1239|91061|1385|90964|1279|1296	0.26533713575216433	0	0	0	0	0	0.0035533592231346274	0	0	0	0	0.04759766806930125	2.471069780371739	0	0	0	0	0	0	0	0	0	0.1958704532410126	0.8955539465069745	0	1.741731984487797	0	0	0	0	0	0.12631892286145238	0.07950841203162569	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus	2|1239|91061|1385|90964|1279|1288	0	0	0	0	0	0	0	0	0	0	0	0	0.18664301751864354	0	0	0	0	0	0	0	0	0	0	0.025463585389230454	0	0.23527795469223603	0	0	0	0	0	0.19087887627437444	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.007487445534803763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028495640691125466	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.007487445534803763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	2|1239|91061|186826|81852|1350	0.007487445534803763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus	2|1239|91061|186826|81852|1350|37734	0.0033805592414622968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_sulfureus	2|1239|91061|186826|81852|1350|1356	0.0041068862933414645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028495640691125466	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	2|1239|91061|186826|1300|1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028495640691125466	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae	2|1239|91061|186826|1300|1357|1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028495640691125466	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.09480271757144823	0	0	0	0	0.06347588153022933	0	0	0	0	0.04267577943775932	0	0	0	0	0	0	0	0	0	0	0	0	0.016507782199965314	0	0	0	0	0	0	0	4.464744091326969	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.09480271757144823	0	0	0	0	0.06347588153022933	0	0	0	0	0.04267577943775932	0	0	0	0	0	0	0	0	0	0	0	0	0.016507782199965314	0	0	0	0	0	0	0	4.464744091326969	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.155242180677451	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified	2|1239|186801|186802|31979|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243360230122569	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_14S0207	2|1239|186801|186802|31979||2082193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243360230122569	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	2|1239|186801|186802|31979|1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9118829244714204	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_cadaveris	2|1239|186801|186802|31979|1485|1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21187943859154376	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_chauvoei	2|1239|186801|186802|31979|1485|46867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4196732973045676	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fallax	2|1239|186801|186802|31979|1485|1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2699180468634481	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_novyi	2|1239|186801|186802|31979|1485|1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010411167795322557	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0.09480271757144823	0	0	0	0	0.06347588153022933	0	0	0	0	0.04267577943775932	0	0	0	0	0	0	0	0	0	0	0	0	0.016507782199965314	0	0	0	0	0	0	0	0.3095009367329799	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium	2|1239|186801|186802|186804|1849828	0	0	0	0	0	0.06347588153022933	0	0	0	0	0.04267577943775932	0	0	0	0	0	0	0	0	0	0	0	0	0.016507782199965314	0	0	0	0	0	0	0	0.25365266675590065	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium|s__Paeniclostridium_sordellii	2|1239|186801|186802|186804|1849828|1505	0	0	0	0	0	0.06347588153022933	0	0	0	0	0.04267577943775932	0	0	0	0	0	0	0	0	0	0	0	0	0.016507782199965314	0	0	0	0	0	0	0	0.25365266675590065	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium	2|1239|186801|186802|186804|1849822	0.09480271757144823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04186867198511849	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans	2|1239|186801|186802|186804|1849822|1490	0.09480271757144823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04186867198511849	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277858388400891	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_lituseburensis	2|1239|186801|186802|186804|1501226|1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277858388400891	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter	2|1239|186801|186802|186804|1505652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011201014107951796	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_glycolicus	2|1239|186801|186802|186804|1505652|36841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011201014107951796	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599818408441699	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599818408441699	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	2|1239|1737404|1737405|1737406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599818408441699	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Tissierella	2|1239|1737404|1737405|1737406|41273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599818408441699	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Tissierella|s__Tissierella_praeacuta	2|1239|1737404|1737405|1737406|41273|43131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599818408441699	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria	2|32066	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0.01272766749415615	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0.08534263534399628	0	0	0	0	0	0	3.0445897081376705	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0.01272766749415615	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0.08534263534399628	0	0	0	0	0	0	3.0445897081376705	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0.01272766749415615	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0.08534263534399628	0	0	0	0	0	0	3.0445897081376705	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	2|32066|203490|203491|203492	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0.01272766749415615	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0.08534263534399628	0	0	0	0	0	0	3.0445897081376705	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium	2|32066|203490|203491|203492|180162	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0445897081376705	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae	2|32066|203490|203491|203492|180162|188913	0.05077922792699428	0	0	0	0	0.5633175905194213	0	0	0	0	0	0	0	0	0	0.29505240517807185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0445897081376705	0	0
