clade_name	reERR5004402_taxonomic_profile	reERR5004403_taxonomic_profile	reERR5004404_taxonomic_profile	reERR5004405_taxonomic_profile	reERR5004406_taxonomic_profile	reERR5004407_taxonomic_profile	reERR5004408_taxonomic_profile	reERR5004409_taxonomic_profile	reERR5004410_taxonomic_profile	reERR5004787_taxonomic_profile	reERR5004789_taxonomic_profile	reERR5004790_taxonomic_profile	reERR5004793_taxonomic_profile	reERR5004796_taxonomic_profile	reERR5004798_taxonomic_profile	reERR5004799_taxonomic_profile	reERR5004803_taxonomic_profile	reERR5004804_taxonomic_profile	reERR5004806_taxonomic_profile	reERR5004807_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Angiococcus|s__Angiococcus_disciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255102040816327	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Angiococcus|s__Unclassified_Angiococcus	0	0	0	0	0	0	0	0.16	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Angiococcus|s__Unclassified_Angiococcus|t__	0	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Unclassified_Cystobacteraceae	0	0	0	0.0572737686139748	0.111482720178372	0.0699300699300699	0.132100396301189	0.16	0.0606428138265616	0.0225589352182577	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Unclassified_Cystobacteraceae|s__	0	0	0	0.0572737686139748	0.111482720178372	0.0699300699300699	0.132100396301189	0.16	0.0606428138265616	0.0225589352182577	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Cystobacteraceae|g__Unclassified_Cystobacteraceae|s__|t__	0	0	0	0.0572737686139748	0	0	0.132100396301189	0	0	0.0225589352182577	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae	0.185332274291766	0.350058343057176	0.206398348813209	0.286368843069874	0.445930880713489	0.0699300699300699	0.264200792602378	0.16	0.303214069132808	0.00375982253637628	0.418410041841004	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium	0.185332274291766	0.350058343057176	0.206398348813209	0.286368843069874	0.445930880713489	0.0699300699300699	0.264200792602378	0.16	0.242571255306246	0	0.418410041841004	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__Haliangium_ochraceum	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__Haliangium_tepidum	0.026476039184538	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__Kofleria_flava	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__Unclassified_Haliangium	0.158856235107228	0.175029171528588	0.206398348813209	0.286368843069874	0.334448160535117	0.0699300699300699	0.264200792602378	0.16	0.242571255306246	0	0.418410041841004	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__Unclassified_Haliangium|t__	0	0	0	0.286368843069874	0	0	0.264200792602378	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Haliangium|s__bacterium_Ellin6502	0	0	0	0	0.111482720178372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Unclassified_Haliangiaceae	0	0	0	0	0	0	0	0	0.0606428138265616	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Unclassified_Haliangiaceae|s__	0	0	0	0	0	0	0	0	0.0606428138265616	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Haliangiaceae|g__Unclassified_Haliangiaceae|s__|t__	0	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae	0.13238019592269	0.175029171528588	0.103199174406605	0.400916380297824	0	0	0.132100396301189	0	0.242571255306246	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Enhygromyxa	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Enhygromyxa|s__Enhygromyxa_salina	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Enhygromyxa|s__Enhygromyxa_salina|t__Unclassified_Enhygromyxa_salina	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis	0	0	0	0.11454753722795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__Unclassified_Nannocystis	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__Unclassified_Nannocystis|t__	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__myxobacterium_SMH-27-4	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__myxobacterium_SMH-27-4|t__Unclassified_myxobacterium_SMH-27-4	0	0	0	0.0572737686139748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Unclassified_Nannocystaceae	0.13238019592269	0.175029171528588	0.103199174406605	0.229095074455899	0	0	0.132100396301189	0	0.242571255306246	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Unclassified_Nannocystaceae|s__	0.13238019592269	0.175029171528588	0.103199174406605	0.229095074455899	0	0	0.132100396301189	0	0.242571255306246	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Unclassified_Nannocystaceae|s__|t__	0	0	0	0.229095074455899	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Phaselicystidaceae	0	0	0	0	0.222965440356745	0.0699300699300699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Phaselicystidaceae|g__Phaselicystis	0	0	0	0	0.222965440356745	0.0699300699300699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Phaselicystidaceae|g__Phaselicystis|s__Phaselicystis_flava	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Phaselicystidaceae|g__Phaselicystis|s__Unclassified_Phaselicystis	0	0	0	0	0	0.0699300699300699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	0.238284352660842	0.116686114352392	0.412796697626419	0.400916380297824	0.780379041248606	0.41958041958042	0.792602377807133	0.32	0.303214069132808	0	0.209205020920502	0	0.303951367781155	0.177777777777778	0	0	0	0.53475935828877	0.5	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Byssovorax	0	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Byssovorax|s__Aetherobacter_rufus	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Byssovorax|s__Unclassified_Byssovorax	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Byssovorax|s__Unclassified_Byssovorax|t__	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces	0.026476039184538	0	0	0	0	0.0699300699300699	0	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces|s__Unclassified_Chondromyces	0.026476039184538	0	0	0	0	0.0699300699300699	0	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium	0.052952078369076	0	0.103199174406605	0.11454753722795	0.111482720178372	0.13986013986014	0.132100396301189	0.32	0.0606428138265616	0	0.209205020920502	0	0	0.177777777777778	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Polyangium_sp.	0	0	0	0	0	0	0	0	0	0	0.209205020920502	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Sorangiineae_bacterium_SBSr006	0	0	0	0	0	0.13986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Unclassified_Sorangium	0.052952078369076	0	0.103199174406605	0.11454753722795	0.111482720178372	0	0	0.32	0.0606428138265616	0	0	0	0	0.177777777777778	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Unclassified_Sorangium|t__	0	0	0	0.11454753722795	0	0	0	0	0	0	0	0	0	0.177777777777778	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__myxobacterium_AT3-01	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__myxobacterium_AT3-01|t__Unclassified_myxobacterium_AT3-01	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Unclassified_Polyangiaceae	0.158856235107228	0.116686114352392	0.309597523219814	0.286368843069874	0.668896321070234	0.20979020979021	0.528401585204756	0	0.181928441479685	0	0	0	0	0	0	0	0	0.53475935828877	0.5	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Unclassified_Polyangiaceae|s__	0.158856235107228	0.116686114352392	0.309597523219814	0.286368843069874	0.668896321070234	0.20979020979021	0.528401585204756	0	0.181928441479685	0	0	0	0	0	0	0	0	0.53475935828877	0.5	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Unclassified_Polyangiaceae|s__|t__	0	0	0	0.286368843069874	0	0	0.528401585204756	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	0.026476039184538	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0.303951367781155	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus	0.026476039184538	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0.303951367781155	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus|s__Sandaracinus_amylolyticus	0.026476039184538	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus|s__Unclassified_Sandaracinus	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus|s__Unclassified_Sandaracinus|t__	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Unclassified_Myxococcales	0.344188509398994	0.233372228704784	0.515995872033024	0.458190148911798	1.00334448160535	1.18881118881119	1.05680317040951	0.64	0.727713765918739	0.0451178704365154	0.209205020920502	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Unclassified_Myxococcales|g__	0.344188509398994	0.233372228704784	0.515995872033024	0.458190148911798	1.00334448160535	1.18881118881119	1.05680317040951	0.64	0.727713765918739	0.0451178704365154	0.209205020920502	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Unclassified_Myxococcales|g__|s__	0.344188509398994	0.233372228704784	0.515995872033024	0.458190148911798	1.00334448160535	1.18881118881119	1.05680317040951	0.64	0.727713765918739	0.0451178704365154	0.209205020920502	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Unclassified_Myxococcales|g__|s__|t__	0	0	0	0.458190148911798	0	0	1.05680317040951	0	0	0.0451178704365154	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Order_Incertae_Sedis	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Order_Incertae_Sedis|f__Syntrophorhabdaceae	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Order_Incertae_Sedis|f__Syntrophorhabdaceae|g__Syntrophorhabdus	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Order_Incertae_Sedis|f__Syntrophorhabdaceae|g__Syntrophorhabdus|s__Syntrophorhabdus_sp._TB	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales	0.079428117553614	0.116686114352392	0	0.0572737686139748	0	0.0699300699300699	0.396301188903567	0.16	0.121285627653123	0.0187991126818814	0	0	0	0.0888888888888889	0	0	0.0696378830083565	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae	0.026476039184538	0.058343057176196	0	0	0	0	0	0	0.121285627653123	0.0187991126818814	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca|s__Unclassified_Desulfobacca	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile	0	0	0	0	0	0	0	0	0	0.0187991126818814	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile|s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0.0187991126818814	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile|s__Desulfomonile_tiedjei|t__Unclassified_Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0.0187991126818814	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Smithella	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Smithella|s__Unclassified_Smithella	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Syntrophus	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Syntrophus|s__Unclassified_Syntrophus	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Unclassified_Syntrophaceae	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Unclassified_Syntrophaceae|s__	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae	0.052952078369076	0.058343057176196	0	0.0572737686139748	0	0.0699300699300699	0.396301188903567	0.16	0	0	0	0	0	0	0	0	0.0696378830083565	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Desulfoglaeba	0	0	0	0	0	0.0699300699300699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Desulfoglaeba|s__Unclassified_Desulfoglaeba	0	0	0	0	0	0.0699300699300699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter|s__Unclassified_Syntrophobacter	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter|s__Unclassified_Syntrophobacter|t__	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Unclassified_Syntrophobacteraceae	0.052952078369076	0.058343057176196	0	0.0572737686139748	0	0	0.264200792602378	0.16	0	0	0	0	0	0	0	0	0.0696378830083565	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Unclassified_Syntrophobacteraceae|s__	0.052952078369076	0.058343057176196	0	0.0572737686139748	0	0	0.264200792602378	0.16	0	0	0	0	0	0	0	0	0.0696378830083565	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Unclassified_Syntrophobacteraceae|s__|t__	0	0	0	0.0572737686139748	0	0	0.264200792602378	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unclassified_Deltaproteobacteria	1.77389462536405	1.34189031505251	2.57997936016512	1.31729667812142	1.89520624303233	1.88811188811189	1.84940554821664	2.4	2.12249848392965	0.229349174718953	0.836820083682008	0.135685210312076	0.60790273556231	1.33333333333333	0	0	0.278551532033426	3.20855614973262	2	0.746268656716418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unclassified_Deltaproteobacteria|f__	1.77389462536405	1.34189031505251	2.57997936016512	1.31729667812142	1.89520624303233	1.88811188811189	1.84940554821664	2.4	2.12249848392965	0.229349174718953	0.836820083682008	0.135685210312076	0.60790273556231	1.33333333333333	0	0	0.278551532033426	3.20855614973262	2	0.746268656716418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unclassified_Deltaproteobacteria|f__|g__	1.77389462536405	1.34189031505251	2.57997936016512	1.31729667812142	1.89520624303233	1.88811188811189	1.84940554821664	2.4	2.12249848392965	0.229349174718953	0.836820083682008	0.135685210312076	0.60790273556231	1.33333333333333	0	0	0.278551532033426	3.20855614973262	2	0.746268656716418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unclassified_Deltaproteobacteria|f__|g__|s__	1.77389462536405	1.34189031505251	2.57997936016512	1.31729667812142	1.89520624303233	1.88811188811189	1.84940554821664	2.4	2.12249848392965	0.229349174718953	0.836820083682008	0.135685210312076	0.60790273556231	1.33333333333333	0	0	0.278551532033426	3.20855614973262	2	0.746268656716418
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unclassified_Deltaproteobacteria|f__|g__|s__|t__	0	0	0	1.31729667812142	0	0	1.84940554821664	0	0	0.229349174718953	0	0	0	1.33333333333333	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1.19142176330421	1.10851808634772	1.13519091847265	1.3745704467354	0.445930880713489	1.95804195804196	0.264200792602378	12.96	1.5767131594906	0.0187991126818814	0.209205020920502	0	0	0.266666666666667	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	1.16494572411967	1.10851808634772	1.13519091847265	1.31729667812142	0.334448160535117	1.88811188811189	0.264200792602378	12.64	1.51607034566404	0.0187991126818814	0.209205020920502	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.185332274291766	0.058343057176196	0.103199174406605	0.0572737686139748	0.111482720178372	0	0	0	0	0.0150392901455051	0.209205020920502	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter	0.052952078369076	0.058343057176196	0.103199174406605	0.0572737686139748	0.111482720178372	0	0	0	0	0.0112794676091288	0.209205020920502	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Arcobacter_sp._UDC415	0	0	0	0	0	0	0	0	0	0	0.209205020920502	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Unclassified_Arcobacter	0.052952078369076	0	0.103199174406605	0.0572737686139748	0.111482720178372	0	0	0	0	0.0112794676091288	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Unclassified_Arcobacter|t__	0	0	0	0.0572737686139748	0	0	0	0	0	0.0112794676091288	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__endosymbiotic_eubacteria	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.052952078369076	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Unclassified_Campylobacter	0.052952078369076	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Unclassified_Campylobacter|t__	0	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
