clade_name	reERR3589553_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589593_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gaetbulicola|s__Marivita_sp._DPG-28|t__	0.000621755214971866	0.00167196121049992	0.00143318834244602	0.000570310762334396	0	0.000536394357131363	0	0	0.00608087564609304	0.00189313266127124	0.000949388119357074	0.000945599652019328	0.000671645800870453	0.000583982527242785	0.00183455943055275	0.00082390647013751	0.0014108849776022	0	0	0.0157620614035088	0.0010530860687244	0.00188382454058229	0.00435246240560597	0.00161995788109509	0.000538607376766632	0.00295508274231678	0	0	0.0209098284557673	0.00262444230600997	0.00150506076682846	0	0.00122422995935557	0	0.00228560980069483	0	0	0.00321984454590532	0	0.0220572016763473	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Haematobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Haematobacter|s__Unclassified_Haematobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Haematobacter|s__Unclassified_Haematobacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Haematobacter|s__Unclassified_Haematobacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia	0	0	0.000716594171223011	0.000570310762334396	0.00141570870377711	0	0.000617615633086905	0.000954508141954451	0.00076010945576163	0	0.000949388119357074	0.000945599652019328	0.000671645800870453	0.000583982527242785	0.00183455943055275	0	0	0	0.000605899032985143	0	0.00210617213744879	0.00376764908116458	0	0.000809978940547546	0	0	0	0	0.00250917941469208	0.00437407051001662	0.00075253038341423	0	0	0.00109240668115926	0.00228560980069483	0	0.000777375270137906	0.00193190672754319	0.00121869477789288	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_seosinensis	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_seosinensis|t__Unclassified_Jannaschia_seosinensis	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_seosinensis|t__	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_sp._UDC418	0	0	0	0.000570310762334396	0	0	0.000617615633086905	0	0.00076010945576163	0	0	0	0	0.000583982527242785	0.000917279715276376	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0.00109240668115926	0.000761869933564942	0	0	0.00128793781836213	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_sp._UDC418|t__Unclassified_Jannaschia_sp._UDC418	0	0	0	0.000570310762334396	0	0	0.000617615633086905	0	0.00076010945576163	0	0	0	0	0.000583982527242785	0.000917279715276376	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0.00109240668115926	0.000761869933564942	0	0	0.00128793781836213	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_sp._UDC418|t__	0	0	0	0.000570310762334396	0	0	0	0	0.00076010945576163	0	0	0	0	0.000583982527242785	0.000917279715276376	0	0	0	0	0	0	0.00188382454058229	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0.00109240668115926	0.000761869933564942	0	0	0.00128793781836213	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Unclassified_Jannaschia	0	0	0.000716594171223011	0	0.00141570870377711	0	0	0	0	0	0	0	0.000671645800870453	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Unclassified_Jannaschia|t__	0	0	0.000716594171223011	0	0.00141570870377711	0	0	0	0	0	0	0	0.000671645800870453	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Unclassified_Jannaschia|t__	0	0	0.000716594171223011	0	0.00141570870377711	0	0	0	0	0	0	0	0.000671645800870453	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__alpha_proteobacterium_B27	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0.000945599652019328	0	0	0.000917279715276376	0	0	0	0.000605899032985143	0	0.0010530860687244	0	0	0.000809978940547546	0	0	0	0	0	0.00437407051001662	0.00075253038341423	0	0	0	0.00152373986712988	0	0.000777375270137906	0.000643968909181065	0.00121869477789288	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__alpha_proteobacterium_B27|t__Unclassified_alpha_proteobacterium_B27	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0.000945599652019328	0	0	0.000917279715276376	0	0	0	0.000605899032985143	0	0.0010530860687244	0	0	0.000809978940547546	0	0	0	0	0	0.00437407051001662	0.00075253038341423	0	0	0	0.00152373986712988	0	0.000777375270137906	0.000643968909181065	0.00121869477789288	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__alpha_proteobacterium_B27|t__	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0.000945599652019328	0	0	0.000917279715276376	0	0	0	0.000605899032985143	0	0.0010530860687244	0	0	0.000809978940547546	0	0	0	0	0	0.00437407051001662	0.00075253038341423	0	0	0	0.00152373986712988	0	0.000777375270137906	0.000643968909181065	0.00121869477789288	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium	0	0	0	0.000570310762334396	0.000707854351888555	0	0.00247046253234762	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0.00479714912280702	0	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium|s__Unclassified_Ketogulonicigenium	0	0	0	0.000570310762334396	0.000707854351888555	0	0.00247046253234762	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0.00479714912280702	0	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium|s__Unclassified_Ketogulonicigenium|t__	0	0	0	0.000570310762334396	0.000707854351888555	0	0.00247046253234762	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0.00479714912280702	0	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium|s__Unclassified_Ketogulonicigenium|t__	0	0	0	0.000570310762334396	0.000707854351888555	0	0	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0.00479714912280702	0	0.000941912270291145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia	0	0	0	0	0	0	0	0.000954508141954451	0	0	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00368116226563267	0	0	0	0.00355328145542408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Stappia_sp._M4	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Stappia_sp._M4|t__Unclassified_Stappia_sp._M4	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Stappia_sp._M4|t__	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Unclassified_Labrenzia	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00368116226563267	0	0	0	0.00355328145542408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Unclassified_Labrenzia|t__	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00368116226563267	0	0	0	0.00355328145542408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Labrenzia|s__Unclassified_Labrenzia|t__	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00368116226563267	0	0	0	0.00355328145542408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera	0.00373053128983119	0.00613052443849969	0.00286637668489204	0.0165390121076975	0.00778639787077411	0.0155554363568095	0.0172932377264333	0.00477254070977225	0.00228032836728489	0.00283969899190686	0.00189877623871415	0	0.00537316640696362	0.0105116854903701	0.00183455943055275	0.00082390647013751	0.0014108849776022	0	0.00787668742880686	0.0205592105263158	0	0.00753529816232916	0.00435246240560597	0.00485987364328527	0.00484746639089969	0.000738770685579196	0.00413433843694445	0.0171787572396191	0.0158914696263832	0.000874814102003324	0	0.00355328145542408	0	0.011288202371979	0.00152373986712988	0.000702000702000702	0.00544162689096534	0.0431459169151313	0	0.00133680010159681	0.00485389767983691
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_nanhaiensis_DSM_24252	0.000621755214971866	0.000557320403499972	0	0	0	0.00107278871426273	0.00123523126617381	0	0	0	0	0	0.000671645800870453	0.00116796505448557	0	0	0	0	0	0.00274122807017544	0	0	0	0	0.00107721475353326	0	0	0	0.00250917941469208	0	0	0	0	0.000364135560386421	0	0	0	0.000643968909181065	0	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_nanhaiensis_DSM_24252|t__Unclassified_Leisingera_nanhaiensis_DSM_24252	0.000621755214971866	0.000557320403499972	0	0	0	0.00107278871426273	0.00123523126617381	0	0	0	0	0	0.000671645800870453	0.00116796505448557	0	0	0	0	0	0.00274122807017544	0	0	0	0	0.00107721475353326	0	0	0	0.00250917941469208	0	0	0	0	0.000364135560386421	0	0	0	0.000643968909181065	0	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_nanhaiensis_DSM_24252|t__	0.000621755214971866	0.000557320403499972	0	0	0	0.00107278871426273	0	0	0	0	0	0	0.000671645800870453	0.00116796505448557	0	0	0	0	0	0.00274122807017544	0	0	0	0	0.00107721475353326	0	0	0	0.00250917941469208	0	0	0	0	0.000364135560386421	0	0	0	0.000643968909181065	0	0.000668400050798404	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Unclassified_Leisingera	0.00124351042994373	0.00278660201749986	0.00143318834244602	0.0159687013453631	0.00707854351888555	0.0144826476425468	0.0148227751940857	0.00286352442586335	0.00152021891152326	0.00189313266127124	0	0	0.00201493740261136	0.00934372043588456	0	0.00082390647013751	0.0014108849776022	0	0.00605899032985143	0.0171326754385965	0	0.00659338589203802	0.00326434680420448	0.00242993682164264	0.00377025163736643	0.000738770685579196	0.00206716921847222	0.0171787572396191	0.0133822902116911	0	0	0	0	0.0109240668115926	0.00152373986712988	0.000702000702000702	0.00544162689096534	0.039926072369226	0	0	0.000808982946639485
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Unclassified_Leisingera|t__	0.00124351042994373	0.00278660201749986	0.00143318834244602	0.0159687013453631	0.00707854351888555	0.0144826476425468	0.0148227751940857	0.00286352442586335	0.00152021891152326	0.00189313266127124	0	0	0.00201493740261136	0.00934372043588456	0	0.00082390647013751	0.0014108849776022	0	0.00605899032985143	0.0171326754385965	0	0.00659338589203802	0.00326434680420448	0.00242993682164264	0.00377025163736643	0.000738770685579196	0.00206716921847222	0.0171787572396191	0.0133822902116911	0	0	0	0	0.0109240668115926	0.00152373986712988	0.000702000702000702	0.00544162689096534	0.039926072369226	0	0	0.000808982946639485
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Unclassified_Leisingera|t__	0.00124351042994373	0.00278660201749986	0.00143318834244602	0.0159687013453631	0.00707854351888555	0.0144826476425468	0	0.00286352442586335	0.00152021891152326	0.00189313266127124	0	0	0.00201493740261136	0.00934372043588456	0	0.00082390647013751	0.0014108849776022	0	0.00605899032985143	0.0171326754385965	0	0.00659338589203802	0.00326434680420448	0.00242993682164264	0.00377025163736643	0.000738770685579196	0	0.0171787572396191	0.0133822902116911	0	0	0	0	0.0109240668115926	0.00152373986712988	0.000702000702000702	0.00544162689096534	0.039926072369226	0	0	0.000808982946639485
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__alpha_proteobacterium_SOGA28	0.0018652656449156	0.00278660201749986	0.00143318834244602	0.000570310762334396	0.000707854351888555	0	0.00123523126617381	0.0019090162839089	0.00076010945576163	0.000946566330635619	0.00189877623871415	0	0.00268658320348181	0	0.00183455943055275	0	0	0	0.00181769709895543	0.00068530701754386	0	0.000941912270291145	0.00108811560140149	0.00242993682164264	0	0	0.00206716921847222	0	0	0.000874814102003324	0	0.00355328145542408	0	0	0	0	0	0.00257587563672426	0	0.000668400050798404	0.00404491473319742
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__alpha_proteobacterium_SOGA28|t__Unclassified_alpha_proteobacterium_SOGA28	0.0018652656449156	0.00278660201749986	0.00143318834244602	0.000570310762334396	0.000707854351888555	0	0.00123523126617381	0.0019090162839089	0.00076010945576163	0.000946566330635619	0.00189877623871415	0	0.00268658320348181	0	0.00183455943055275	0	0	0	0.00181769709895543	0.00068530701754386	0	0.000941912270291145	0.00108811560140149	0.00242993682164264	0	0	0.00206716921847222	0	0	0.000874814102003324	0	0.00355328145542408	0	0	0	0	0	0.00257587563672426	0	0.000668400050798404	0.00404491473319742
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__alpha_proteobacterium_SOGA28|t__	0.0018652656449156	0.00278660201749986	0.00143318834244602	0.000570310762334396	0.000707854351888555	0	0	0.0019090162839089	0.00076010945576163	0.000946566330635619	0.00189877623871415	0	0.00268658320348181	0	0.00183455943055275	0	0	0	0.00181769709895543	0.00068530701754386	0	0.000941912270291145	0.00108811560140149	0.00242993682164264	0	0	0	0	0	0.000874814102003324	0	0.00355328145542408	0	0	0	0	0	0.00257587563672426	0	0.000668400050798404	0.00404491473319742
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter	0.00497404171977492	0.00724516524549964	0.00143318834244602	0	0.00353927175944278	0.00107278871426273	0.000617615633086905	0.0162266384132257	0.00228032836728489	0.00946566330635619	0.00569632871614245	0	0	0.00175194758172835	0.00733823772221101	0	0.0014108849776022	0.00554791176601127	0	0.00068530701754386	0.00737160248107078	0.00470956135145573	0	0.00323991576219018	0	0.00591016548463357	0.015159240935463	0	0.00250917941469208	0.00524888461201995	0.0135455469014561	0	0.00122422995935557	0.000364135560386421	0.000761869933564942	0	0.00233212581041372	0.000643968909181065	0.00548412650051795	0.00534720040638723	0.00889881241303433
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Litoreibacter_sp._MA1-1	0	0	0	0	0	0.00107278871426273	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0.00068530701754386	0.0010530860687244	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Litoreibacter_sp._MA1-1|t__Unclassified_Litoreibacter_sp._MA1-1	0	0	0	0	0	0.00107278871426273	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0.00068530701754386	0.0010530860687244	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Litoreibacter_sp._MA1-1|t__	0	0	0	0	0	0.00107278871426273	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0.00068530701754386	0.0010530860687244	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Pseudoruegeria_sp._JC2496	0	0	0	0	0	0	0.000617615633086905	0	0.00152021891152326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0	0	0	0	0	0.000609347388946438	0.00133680010159681	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Pseudoruegeria_sp._JC2496|t__Unclassified_Pseudoruegeria_sp._JC2496	0	0	0	0	0	0	0.000617615633086905	0	0.00152021891152326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0	0	0	0	0	0.000609347388946438	0.00133680010159681	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Pseudoruegeria_sp._JC2496|t__	0	0	0	0	0	0	0	0	0.00152021891152326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250917941469208	0	0	0	0	0	0	0	0	0	0.000609347388946438	0.00133680010159681	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Roseovarius_sp._JA14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Roseovarius_sp._JA14|t__Unclassified_Roseovarius_sp._JA14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Roseovarius_sp._JA14|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000874814102003324	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Unclassified_Litoreibacter	0.00497404171977492	0.00724516524549964	0.00143318834244602	0	0.00353927175944278	0	0	0.0152721302712712	0.00076010945576163	0.00946566330635619	0.00569632871614245	0	0	0.00175194758172835	0.00733823772221101	0	0.0014108849776022	0.00554791176601127	0	0	0.00631851641234638	0.00470956135145573	0	0.00323991576219018	0	0.00591016548463357	0.015159240935463	0	0	0.0034992564080133	0.0135455469014561	0	0	0.000364135560386421	0.000761869933564942	0	0.00233212581041372	0.000643968909181065	0.00487477911157151	0.00401040030479042	0.00889881241303433
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Unclassified_Litoreibacter|t__	0.00497404171977492	0.00724516524549964	0.00143318834244602	0	0.00353927175944278	0	0	0.0152721302712712	0.00076010945576163	0.00946566330635619	0.00569632871614245	0	0	0.00175194758172835	0.00733823772221101	0	0.0014108849776022	0.00554791176601127	0	0	0.00631851641234638	0.00470956135145573	0	0.00323991576219018	0	0.00591016548463357	0.015159240935463	0	0	0.0034992564080133	0.0135455469014561	0	0	0.000364135560386421	0.000761869933564942	0	0.00233212581041372	0.000643968909181065	0.00487477911157151	0.00401040030479042	0.00889881241303433
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Unclassified_Litoreibacter|t__	0.00497404171977492	0.00724516524549964	0.00143318834244602	0	0.00353927175944278	0	0	0.0152721302712712	0.00076010945576163	0.00946566330635619	0.00569632871614245	0	0	0.00175194758172835	0.00733823772221101	0	0.0014108849776022	0.00554791176601127	0	0	0.00631851641234638	0.00470956135145573	0	0.00323991576219018	0	0.00591016548463357	0	0	0	0.0034992564080133	0.0135455469014561	0	0	0.000364135560386421	0.000761869933564942	0	0.00233212581041372	0.000643968909181065	0.00487477911157151	0.00401040030479042	0.00889881241303433
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Loktanella	0.0627972767121584	0.059075962770997	0.167683036066185	0.110069977130538	0.082818959170961	0.176473743496218	0.417508167966748	0.0410438501040414	0.125418060200669	0.047328316531781	0.00854449307421367	0.0255311906045219	0.0913438289183816	0.144827666756211	0.0183455943055275	0.222454746937128	0.0747769038129167	0.00443832941280902	0.106638229805385	0.614720394736842	0.0547604755736686	0.103610349732026	0.0870492481121194	0.0785679572331119	0.0818683212685281	0.311761229314421	0.0434105535879167	0.11043486796898	0.610566990908407	0.034992564080133	0.102344132144335	0.00977152400241623	0.0269330591058224	0.0560768762995088	0.0959956116291827	0.0758160758160758	0.0730732753929632	0.352894962231223	0.0457010541709829	0.455180434593713	0.00889881241303433
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Loktanella|s__Loktanella_koreensis	0.000621755214971866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
