Taxa	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._mccc_1a13316	0.000211093430683128	0.000371013582724816	0.000309776966144475	0.000479419292486083	0.000214269471062768	0	0	0	0	9.37890229327559e-05	0	0	0	0	0	0	0	0	0	0.000418111397419614	0	0	0	8.96122388811374e-05	0.000172833002530966	0	0	0.000136881109175004	0.000181441152924047	0	0.000111719149745083	0	0	0	0	0.000166479148414279	0	0	0.000123819287844794	0.000137938481801776	0	0	8.65384759111105e-05	7.93539949975242e-05	0.000139731185146016	0.000163618373375848	7.90037256720596e-05	9.21659385918953e-05	7.17942709320504e-05	0.000460691356447345	0.000170892944115159	0.000198233952897567	0	0.00016044293481013	0.000213376397652621	0.000201501399521673	0.000142572134371385	0.000285017215039788	0.000549986880376252	8.22901110011307e-05	0.000215894679019261	0.000124259712408351	0.00014191068978458	0.000433648561145401	0.000557393314099985	0	0	0.000126674650185691	0	0.000115031411695257	0	0.000346617113257142	0	0.000118495877655376	0.000185422080697102	0.000353164034767377	0	0.000145289285496352	0.000482916193499485	7.38393061025048e-05	0.000150224472918659	0	0	0.00011057042174876	0	0.000155750159611466	0	0	0	0	0	0.000133031263677277	0	0	0	0	8.83953112966114e-05	0.000383793421316636	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._mccc_1a13718	0	0.000263831881048758	0.00042097895399121	0.000141646609143615	0.000344694366492279	0	0	0	0.000213064485183952	0	0.000568930437868732	0	0	0	0	0.000289495809961716	0	0	0	0.000253067424753977	0	0	0.000283800970196504	6.96984080186624e-05	0.000322621604724471	0	0	0	0	0	0.000128906711244326	0	0	0	0	0.000115811581505585	0	0	0	9.19589878678507e-05	0	0	0	6.80177099978779e-05	0	0	8.61858825513377e-05	0	0.000177092534965724	0.000629611520478038	0.000189881049016843	0.000185444665613853	0	0	0.000114131561535123	8.18599435556799e-05	0.000123562516455201	0.000207285247301664	0.000696185924526902	0	0	0	0.000262534776101474	0.000104075654674896	0.000131151368023526	0	0	0.000162867407381603	0	0	0	0.000138646845302857	6.68255651318712e-05	0.000177743816483064	0.000185422080697102	0.000124084660864213	0.000104348406808525	0.000213090952061316	0.000591742377950074	6.15327550854207e-05	0.000300448945837317	0.00023527587223383	0	0	0	0	0	0	0	0.000312292046956589	0.000391311718536297	0	0	0	0	0	0	0	0	0.000301579809961864
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._n3-2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158234573757944	0.00166051843970926	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._nyz770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306077834129369	0	0	0	0.000248886805897775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._pge1	0	0	0	0.000817191975828551	0	0	0	0	0	0	0	0	0	0.0002990425219153	0	0	0	0	0	0	0	0	0	0	0.000530021207761631	0	0	0	0	0.000361352941548452	0	0	0	0	0	0.000513913892931035	0	0	0	0	0	0	0	0	0	0	0	0.000325291547971395	0	0.000268736624594284	0	0.000230207171106851	0	0	0.000203451914040872	0	0	0	0.000382902258489796	0	0.000431789358038521	0	0.000177388362230725	0	0	0	0	0	0	0	0	0.000300401498156189	0	0	0	0	0	0	0.000489717830027647	0	0	0	0	0.000471767132794708	0	0	0	0	0	0	0	0	0.000164769045974408	0	0	0	0	0	0.000487879894540695	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._r57-5	0	0.000296810866179853	0.000182688980033921	0.000631961794640746	0	0.000454323089373559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109526069743612	0.00020739960303716	0	0	0	0	0	0	0	0	0	0	0.000202670267634774	0	0.000325773923949823	0	0	0	0	0.000125874146779797	0	0.00014638505110535	0.000483741277806854	0.000172371765102675	0	7.65805556608538e-05	0	0.000246845363721896	0.000185444665613853	0.000226003759244465	0.000270747452492095	0.000114131561535123	0.000132235293436098	0	0	0	0.000113940153693873	0	0.000521890792115075	0	0	0.000147545289026467	0	0	0.000144771028783647	0	0	0	0.000123241640269206	0.000391406881486674	0	0	0.000830412730398967	0	0	0.000183644186260368	9.84524081366731e-05	0	0	0	0	0	0	0.000186158322068169	0.000208807707987392	0.000229627999990462	0.000526435164869679	0.000340819883886452	0	0.00012815370242454	0	0.00069495198460913	0	0	0	0	0.000507923890462086
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._sf2003	0	0.000428726806704232	0	0	0	0	0	0	0	0	0	0	0.000133078899620853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021467307057211	0.000435699440293237	0	0	0	0	0.000387541448871657	0	0	0	0	0	0	0	0	0	0	0.000446220465189582	0.000639464364185698	0	0	0.000431715037111118	0	0	0	0	0	0	0	0	0.000589762043157746	0.00122954407522056	0	0	0.000370975761258096	0	0	0	0.000523776971144125	0	0	0	0	0	0	0	0	0	0	0	0.000375939433945783	0	0.000311500319222931	0.000318020466866456	0	0	0	0	0	0	0.000212706821933193	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._sh5a2	0.000162379562063945	0	9.53159895829155e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127355236099096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144506980935194	0	0	0	0	7.98463915120092e-05	0	0	0.000135538144988081	9.57256945760673e-05	0	0.000189881049016843	0.000166260734688282	0	0	0	7.55630248206275e-05	6.65336627066464e-05	0.000181374591388956	0	0	0	0	0	0	0	0	0.000154804324569381	9.95300822887576e-05	0	0	0	0.000207970267954285	0	0	0	0	0	0	0	0	0	0.000176456904175372	0	0	0	0	0	0	0	0	0.000290328049236608	0	0.000292922748398948	0.000496315917844117	0	0	0.000191523174475991	0.000455196848538336	0.000457387401131902	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._td01	0	0	0	0	0	0	0	0	0.000152188917988537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06902799971705e-05	0	0	0	0.000119273567589512	0	0.00019195473185306	0	0.000102314298269712	0	0	0	0	0	0	0.000201893918112801	0	0	0.000414199041361171	0	0	0.000368863222566167	0	0	0.000190011975278537	0	0	0	0.000154052050336507	0	0	0	0.000362709008680008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._thaf12	0.000552090511017413	0.000626600717490801	0.000285947968748746	0.000414043934419799	0	0	0	0	0	0.000422050603197402	0	0	0.000192225077230121	0.000292812469375398	0	0	0.000620856775983095	0	0	0	0	0	0.000247181490171148	0.000164289104615419	0.000397515905821223	0	0	0	0	0.000347454751488896	0	0	0	0	0	0.000253337834543468	0	0	0	0.000223328970536209	0	0	0.000196678354343433	0.000130367277495933	0.000638771132096074	0.000960368713293018	0.000596119020980086	0	0.000421193056134696	0.000353196706609631	0.000588631251952215	0.000908039397143692	0.000685301721579991	0.00124343274477851	0.000258036573905496	0.000151126049641255	0	0	0.000306321806791837	0.000316500426927426	0.000222641387738613	0.000190531559026139	0	0.00110146734530932	0.0019918614018573	0.000127895158126833	0.000353838456158586	0	0.000183521239856912	0.000311261466940108	0	0.000839583674333965	0	0.000279311711616244	0.000309036801161837	0.000534518539107381	0	0	0.000258462188070147	0.000135372061187926	0	0	0	0.000206398120597685	0.000438349721596356	0.000765771618089706	0.000186158322068169	0	0	0	0	0	0.00029902530565726	0.000638120465799579	0	0	0	0	0.000345581591966326	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._thaf5a	0.000227331386889523	0.0003133003587454	0.000405092955727391	0.000283293218287231	0.000260849790859022	0.000542256590542635	0	0	0	0	0.000207704763031442	0	0.000138007747754959	0.000112140945718238	0	0	0.000382065708297289	0	0	0.00035209380835336	0	0	0.000357039930247214	6.96984080186624e-05	0.000357188205230664	0	0.000759186231398507	0	0.000320190269865965	0.000250167421072005	0.000232032080239787	0	0	0	0	0.000304005401452161	0	0.000186156527971327	0	0.000151075480068612	0	0.00049324137692452	0	0.000102026564996817	0.000119769587268014	0	0	0	0.000124443402948887	0.0004453349778991	0.000379762098033687	0.000364494687585848	0.000138518433085317	0.000230636718789562	8.43581106998736e-05	0.000100750699760837	0	0.000453436478472391	0.000543025021130983	0.000145590196386616	0	0	0.000113528551827664	0.000459667474814125	0.000581984195604396	8.52634387512219e-05	0	0	0.000120599671905971	0.000202996608873983	0	0.000500669163593649	0	0.000160815833960868	0.000229570195148793	0.000124084660864213	0.000156522610212787	0	0.000408098191689706	0	0	0	0	0.000339082626696196	0.000335208610632508	0	0.000116348951292606	0	0	0.00033013730678268	0	0	8.54358016163599e-05	0	0	0	0	0.000214210281665099	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._y2r2	0	0	0	0	0	0.000630190091711711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96122388811374e-05	0.000144027502109139	0.000513680654287349	0	0	0	0.000222371040952893	0	0	0	0	0	0	0	0	0.000323835060517153	0.000131369982668358	0	0	0.000149475549301009	0.000170044274994695	0.000153038917064684	0	0	0.000319870022171872	0.000191451389152135	0.00019195473185306	0.000227857258820212	0.000249391102032422	0	0	0.000129018286952748	0.000251876749402092	0	0	0.000194932058867532	0.000113940153693873	0	0	0	0.000390283705030861	0.000713135563627922	0	0	0	0	0	0	0.000331211908223491	0	0	0	0	0	0	0.000163239276675882	0	0	0	0	0	0	0.000129791799676221	0	0	0	0	0	0	0	0	0	0	9.82170125517904e-05	0.000133881426040687	0	8.72994186731711e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_sp._ylgw01	0	0.000181384418221021	0.000166802981770102	0.000141646609143615	0.000186321279185016	0	0	0	0	8.70898070089877e-05	0	0	0	0	0.00116443572962025	0	0.000366146303784902	0.000228678804937633	0.000678355918043705	0.000286076219287105	0	0	0.000292955840202843	0.000229009054918462	0.000265010603880815	0	0	0	0	0.00046558936699512	0	0	0	0	0	0	0	0.00090751307386022	0	0.000111664485268104	0	0	0	0	0.000133077319186682	9.24799501689573e-05	0.000186736078861232	8.13228869928488e-05	0.000100511979304871	0.000499082302817957	0.000275327521074423	0.000249391102032422	0	0.000280775135917728	0.000114131561535123	0.000144829130906203	9.98004940599696e-05	0.000220240575258018	0.000884156124149165	0.000113940153693873	0.00010794733950963	0.000149111654890021	0.000120624086316893	0.000312226964024689	0.000491817630088222	9.74439300013965e-05	0.000287493745628851	0	0.000277903591783324	7.44320899204605e-05	0	0.000338914510740316	0	0.000143887851438671	0.00019425170358744	0.000324529113029481	0	0	0.000571337468365588	9.84524081366731e-05	0.000215947679820572	0.000215669549547677	0.000287645344795681	0	0	0	0	0	0.000114813999995231	0	0.000239836214586763	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_subglaciescola	0	0.000123671194241605	0.000111201987846735	0.000305085004309326	0	0.000161211418809972	0	0	0	9.37890229327559e-05	0	0.000184442600408795	0.000211940469766544	0.000155751313497552	0	0.000115798323984686	0.000342267197016322	0	0	0.000165043972665637	0	0	0.00015563279010776	0.000179224477762275	0.00025924950379645	0	0.000249595473336496	0.00015209012130556	0.000309517260870433	0.000125083710536002	0.000446876598980331	0	0	0	0	0.000209908491478873	0.000118678181404031	0	0	0.000170780977468866	0	0	9.44056100848478e-05	7.93539949975242e-05	0.000252846906454696	0.000170732215696537	7.90037256720596e-05	0	0.000220169097524955	0.000330162138787264	0.000275327521074423	0.00012789287283714	0.000102066213852339	0.00016044293481013	8.93203525057485e-05	0.000113344537230941	0.000280391864263724	0.000531168446210515	0.000515177584149907	0.000132930179309519	0.000155174300545094	0.000173963597371692	0.000425732069353741	0	0	0.000158346386252269	0.000276436293873895	0	9.4382351926412e-05	0.000128564518953523	0	0.000146349447819682	8.11453290887007e-05	0.000152351842699769	0.00019425170358744	0.000238624347815795	0.000139131209078033	0.000232462856794163	0.000550932558781103	6.76860305939628e-05	0.00012205738424641	0.00015685058148922	0	0.000199026759147767	0	0.000246604419384821	0.000100835757786925	0	0.000264955384604379	0.000107071558956545	0	0	9.76409161329828e-05	9.74906267193801e-05	0	0	0.000127682116317328	0	0.000182954960452761	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_titanicae	0.000722589051184555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000736811741911574	0	0.00105630106374582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643712915074955	0	0	0.000574300794682824	0.000481792112484968	0.000558924740584064	0	0	0.000759013611933255	0.000713156424591701	0.00122851028385959	0	0.000613885789618271	0	0	0.000570657807675616	0.00054783192994955	0	0	0	0.000696300939240337	0	0	0	0	0.000778711247639685	0	0	0	0	0	0	0.000700936829031109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halomonas|s__halomonas_venusta	0	0	0	0	0.00158373087307263	0	0	0	0.00148130546842176	0.000509140410206389	0	0	0	0	0	0	0	0	0	0	0	0	0.000439433760304264	9.45906965967562e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003353604169434	0	0.000119093803340998	0	0	0	0	0.000132930179309519	0	0	0	0	0	0	0	0	0	0	0.000334710288270855	0	0	0.000457055528099308	0.000635732848104351	0	0	0	0.00030607364376728	0.000135372061187926	0	0	0	0	0	0	0	0	0	0	0.000504918346498448	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halotalea	0	0.000717292926601311	0.000444807951386939	0.000239709646243042	0	0	0	0	0	0	0	0	5.91461776092681e-05	6.23005253990208e-05	0	0	0.000198992556404838	0.000147007803174192	0	0	0	0	0.000256336360177487	0.000169267562331037	0.000213160703121525	0	0	0	0.000170768143928515	0.000118134615506225	0.000137500491993948	0	0	0	0	0.000209908491478873	0	0	0.000114294727241348	7.88219896010149e-05	0	0	0.000125874146779797	0.000124699134996109	0.000286116236251366	0.000135163004093091	0.000100550196309894	0.000140959670787605	0.000153161111321708	0.000591220574107426	0.000199375101467686	0.000179050021971996	0.000211422871551274	0.00016044293481013	0.000178640705011497	0.000232985993196935	0.000152076943329478	0.000440481150516037	0.000605681754338404	0.000101280136616776	0.000148427591825742	0	0.000276725845079932	0	0	7.30829475010474e-05	0	0	0	0.000155630733470054	0	7.70260251682537e-05	0	0.000126959868916475	0.00019425170358744	0	0	0	0.000496519466555809	0.00017844498974772	0.000131446413803826	0.000196063226861525	0.000105469959758416	0.000176912674798015	0	0.000142770979643844	0	0	0.000150141384609148	0	0	0.000216175803475575	8.54358016163599e-05	0	0	0	0.000112949564434559	0	0	0.000111108351038581
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__halotalea|s__halotalea_alkalilenta	0	0.000717292926601311	0.000444807951386939	0.000239709646243042	0	0	0	0	0	0	0	0	5.91461776092681e-05	6.23005253990208e-05	0	0	0.000198992556404838	0.000147007803174192	0	0	0	0	0.000256336360177487	0.000169267562331037	0.000213160703121525	0	0	0	0.000170768143928515	0.000118134615506225	0.000137500491993948	0	0	0	0	0.000209908491478873	0	0	0.000114294727241348	7.88219896010149e-05	0	0	0.000125874146779797	0.000124699134996109	0.000286116236251366	0.000135163004093091	0.000100550196309894	0.000140959670787605	0.000153161111321708	0.000591220574107426	0.000199375101467686	0.000179050021971996	0.000211422871551274	0.00016044293481013	0.000178640705011497	0.000232985993196935	0.000152076943329478	0.000440481150516037	0.000605681754338404	0.000101280136616776	0.000148427591825742	0	0.000276725845079932	0	0	7.30829475010474e-05	0	0	0	0.000155630733470054	0	7.70260251682537e-05	0	0.000126959868916475	0.00019425170358744	0	0	0	0.000496519466555809	0.00017844498974772	0.000131446413803826	0.000196063226861525	0.000105469959758416	0.000176912674798015	0	0.000142770979643844	0	0	0.000150141384609148	0	0	0.000216175803475575	8.54358016163599e-05	0	0	0	0.000112949564434559	0	0	0.000111108351038581
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__kushneria	0.000527733576707821	0.00101410379278116	0.000778413914927143	0.000544794650552367	0.000307430110655276	0	0	0	0.000456566753965612	0.000361757659883487	0.000298011181740765	0	0	0.000143291208417748	0	0	0	0	8.69687074415006e-05	0.00022005863022085	0	0	0	0.000323599751515218	0.000236205103458988	0.000586030042215144	0	0	0	0.000152880090655114	0.000120312930494704	0	0	0	0	0.000123049805349684	0	0.000122165221481183	0	0.000289013961870388	0	0	0	7.93539949975242e-05	0.000166346648983352	0.000128049161772402	8.61858825513377e-05	0.000970453118114662	0.000258459375355382	0.000644967899026283	0.000151904839213475	0.000479598273139274	0.000218713315397869	0.000200553668512663	0.000138942770564498	8.81568622907321e-05	0	0	0.000626567332074211	0.000189900256156456	9.44539220709265e-05	0.000671002447005097	0.000184483896719954	0.000364264791362137	0.000475423709085281	7.91731931261346e-05	0.000187976679834249	0	0.000136330063893706	0.000142097626211788	0	0.000593100393795554	0	0	0.000238399818039131	0.000725418017360017	0	0	0.000632552197119044	0	0.000103279325131578	0	0	0.000309597180896527	0	0.000194687699514332	0.000411099627900541	0.000159091587038013	0.00012364584614871	0.000133839448695681	0.000164098462611996	9.97734477579576e-05	0	0.000230432390427626	0	0	0.000122771265689738	0.000187433996456962	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__kushneria|s__kushneria_konosiri	9.7427737238367e-05	0.0004699505381181	0.000389206957463572	0.000392252148397704	0	0	0	0	0	0	0.000298011181740765	0	0	0	0	0	0	0	8.69687074415006e-05	0	0	0	0	0	0.000138266402024773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.53904887344328e-05	0	0	0	0	0	0.000128049161772402	0	0.000243968660978546	0.000181878819694528	0.000291771192416652	0	0.000179050021971996	0.000123937545392126	0	0	0	0	0	0.000313283666037106	0.000120270162232422	0	0.000430767003015618	0.000184483896719954	0.000121421597120712	0	7.91731931261346e-05	0	0	0	0.000142097626211788	0	0.000231078075504761	0	0	0	0.000152719582602109	0	0	0.000224454005429338	0	0	0	0	0.000309597180896527	0	0.000194687699514332	0	0	0	0.000133839448695681	0	0	0	0.000230432390427626	0	0	0.000122771265689738	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__kushneria|s__kushneria_marisflavi	0.000170498540167142	0.000445216299269779	0.000389206957463572	0	0.000139740959388762	0	0	0	0.000304377835977075	0.000281367068798268	0	0	0	0.000143291208417748	0	0	0	0	0	0	0	0	0	0.000258879801212175	9.79387014342144e-05	0.000586030042215144	0	0	0	0.000152880090655114	0	0	0	0	0	0.000123049805349684	0	0.000122165221481183	0	0.000118232984401522	0	0	0	0	0	0	0	0	7.65805556608538e-05	0.000276414813868407	0	0.00012789287283714	8.74853261591478e-05	0.000200553668512663	0	8.81568622907321e-05	0	0	0.00021581763660334	0	0	0.000115975731581128	0	0.000234170223018517	0.000475423709085281	0	0.000187976679834249	0	0.000136330063893706	0	0	0.00020026766543746	0	0	0.000132444343355073	0.000391343930417904	0	0	0.000292470370710956	0	0.000103279325131578	0	0	0	0	0	0	0	0	0	0	9.97734477579576e-05	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__kushneria|s__kushneria_phosphatilytica	0.000243569343095917	9.06922091105106e-05	0	0.000152542502154663	0.000167689151266514	0	0	0	0.000152188917988537	8.03905910852194e-05	0	0	0	0	0	0	0	0	0	0.00022005863022085	0	0	0	6.47199503030437e-05	0	0	0	0	0	0	0.000120312930494704	0	0	0	0	0	0	0	0	7.88219896010149e-05	0	0	0	7.93539949975242e-05	0.000166346648983352	0	8.61858825513377e-05	0.000721062931336593	0	7.67818927412241e-05	0.000151904839213475	0.000166260734688282	0	0	0.000138942770564498	0	0	0	9.74660294337662e-05	6.96300939240337e-05	9.44539220709265e-05	0.000115975731581128	0	0	0	0	0	0	0	0	0	0.000154052050336507	0	0	0.000105955474684058	0.000171809530427372	0	0	0.000108826184450588	0	0	0	0	0	0	0	0.000411099627900541	0.000159091587038013	0.00012364584614871	0	0.000164098462611996	0	0	0	0	0	0	0.000187433996456962	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__oceanospirillales|f__halomonadaceae|g__pistricoccus	0.000243569343095917	0	0.000127087986110554	0	9.31606395925079e-05	0	0	0	0	0	0	0	0	0	0	0	0.000103476129330516	0	0.000110160362759234	0.00030808208230919	0	0	0.000100703570069727	6.96984080186624e-05	0.000144027502109139	8.68192655133547e-05	0	0	0	0	0	0	0	0	0	7.96204622850899e-05	0	0	0	0	0	0	0.000133741280953534	9.63584224969936e-05	9.31541234306774e-05	7.82522655275793e-05	0	0	0.000138802257135298	0.000345518517335509	0.000151904839213475	0.000300548251167278	7.29044384659565e-05	0	0.00028284778293487	0.000113344537230941	9.98004940599696e-05	0.000155463935476248	0.000445558991697217	0.000139260187848067	0	0.000281655348125596	0.000106433017338435	0.000477013417259941	0.000729529484630863	0	0	0	6.81650319468531e-05	0	0	0.000469858753526348	0	0	0	0.000334074086942113	0	0	0.000448908010858677	7.99925816110469e-05	0	9.80316134307624e-05	0	7.37136144991731e-05	0	0	0	0	0	0	0.000201967338599379	9.14589937781278e-05	0	0	0	0	0	0	0	0
