centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
							(1583341/200452/29438/317/47877)		(1583341/200452/29438/317/47877)
							(1587522/1736210/1736307)		(1587522/1736210/1736307)
							(1588023/1930254)		(1588023/1930254)
							(158836/1812935/1881110/2071710/208224/246796/2494701/299767/548/550/562/571/61645/61646/69218/69220/83655/881260)		(158836/1812935/1881110/2071710/208224/246796/2494701/299767/548/550/562/571/61645/61646/69218/69220/83655/881260)
							(158890/56730/57676)		(158890/56730/57676)
							(1589899/1690245/1735673/1736220/1736308/1736372/1898745)		(1589899/1690245/1735673/1736220/1736308/1736372/1898745)
							(1590/60520)		(1590/60520)
							(1592629/194867)		(1592629/194867)
							(1603/376807)		(1603/376807)
							(1604/237446)		(1604/237446)
							(1604354/752)		(1604354/752)
							(1605/1622)		(1605/1622)
							(1605838/216142)		(1605838/216142)
							(1612203/1710/264251)		(1612203/1710/264251)
							(1612551/1612552)		(1612551/1612552)
							(161358/1997)		(161358/1997)
							(1615890/1619231)		(1615890/1619231)
							(1617411/1961104)		(1617411/1961104)
							(1618331/1618336)		(1618331/1618336)
							(1618343/1618345/1618829)		(1618343/1618345/1618829)
							(1618344/1618346/1618348/1797699)		(1618344/1618346/1618348/1797699)
							(1618350/1618951/1797701/1797702/1797703)		(1618350/1618951/1797701/1797702/1797703)
							(1618351/1618360/1618363/1797265)		(1618351/1618360/1618363/1797265)
							(1618352/1618359/1618361/1618366/1618529)		(1618352/1618359/1618361/1618366/1618529)
							(1618353/1618362/1618364/1797251/1797258)		(1618353/1618362/1618364/1797251/1797258)
							(1618354/1618358/1618528)		(1618354/1618358/1618528)
							(1618355/1618357/1618365/1797249/1797250/1797254/1797256/1797257/1797260/1797262/1797264)		(1618355/1618357/1618365/1797249/1797250/1797254/1797256/1797257/1797260/1797262/1797264)
							(1618367/1618646/1618654/1618914)		(1618367/1618646/1618654/1618914)
							(1618368/1618370/1618371/1618372/1618374/1797458/1797459/1797461/1797462/1797464/1797465)		(1618368/1618370/1618371/1618372/1618374/1797458/1797459/1797461/1797462/1797464/1797465)
							(1618375/1618378/1618386/1618397/1618400/1618403)		(1618375/1618378/1618386/1618397/1618400/1618403)
							(1618377/1618385/1618388/1618395/1618523)		(1618377/1618385/1618388/1618395/1618523)
							(1618379/1618387/1618393/1618396/1618398/1618524)		(1618379/1618387/1618393/1618396/1618398/1618524)
							(1618381/1618391/1817727/1817729/1817730/1817733/1817754)		(1618381/1618391/1817727/1817729/1817730/1817733/1817754)
							(1618392/1618522/1618564)		(1618392/1618522/1618564)
							(1618394/1618399/1618402/1618404)		(1618394/1618399/1618402/1618404)
							(1618407/1618410/1618412/1618415/1618517/1797708/1797721/1797728/1797737/1797738/1797740/1797741/1797742/1797743/1797744)		(1618407/1618410/1618412/1618415/1618517/1797708/1797721/1797728/1797737/1797738/1797740/1797741/1797742/1797743/1797744)
							(1618409/1797801)		(1618409/1797801)
							(1618411/1797731)		(1618411/1797731)
							(1618417/1618426/1797758/1797769/1797778)		(1618417/1618426/1797758/1797769/1797778)
							(1618419/1618424/1618428/1618430)		(1618419/1618424/1618428/1618430)
							(1618421/1797771/1797779/1797784/1797795/1797800)		(1618421/1797771/1797779/1797784/1797795/1797800)
							(1618422/1797760)		(1618422/1797760)
							(1618423/1618427/1618431/1618433/1797763/1797773/1797786/1797796)		(1618423/1618427/1618431/1618433/1797763/1797773/1797786/1797796)
							(1618425/1797766/1797780/1797791)		(1618425/1797766/1797780/1797791)
							(1618435/1618441/1618446/1618449/1798379)		(1618435/1618441/1618446/1618449/1798379)
							(1618437/1618444/1618447/1618520)		(1618437/1618444/1618447/1618520)
							(1618439/1798380)		(1618439/1798380)
							(1618442/1618451/1798387/1798391/1798399/1798400)		(1618442/1618451/1798387/1798391/1798399/1798400)
							(1618445/1798395)		(1618445/1798395)
							(1618450/1817880)		(1618450/1817880)
							(1618452/1618482/1798634)		(1618452/1618482/1798634)
							(1618453/1618464/1798604/1798631/1798636/1798643)		(1618453/1618464/1798604/1798631/1798636/1798643)
							(1618454/1798629)		(1618454/1798629)
							(1618458/1618474/1618519/1802064)		(1618458/1618474/1618519/1802064)
							(1618460/1618465/1618466/1618468/1798597/1798606/1798613/1798625/1798632/1798638/1798639/1798640/1798641/1798642)		(1618460/1618465/1618466/1618468/1798597/1798606/1798613/1798625/1798632/1798638/1798639/1798640/1798641/1798642)
							(1618463/1618467)		(1618463/1618467)
							(1618469/1618470)		(1618469/1618470)
							(1618471/1618472/1619077)		(1618471/1618472/1619077)
							(1618478/1618485)		(1618478/1618485)
							(1618483/1618486)		(1618483/1618486)
							(1618488/1618491/1618492)		(1618488/1618491/1618492)
							(1618489/1618490/1802150/1802153)		(1618489/1618490/1802150/1802153)
							(1618493/1618500/1618505)		(1618493/1618500/1618505)
							(1618494/1618506/1618526)		(1618494/1618506/1618526)
							(1618495/1618507/1618527/1618534/1618535/1618538/1618540/1817725/1817726/1817732)		(1618495/1618507/1618527/1618534/1618535/1618538/1618540/1817725/1817726/1817732)
							(1618496/1798381)		(1618496/1798381)
							(1618498/1797512/1797515/1797519/1797522)		(1618498/1797512/1797515/1797519/1797522)
							(1618503/1798396)		(1618503/1798396)
							(1618508/1618543/1618560/1618566/1618587/1802476/1802548)		(1618508/1618543/1618560/1618566/1618587/1802476/1802548)
							(1618509/1618542/1618561/1618567)		(1618509/1618542/1618561/1618567)
							(1618510/1618546/1618571)		(1618510/1618546/1618571)
							(1618512/1618551/1618573/1802494/1802518)		(1618512/1618551/1618573/1802494/1802518)
							(1618518/1618556/1618593/1618597/1618601/1802540/1802544/1802550)		(1618518/1618556/1618593/1618597/1618601/1802540/1802544/1802550)
							(1618521/1618558/1618579/1802533/1802541/1802545/1802551)		(1618521/1618558/1618579/1802533/1802541/1802545/1802551)
							(1618537/1618539/1801890)		(1618537/1618539/1801890)
							(1618544/1618565/1618582/1618586/1618591/1618596/1618600/1618603/1802530/1802536/1802543/1802547)		(1618544/1618565/1618582/1618586/1618591/1618596/1618600/1618603/1802530/1802536/1802543/1802547)
							(1618547/1618583)		(1618547/1618583)
							(1618548/1618578/1618584)		(1618548/1618578/1618584)
							(1618549/1618574)		(1618549/1618574)
							(1618552/1802473/1802497/1802507/1802521)		(1618552/1802473/1802497/1802507/1802521)
							(1618557/1618572)		(1618557/1618572)
							(1618590/1618598/1802535/1802542/1802546/1802552)		(1618590/1618598/1802535/1802542/1802546/1802552)
							(1618605/1618607/1797239/1797244)		(1618605/1618607/1797239/1797244)
							(1618609/1618613/1618615/1797310)		(1618609/1618613/1618615/1797310)
							(1618610/1618655/1618848/1798405)		(1618610/1618655/1618848/1798405)
							(1618612/1618620/1618622/1618624/1618626/1618627/1618911/1797305/1797307/1797308/1797309/1797311)		(1618612/1618620/1618622/1618624/1618626/1618627/1618911/1797305/1797307/1797308/1797309/1797311)
							(1618618/1618628/1797293/1797295/1797299/1797300)		(1618618/1618628/1797293/1797295/1797299/1797300)
							(1618629/1618631/1618632/1618633)		(1618629/1618631/1618632/1618633)
							(1618635/1798458)		(1618635/1798458)
							(1618636/1618637/1618638/1618639/1618640/1618641)		(1618636/1618637/1618638/1618639/1618640/1618641)
							(1618642/1618950)		(1618642/1618950)
							(1618644/1618648/1618651/1618656/1798323/1798335/1798342/1798346/1798363)		(1618644/1618648/1618651/1618656/1798323/1798335/1798342/1798346/1798363)
							(1618645/1618652/1618658/1618912/1798320/1798321/1798324/1798337/1798345/1798350/1798360/1798365)		(1618645/1618652/1618658/1618912/1798320/1798321/1798324/1798337/1798345/1798350/1798360/1798365)
							(1618647/1798348)		(1618647/1798348)
							(1618653/1798331/1798340)		(1618653/1798331/1798340)
							(1618660/1618664)		(1618660/1618664)
							(1618663/1798470/1798472)		(1618663/1798470/1798472)
							(1618665/1618666)		(1618665/1618666)
							(1618667/1619029/1802662/1802691)		(1618667/1619029/1802662/1802691)
							(1618671/1618676)		(1618671/1618676)
							(1618677/1798562/1798563/1798564/1798565)		(1618677/1798562/1798563/1798564/1798565)
							(1618696/1618699/1618726/1801650/1801653/1801656)		(1618696/1618699/1618726/1801650/1801653/1801656)
							(1618697/1618701/1618704/1618894)		(1618697/1618701/1618704/1618894)
							(1618698/1618706/1618897)		(1618698/1618706/1618897)
							(1618700/1618915)		(1618700/1618915)
							(1618702/1618705/1618709/1618712/1618724)		(1618702/1618705/1618709/1618712/1618724)
							(1618703/1618713)		(1618703/1618713)
							(1618707/1618716/1618722)		(1618707/1618716/1618722)
							(1618710/1618714)		(1618710/1618714)
							(1618715/1618720)		(1618715/1618720)
							(1618718/1618723)		(1618718/1618723)
							(1618721/1619052/1801654)		(1618721/1619052/1801654)
							(1618728/1618733/1618740/1618751/1618772/1618892)		(1618728/1618733/1618740/1618751/1618772/1618892)
							(1618730/1618735/1618743/1618754/1618759/1618766/1618777/1618902/1618955/1801745/1801758/1801761/1801784/1801792)		(1618730/1618735/1618743/1618754/1618759/1618766/1618777/1618902/1618955/1801745/1801758/1801761/1801784/1801792)
							(1618731/1618739/1618745/1618770/1618778/1618906/1801744/1801782/1801799/1801801/1801804/1801805/1801808/1801811/1801813)		(1618731/1618739/1618745/1618770/1618778/1618906/1801744/1801782/1801799/1801801/1801804/1801805/1801808/1801811/1801813)
							(1618732/1802672)		(1618732/1802672)
							(1618736/1618755/1801741/1801755/1801762/1801778/1801790/1801795)		(1618736/1618755/1801741/1801755/1801762/1801778/1801790/1801795)
							(1618738/1618779)		(1618738/1618779)
							(1618741/1618750/1618753/1618758/1618762/1618765/1618769/1618774/1618775/1801802/1801809)		(1618741/1618750/1618753/1618758/1618762/1618765/1618769/1618774/1618775/1801802/1801809)
							(1618746/1618756/1618905)		(1618746/1618756/1618905)
							(1618747/1619125)		(1618747/1619125)
							(1618748/1618788)		(1618748/1618788)
							(1618749/1802706)		(1618749/1802706)
							(1618752/1801800/1801806/1801812)		(1618752/1801800/1801806/1801812)
							(1618760/1618763/1618767/1618771)		(1618760/1618763/1618767/1618771)
							(1618761/1618764/1618768/1618773)		(1618761/1618764/1618768/1618773)
							(1618776/1801803)		(1618776/1801803)
							(1618783/1802746)		(1618783/1802746)
							(1618787/1618824/1618945/1618953/1618957/1802425/1802426/1802428/1802429)		(1618787/1618824/1618945/1618953/1618957/1802425/1802426/1802428/1802429)
							(1618789/1618877/1618916)		(1618789/1618877/1618916)
							(1618791/1802733/1802752/1802758)		(1618791/1802733/1802752/1802758)
							(1618797/1618853/1618882/1619027/1802442/1802449/1802455/1802459/1802464/1802468/1802469)		(1618797/1618853/1618882/1619027/1802442/1802449/1802455/1802459/1802464/1802468/1802469)
							(1618803/1618889)		(1618803/1618889)
							(1618807/1802204/1802210)		(1618807/1802204/1802210)
							(1618810/1802218)		(1618810/1802218)
							(1618812/1618921/1801664/1801666/1801667/1801669/1801670/1801674/1801676)		(1618812/1618921/1801664/1801666/1801667/1801669/1801670/1801674/1801676)
							(1618814/1802742/1802747/1802751/1802767/1802771/1802774/1802777)		(1618814/1802742/1802747/1802751/1802767/1802771/1802774/1802777)
							(1618815/1618924/1618943/1618964)		(1618815/1618924/1618943/1618964)
							(1618816/1618922)		(1618816/1618922)
							(1618817/1618966/1801728/1801734/1801746/1801753/1801760/1801777/1801787/1801794)		(1618817/1618966/1801728/1801734/1801746/1801753/1801760/1801777/1801787/1801794)
							(1618818/1618865/1802366)		(1618818/1618865/1802366)
							(1618820/1802286)		(1618820/1802286)
							(1618821/1801757/1801789)		(1618821/1801757/1801789)
							(1618826/1798455)		(1618826/1798455)
							(1618827/1618931/1618973/1798554/1798556)		(1618827/1618931/1618973/1798554/1798556)
							(1618828/1802001)		(1618828/1802001)
							(1618830/1798344/1798358/1798366)		(1618830/1798344/1798358/1798366)
							(1618832/1797280/1797283/1797284/1797285)		(1618832/1797280/1797283/1797284/1797285)
							(1618838/1802382/1802387/1802394/1802402/1802405/1802413)		(1618838/1802382/1802387/1802394/1802402/1802405/1802413)
							(1618839/1802264/1802269/1802277/1802282)		(1618839/1802264/1802269/1802277/1802282)
							(1618840/1802116/1802120/1802123/1802129/1802131)		(1618840/1802116/1802120/1802123/1802129/1802131)
							(1618845/1618933)		(1618845/1618933)
							(1618847/1817738)		(1618847/1817738)
							(1618849/1802445/1802452/1802463/1802465)		(1618849/1802445/1802452/1802463/1802465)
							(1618850/1618934/1797537/1798543)		(1618850/1618934/1797537/1798543)
							(1618864/1618901/1802745/1802769)		(1618864/1618901/1802745/1802769)
							(1618870/1618909/1618958)		(1618870/1618909/1618958)
							(1618871/1618908/1802436/1802437)		(1618871/1618908/1802436/1802437)
							(1618875/1802553)		(1618875/1802553)
							(1618879/1802557)		(1618879/1802557)
							(1618886/1618959)		(1618886/1618959)
							(1618887/1798495/1798503/1798521)		(1618887/1798495/1798503/1798521)
							(1618891/1802757)		(1618891/1802757)
							(1618895/1619028)		(1618895/1619028)
							(1618896/1618919/1618936/1618942/1618948)		(1618896/1618919/1618936/1618942/1618948)
							(1618899/1618923/1618946/1618952/1618954/1618965/1802781)		(1618899/1618923/1618946/1618952/1618954/1618965/1802781)
							(1618907/1798467)		(1618907/1798467)
							(1618910/1798357)		(1618910/1798357)
							(1618917/1618976/1798330/1802440)		(1618917/1618976/1798330/1802440)
							(1618918/1802222/1802225/1802231/1802234)		(1618918/1802222/1802225/1802231/1802234)
							(1618929/1618969/1798456/1798457/1798460/1798461/1798463)		(1618929/1618969/1798456/1798457/1798460/1798461/1798463)
							(1618930/1798462/1798464/1798465/1798466)		(1618930/1798462/1798464/1798465/1798466)
							(1618974/1802175)		(1618974/1802175)
							(1618975/1802303/1802305/1802324/1802331/1802337)		(1618975/1802303/1802305/1802324/1802331/1802337)
							(1618977/1618985/1618997)		(1618977/1618985/1618997)
							(1618978/1618981/1618982/1618983/1618984/1618987/1618988/1618990/1618998/1618999/1802419)		(1618978/1618981/1618982/1618983/1618984/1618987/1618988/1618990/1618998/1618999/1802419)
							(1618991/1618996/1802416/1802420)		(1618991/1618996/1802416/1802420)
							(1618993/1619000)		(1618993/1619000)
							(1618994/1619001)		(1618994/1619001)
							(1619002/1619004/1619006)		(1619002/1619004/1619006)
							(1619005/1619007/1619008/1619009/1619012/1619014/1619015/1619018)		(1619005/1619007/1619008/1619009/1619012/1619014/1619015/1619018)
							(1619010/1802556)		(1619010/1802556)
							(1619013/1619017)		(1619013/1619017)
							(1619024/1619026/1802667/1802683/1802688/1802698/1802705/1802711)		(1619024/1619026/1802667/1802683/1802688/1802698/1802705/1802711)
							(1619025/1802670/1802682/1802697)		(1619025/1802670/1802682/1802697)
							(1619033/1802712/1802713/1802714/1802715/1802716/1802717/1802719)		(1619033/1802712/1802713/1802714/1802715/1802716/1802717/1802719)
							(1619039/1619047/1798698)		(1619039/1619047/1798698)
							(1619040/1619049/1619051)		(1619040/1619049/1619051)
							(1619041/1619050)		(1619041/1619050)
							(1619042/1798490)		(1619042/1798490)
							(1619054/1619061/1802560)		(1619054/1619061/1802560)
							(1619055/1619062)		(1619055/1619062)
							(1619056/1619068)		(1619056/1619068)
							(1619060/1619063/1801932/1801933/1801934/1801936/1801937/1801939/1801942)		(1619060/1619063/1801932/1801933/1801934/1801936/1801937/1801939/1801942)
							(1619064/1619067)		(1619064/1619067)
							(1619065/1801901/1801902/1801907)		(1619065/1801901/1801902/1801907)
							(1619069/1802143)		(1619069/1802143)
							(1619070/1802133/1802141)		(1619070/1802133/1802141)
							(1619072/1619074/1619081)		(1619072/1619074/1619081)
							(1619073/1619080)		(1619073/1619080)
							(1619088/1619089/1619092/1619095/1619096/1619099/1619101/1802607/1817897)		(1619088/1619089/1619092/1619095/1619096/1619099/1619101/1802607/1817897)
