clade_name	reSRR9697535_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697569_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unclassified_Veillonellaceae|s__	0.066949341664807	0.018957345971564	0.0572278814238297	0.0573065902578797	0.0223813786929275	0.209205020920502	0	0.0426621160409556	0	0.0308356460067838	0.0436681222707424	0	0.0940733772342427	0.053850296176629	0.0454338936846888	0.0187476565429321	0.0367309458218549	0	0	0.0348675034867503	0	0.0187758167480285	0	0	0.208130983765783	0.12214983713355	0.0106326422115896	0	0.0467398924982473	0.0425170068027211	0.0919963201471941	0.0352733686067019	0.0584966364434045	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unclassified_Veillonellaceae|s__|t__	0.066949341664807	0.018957345971564	0.0572278814238297	0.0573065902578797	0.0223813786929275	0	0	0.0426621160409556	0	0	0.0436681222707424	0	0.0940733772342427	0.053850296176629	0.0454338936846888	0.0187476565429321	0.0367309458218549	0	0	0	0	0.0187758167480285	0	0	0.208130983765783	0.12214983713355	0.0106326422115896	0	0.0467398924982473	0.0425170068027211	0.0919963201471941	0.0352733686067019	0.0584966364434045	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella|s__Unclassified_Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella|s__Unclassified_Veillonella|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	0	0	0	0.0286532951289398	0	0	0	0	0	0	0.0262008733624454	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	0	0	0	0.0286532951289398	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halocella	0	0	0	0.0286532951289398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halocella|s__Halanaerobiales_bacterium_Ag-C55	0	0	0	0.0286532951289398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halocella|s__Halanaerobiales_bacterium_Ag-C55|t__Unclassified_Halanaerobiales_bacterium_Ag-C55	0	0	0	0.0286532951289398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halothermothrix	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halothermothrix|s__Unclassified_Halothermothrix	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halothermothrix|s__Unclassified_Halothermothrix|t__	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae	0	0	0	0	0	0	0	0	0	0	0.0174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Unclassified_Halobacteroidaceae	0	0	0	0	0	0	0	0	0	0	0.0174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Unclassified_Halobacteroidaceae|s__	0	0	0	0	0	0	0	0	0	0	0.0174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Unclassified_Halobacteroidaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0.0174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales	0.0223164472216023	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae	0.0223164472216023	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius	0.0223164472216023	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius|s__Unclassified_Natranaerobius	0.0223164472216023	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius|s__Unclassified_Natranaerobius|t__	0.0223164472216023	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	0	0.018957345971564	0.00572278814238297	0.0286532951289398	0	0	0	0.0853242320819113	0	0	0.0174672489082969	0.0639795265515035	0	0	0.0227169468423444	0	0.0367309458218549	0	0	0.104602510460251	0	0	0	0	0.0138753989177189	0.0407166123778502	0.0212652844231792	0	0	0	0.275988960441582	0.0529100529100529	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0.0227169468423444	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Caldicellulosiruptor	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Caldicellulosiruptor|s__Unclassified_Caldicellulosiruptor	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Caldicellulosiruptor|s__Unclassified_Caldicellulosiruptor|t__	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Thermoanaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227169468423444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Thermoanaerobacterium|s__Unclassified_Thermoanaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227169468423444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Thermoanaerobacterium|s__Unclassified_Thermoanaerobacterium|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227169468423444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Unclassified_Family_III_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Unclassified_Family_III_Incertae_Sedis|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Family_III_Incertae_Sedis|g__Unclassified_Family_III_Incertae_Sedis|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	0	0.018957345971564	0.00572278814238297	0	0	0	0	0	0	0	0.0174672489082969	0.0639795265515035	0	0	0	0	0.0367309458218549	0	0	0.0697350069735007	0	0	0	0	0.0138753989177189	0	0.0106326422115896	0	0	0	0.0919963201471941	0.0529100529100529	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0.017636684303351	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus|s__Carboxydothermus_sp._SET_IS-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus|s__Carboxydothermus_sp._SET_IS-9|t__Unclassified_Carboxydothermus_sp._SET_IS-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus|s__Unclassified_Carboxydothermus	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0.017636684303351	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus|s__Unclassified_Carboxydothermus|t__	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0.017636684303351	0	0.00882768361581921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Moorella	0	0.018957345971564	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Moorella|s__Unclassified_Moorella	0	0.018957345971564	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Moorella|s__Unclassified_Moorella|t__	0	0.018957345971564	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0.0348675034867503	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter|s__Unclassified_Thermoanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0.0348675034867503	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter|s__Unclassified_Thermoanaerobacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Unclassified_Thermoanaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0.0639795265515035	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Unclassified_Thermoanaerobacteraceae|s__	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0.0639795265515035	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Unclassified_Thermoanaerobacteraceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0.0639795265515035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Thermodesulfobium	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Thermodesulfobium|s__Thermodesulfobium_narugense	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Thermodesulfobium|s__Thermodesulfobium_narugense|t__Unclassified_Thermodesulfobium_narugense	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0.0407166123778502	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0.0407166123778502	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0.0407166123778502	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407166123778502	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia	0.0223164472216023	0.018957345971564	0.0286139407119148	0	0.0895255147717099	0.209205020920502	0.103199174406605	0.0853242320819113	0.0301204819277108	0.154178230033919	0.0349344978165939	0	0	0	0.0227169468423444	0.0374953130858643	0.0367309458218549	0	0.0306091215182124	0.0348675034867503	0.0648088139987038	0.0187758167480285	0.027972027972028	0	0.0416261967531567	0	0.0212652844231792	0	0.0467398924982473	0	0.183992640294388	0.0352733686067019	0	0.0264830508474576
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__	0.0223164472216023	0.018957345971564	0.0286139407119148	0	0.0895255147717099	0.209205020920502	0.103199174406605	0.0853242320819113	0.0301204819277108	0.154178230033919	0.0349344978165939	0	0	0	0.0227169468423444	0.0374953130858643	0.0367309458218549	0	0.0306091215182124	0.0348675034867503	0.0648088139987038	0.0187758167480285	0.027972027972028	0	0.0416261967531567	0	0.0212652844231792	0	0.0467398924982473	0	0.183992640294388	0.0352733686067019	0	0.0264830508474576
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__	0.0223164472216023	0.018957345971564	0.0286139407119148	0	0.0895255147717099	0.209205020920502	0.103199174406605	0.0853242320819113	0.0301204819277108	0.154178230033919	0.0349344978165939	0	0	0	0.0227169468423444	0.0374953130858643	0.0367309458218549	0	0.0306091215182124	0.0348675034867503	0.0648088139987038	0.0187758167480285	0.027972027972028	0	0.0416261967531567	0	0.0212652844231792	0	0.0467398924982473	0	0.183992640294388	0.0352733686067019	0	0.0264830508474576
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__|s__	0.0223164472216023	0.018957345971564	0.0286139407119148	0	0.0895255147717099	0.209205020920502	0.103199174406605	0.0853242320819113	0.0301204819277108	0.154178230033919	0.0349344978165939	0	0	0	0.0227169468423444	0.0374953130858643	0.0367309458218549	0	0.0306091215182124	0.0348675034867503	0.0648088139987038	0.0187758167480285	0.027972027972028	0	0.0416261967531567	0	0.0212652844231792	0	0.0467398924982473	0	0.183992640294388	0.0352733686067019	0	0.0264830508474576
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__|s__|t__	0.0223164472216023	0.018957345971564	0.0286139407119148	0	0.0895255147717099	0	0.103199174406605	0.0853242320819113	0.0301204819277108	0	0.0349344978165939	0	0	0	0.0227169468423444	0.0374953130858643	0.0367309458218549	0	0	0	0	0.0187758167480285	0.027972027972028	0	0.0416261967531567	0	0.0212652844231792	0	0.0467398924982473	0	0.183992640294388	0.0352733686067019	0	0.0264830508474576
k__Bacteria|p__Firmicutes|c__Erysipelotrichi	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0.262102991057663	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0.262102991057663	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0.262102991057663	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	0	0	0	0	0	0	0	0	0	0.200431699044095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_inopinata	0	0	0	0	0	0	0	0	0	0.0308356460067838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Unclassified_Erysipelothrix	0	0	0	0	0	0	0	0	0	0.169596053037311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis	0	0	0	0	0	0	0	0	0	0.0154178230033919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0.0154178230033919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__Unclassified_Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0.0462534690101758	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae|s__	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0.0462534690101758	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae|s__|t__	0	0	0.00572278814238297	0	0	0	0	0.127986348122867	0	0	0	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0277507978354378	0	0	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes	0.200848024994421	0.37914691943128	0.738239670367403	0.143266475644699	0.53715308863026	0.278940027894003	0.619195046439629	0.170648464163823	0.240963855421687	2.05057045945113	0.349344978165939	0.213265088505012	0.564440263405456	0.215401184706516	0.249886415265788	0.0937382827146607	0.275482093663912	0.244669695910521	0.428527701254974	0.313807531380753	0.291639662994167	0.356740518212542	0.13986013986014	0.193798449612403	0.305258776189815	0.814332247557003	0.0956937799043062	0.153748946925021	0.0701098387473709	0.212585034013605	0.551977920883165	0.194003527336861	0.26323486399532	0.591454802259887
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__	0.200848024994421	0.37914691943128	0.738239670367403	0.143266475644699	0.53715308863026	0.278940027894003	0.619195046439629	0.170648464163823	0.240963855421687	2.05057045945113	0.349344978165939	0.213265088505012	0.564440263405456	0.215401184706516	0.249886415265788	0.0937382827146607	0.275482093663912	0.244669695910521	0.428527701254974	0.313807531380753	0.291639662994167	0.356740518212542	0.13986013986014	0.193798449612403	0.305258776189815	0.814332247557003	0.0956937799043062	0.153748946925021	0.0701098387473709	0.212585034013605	0.551977920883165	0.194003527336861	0.26323486399532	0.591454802259887
