clade_name	reSRR3584976_taxonomic_profile	reSRR3584977_taxonomic_profile	reSRR3584978_taxonomic_profile	reSRR3584979_taxonomic_profile	reSRR3584980_taxonomic_profile	reSRR3584981_taxonomic_profile	reSRR3584982_taxonomic_profile	reSRR3584983_taxonomic_profile	reSRR3584984_taxonomic_profile	reSRR3584985_taxonomic_profile	reSRR3584986_taxonomic_profile	reSRR3584987_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Bacilli|o__Unclassified_Bacilli	0	0	0.072463768115942	0.191938579654511	0.105652403592182	0	0	0.0648929266709929	0.120481927710843	0	0.177514792899408	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Unclassified_Bacilli|f__	0	0	0.072463768115942	0.191938579654511	0.105652403592182	0	0	0.0648929266709929	0.120481927710843	0	0.177514792899408	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Unclassified_Bacilli|f__|g__	0	0	0.072463768115942	0.191938579654511	0.105652403592182	0	0	0.0648929266709929	0.120481927710843	0	0.177514792899408	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Unclassified_Bacilli|f__|g__|s__	0	0	0.072463768115942	0.191938579654511	0.105652403592182	0	0	0.0648929266709929	0.120481927710843	0	0.177514792899408	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Unclassified_Bacilli|f__|g__|s__|t__	0	0	0	0.191938579654511	0.105652403592182	0	0	0.0648929266709929	0	0	0.177514792899408	0
k__Bacteria|p__Firmicutes|c__Clostridia	1.78926441351889	2.45327102803738	1.66666666666667	1.98336532309661	2.85261489698891	1.26939351198872	1.82572614107884	1.55743024010383	1.56626506024096	2.17687074829932	2.30769230769231	1.42949967511371
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1.19284294234592	1.86915887850467	1.08695652173913	1.21561100447857	2.58848388800845	1.12834978843441	1.2448132780083	1.03828682673589	0.963855421686747	1.08843537414966	1.89349112426036	1.10461338531514
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Caldicoprobacteraceae	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Caldicoprobacteraceae|g__Caldicoprobacter	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Caldicoprobacteraceae|g__Caldicoprobacter|s__Unclassified_Caldicoprobacter	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.099403578528827	0.467289719626168	0.072463768115942	0	0.264131008980454	0.0705218617771509	0.16597510373444	0.0648929266709929	0.120481927710843	0	0.355029585798817	0.259909031838856
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus|s__Unclassified_Alkaliphilus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus|s__Unclassified_Alkaliphilus|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus	0	0.233644859813084	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus|s__Unclassified_Candidatus_Arthromitus	0	0.233644859813084	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiisalibacter	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiisalibacter|s__Clostridiisalibacter_paucivorans	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiisalibacter|s__Clostridiisalibacter_paucivorans|t__Unclassified_Clostridiisalibacter_paucivorans	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.099403578528827	0.116822429906542	0.072463768115942	0	0.105652403592182	0.0705218617771509	0.0829875518672199	0	0	0	0.177514792899408	0.194931773879142
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Unclassified_Clostridium	0.099403578528827	0.116822429906542	0.072463768115942	0	0.105652403592182	0.0705218617771509	0.0829875518672199	0	0	0	0.177514792899408	0.194931773879142
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Unclassified_Clostridium|t__	0	0	0	0	0.105652403592182	0.0705218617771509	0.0829875518672199	0	0	0	0.177514792899408	0.194931773879142
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Unclassified_Clostridiaceae	0	0.116822429906542	0	0	0.105652403592182	0	0.0829875518672199	0.0648929266709929	0.120481927710843	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Unclassified_Clostridiaceae|s__	0	0.116822429906542	0	0	0.105652403592182	0	0.0829875518672199	0.0648929266709929	0.120481927710843	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Unclassified_Clostridiaceae|s__|t__	0	0	0	0	0.105652403592182	0	0.0829875518672199	0.0648929266709929	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Unclassified_Eubacteriaceae	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Unclassified_Eubacteriaceae|s__	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XI_Incertae_Sedis	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XI_Incertae_Sedis|g__Anaerococcus	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XI_Incertae_Sedis|g__Anaerococcus|s__Unclassified_Anaerococcus	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis	0	0	0	0	0.105652403592182	0.0705218617771509	0	0	0	0	0.0591715976331361	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis|g__Fusibacter	0	0	0	0	0.105652403592182	0.0705218617771509	0	0	0	0	0.0591715976331361	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis|g__Fusibacter|s__Unclassified_Fusibacter	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis|g__Fusibacter|s__Unclassified_Fusibacter|t__	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis|g__Fusibacter|s__marine_snow_associated_bacterium_Adriatic87	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XII_Incertae_Sedis|g__Fusibacter|s__marine_snow_associated_bacterium_Adriatic87|t__Unclassified_marine_snow_associated_bacterium_Adriatic87	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis	0	0	0.217391304347826	0	0.0528262017960909	0	0.0829875518672199	0	0	0.272108843537415	0	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Incertae_Sedis	0	0	0.072463768115942	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0	0	0.072463768115942	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Mogibacterium	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Unclassified_Mogibacterium	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Unclassified_Mogibacterium|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Unclassified_Family_XIII_Incertae_Sedis	0	0	0.144927536231884	0	0.0528262017960909	0	0	0	0	0.136054421768707	0	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Unclassified_Family_XIII_Incertae_Sedis|s__	0	0	0.144927536231884	0	0.0528262017960909	0	0	0	0	0.136054421768707	0	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XIII_Incertae_Sedis|g__Unclassified_Family_XIII_Incertae_Sedis|s__|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVI_Incertae_Sedis	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVI_Incertae_Sedis|g__Carboxydocella	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVI_Incertae_Sedis|g__Carboxydocella|s__Unclassified_Carboxydocella	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis	0.099403578528827	0.116822429906542	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis|g__Thermaerobacter	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis|g__Thermaerobacter|s__Unclassified_Thermaerobacter	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis|g__Unclassified_Family_XVII_Incertae_Sedis	0	0.116822429906542	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis|g__Unclassified_Family_XVII_Incertae_Sedis|s__	0	0.116822429906542	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVII_Incertae_Sedis|g__Unclassified_Family_XVII_Incertae_Sedis|s__|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis	0	0	0	0.0639795265515035	0	0	0.16597510373444	0.129785853341986	0	0.136054421768707	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Symbiobacterium	0	0	0	0.0639795265515035	0	0	0.16597510373444	0.0648929266709929	0	0.136054421768707	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Symbiobacterium|s__Symbiobacterium_thermophilum_IAM_14863	0	0	0	0.0639795265515035	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Symbiobacterium|s__Symbiobacterium_thermophilum_IAM_14863|t__Unclassified_Symbiobacterium_thermophilum_IAM_14863	0	0	0	0.0639795265515035	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Symbiobacterium|s__Unclassified_Symbiobacterium	0	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Unclassified_Family_XVIII_Incertae_Sedis	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Unclassified_Family_XVIII_Incertae_Sedis|s__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Family_XVIII_Incertae_Sedis|g__Unclassified_Family_XVIII_Incertae_Sedis|s__|t__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae|g__Heliorestis	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae|g__Heliorestis|s__Unclassified_Heliorestis	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae|g__Heliorestis|s__Unclassified_Heliorestis|t__	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0	0.233644859813084	0	0.191938579654511	0.581088219757	0.352609308885755	0	0	0	0	0.236686390532544	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum|s__Unclassified_Cellulosilyticum	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum|s__Unclassified_Cellulosilyticum|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Incertae_Sedis	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis|t__	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Johnsonella	0	0.116822429906542	0	0	0	0.211565585331453	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Johnsonella|s__Unclassified_Johnsonella	0	0.116822429906542	0	0	0	0.211565585331453	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Johnsonella|s__Unclassified_Johnsonella|t__	0	0	0	0	0	0.211565585331453	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sporobacterium_	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sporobacterium_|s__Sporobacterium_olearium	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sporobacterium_|s__Sporobacterium_olearium|t__Unclassified_Sporobacterium_olearium	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unclassified_Lachnospiraceae	0	0.116822429906542	0	0.127959053103007	0.422609614368727	0.141043723554302	0	0	0	0	0.236686390532544	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unclassified_Lachnospiraceae|s__	0	0.116822429906542	0	0.127959053103007	0.422609614368727	0.141043723554302	0	0	0	0	0.236686390532544	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unclassified_Lachnospiraceae|s__|t__	0	0	0	0.127959053103007	0.422609614368727	0.141043723554302	0	0	0	0	0.236686390532544	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae	0	0.233644859813084	0	0.127959053103007	0	0	0	0.129785853341986	0.120481927710843	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum	0	0.116822429906542	0	0.0639795265515035	0	0	0	0.129785853341986	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum|s__Unclassified_Desulfotomaculum	0	0.116822429906542	0	0.0639795265515035	0	0	0	0.129785853341986	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum|s__Unclassified_Desulfotomaculum|t__	0	0	0	0.0639795265515035	0	0	0	0.129785853341986	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Thermincola	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Thermincola|s__Unclassified_Thermincola	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Thermincola|s__Unclassified_Thermincola|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Unclassified_Peptococcaceae	0	0.116822429906542	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Unclassified_Peptococcaceae|s__	0	0.116822429906542	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Unclassified_Peptococcaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0	0	0	0	0.0528262017960909	0.141043723554302	0	0	0.120481927710843	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Incertae_Sedis	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Unclassified_Peptostreptococcaceae	0	0	0	0	0.0528262017960909	0.141043723554302	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Unclassified_Peptostreptococcaceae|s__	0	0	0	0	0.0528262017960909	0.141043723554302	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Unclassified_Peptostreptococcaceae|s__|t__	0	0	0	0	0.0528262017960909	0.141043723554302	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0	0.233644859813084	0.507246376811594	0.127959053103007	0.528262017960909	0.211565585331453	0.33195020746888	0.259571706683971	0	0	0.355029585798817	0.129954515919428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Incertae_Sedis	0	0.116822429906542	0.36231884057971	0.0639795265515035	0.369783412572636	0.141043723554302	0.16597510373444	0	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Incertae_Sedis|s__Clostridium_straminisolvens	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Incertae_Sedis|s__Clostridium_straminisolvens|t__Unclassified_Clostridium_straminisolvens	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis	0	0.116822429906542	0.36231884057971	0.0639795265515035	0.316957210776545	0.141043723554302	0.16597510373444	0	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Incertae_Sedis|s__Unclassified_Incertae_Sedis|t__	0	0	0	0.0639795265515035	0.316957210776545	0.141043723554302	0.16597510373444	0	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0	0.116822429906542	0.072463768115942	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Unclassified_Ruminococcus	0	0.116822429906542	0.072463768115942	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Unclassified_Ruminococcus|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Saccharofermentans	0	0	0	0	0	0.0705218617771509	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Saccharofermentans|s__Unclassified_Saccharofermentans	0	0	0	0	0	0.0705218617771509	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Saccharofermentans|s__Unclassified_Saccharofermentans|t__	0	0	0	0	0	0.0705218617771509	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unclassified_Ruminococcaceae	0	0	0.072463768115942	0.0639795265515035	0.105652403592182	0	0.0829875518672199	0.259571706683971	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unclassified_Ruminococcaceae|s__	0	0	0.072463768115942	0.0639795265515035	0.105652403592182	0	0.0829875518672199	0.259571706683971	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unclassified_Ruminococcaceae|s__|t__	0	0	0	0.0639795265515035	0.105652403592182	0	0.0829875518672199	0.259571706683971	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophomonas	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophomonas|s__Unclassified_Syntrophomonas	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophomonas|s__Unclassified_Syntrophomonas|t__	0	0	0	0	0.105652403592182	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Unclassified_Clostridiales	0.497017892644135	0.58411214953271	0.217391304347826	0.511836212412028	0.792393026941363	0.211565585331453	0.4149377593361	0.45425048669695	0.240963855421687	0.272108843537415	0.650887573964497	0.389863547758285
