Taxa	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus|s__fervidicoccus_fontis	6.20007774897497e-05	0.000156927153871963	7.85735885433422e-05	0.000163769683324705	1.7486581889969e-05	2.74884012690845e-05	0.000126416368998256	0.00015799051008457	0.000198865002854334	0.000164019380201926	0.000243813364206094
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales	0.00305043825249569	0.00284279574898826	0.00232353326121026	0.00305021035192262	0.00237817513703578	0.00268011912373574	0.00471111668466836	0.00504133354906219	0.00663090493892421	0.00625733935470347	0.00697434544452694
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae	0.00305043825249569	0.00284279574898826	0.00232353326121026	0.00305021035192262	0.00237817513703578	0.00268011912373574	0.00471111668466836	0.00504133354906219	0.00663090493892421	0.00625733935470347	0.00697434544452694
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus	0.000806010107366746	0.000657886914309384	0.000505115926350057	0.000716492364545583	0.000629516948038884	0.000508535423478063	0.0010829668944184	0.00129983101478669	0.00157849096015628	0.00158278701894859	0.00175160653758588
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_ambivalens	6.82008552387247e-05	6.03565976430628e-05	2.24495967266692e-05	5.45898944415682e-05	4.37164547249225e-05	4.12326019036268e-05	9.69192162319966e-05	0.000136446349618492	0.000155363283479949	0.000123014535151444	0.000102658258613092
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_brierleyi	0.000130201632728474	9.65705562289005e-05	0.000112247983633346	0.000143298472909117	0.000157379237009721	0.000192418808883592	0.000227549464196862	0.000244167151948881	0.000310726566959897	0.000352641667434141	0.000397800752125732
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_hospitalis	6.20007774897497e-05	4.2249618350144e-05	4.48991934533384e-05	6.82373680519603e-05	6.9946327559876e-05	5.4976802538169e-05	9.69192162319966e-05	0.000129264962796466	0.000124290626783959	0.00015581841119183	0.000115490540939729
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_manzaensis	0.000124001554979499	0.000175034133164882	0.000101023185270011	9.55323152727444e-05	0.000122406073229783	4.12326019036268e-05	0.00026126049592973	0.000222622991482803	0.000261010316246314	0.000278832946343274	0.000346471622819186
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sp._hs-5	0.000117801477230524	0.000120713195286126	0.000123472781996681	0.000156945946519509	0.000131149364174768	4.12326019036268e-05	0.000185410674530776	0.0001938974441947	0.000298297504281501	0.000229627132282696	0.000333639340492549
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sulfidivorans	0.000204602565716174	7.24279171716753e-05	6.73487901800076e-05	0.000116003525688332	4.37164547249225e-05	6.87210031727113e-05	0.000143271884864691	0.000229804378304829	0.000292082972942303	0.000311636822383659	0.000314390917002594
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera	0.000644808085893397	0.000621672955723547	0.000437767136170049	0.000539075207610486	0.000323501764964427	0.000494791222843521	0.000931267251620489	0.00098384999461755	0.00141691314533713	0.00136956182468608	0.00138588649127674
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_cuprina	6.20007774897497e-05	0.000102606215993207	5.6123991816673e-05	6.82373680519603e-05	5.2459745669907e-05	2.74884012690845e-05	0.00017276903763095	0.000172353283728622	0.000466089850439846	0.000475656202585585	0.000423465316779005
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_hakonensis	0.000167402099222324	0.000108641875757513	6.73487901800076e-05	0.000122827262493529	7.86896185048605e-05	6.87210031727113e-05	0.000223335585230253	0.000179534670550648	0.00027343937892471	0.0002214261632726	0.000237397223042775
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_prunae	4.96006219917998e-05	0.000102606215993207	4.48991934533384e-05	7.50611048571563e-05	1.7486581889969e-05	8.24652038072535e-05	8.4277579332171e-05	0.000143627736440518	0.000105647032766365	0.00015581841119183	0.00014757124675632
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_sedula	0.000155001943724374	0.000108641875757513	0.00014592237872335	0.000150122209714313	5.2459745669907e-05	0.000137442006345423	0.00017276903763095	0.000186716057372674	0.000223723128211126	0.0002214261632726	0.000263061787696048
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_tengchongensis	0.000130201632728474	0.000144855834343351	6.73487901800076e-05	9.55323152727444e-05	4.37164547249225e-05	0.00012369780571088	0.000206480069363819	0.00015799051008457	0.000248581253567918	0.000196823256242311	0.000218148799552821
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus	0.000254203187707974	0.000301782988215314	0.000235720765630027	0.000409424208311762	0.00027104201929452	0.000398581818401725	0.000518307112892852	0.000495515690719788	0.000559307820527815	0.000656077520807704	0.000673694822148417
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_caldissimus	5.58006997407747e-05	6.63922574073691e-05	7.85735885433422e-05	0.000116003525688332	4.37164547249225e-05	0.000192418808883592	0.000193838432463993	0.000208260217838752	0.00021129406553273	0.000262431008323081	0.000243813364206094
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_shibatae	5.58006997407747e-05	9.65705562289005e-05	6.73487901800076e-05	0.00010235605207794	6.9946327559876e-05	0.000109953605076338	0.000155913521764516	0.000136446349618492	0.000205079534193532	0.000205024225252407	0.000166819670246275
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_solfataricus	0.000142601788226424	0.000138820174579044	8.97983869066768e-05	0.000191064630545489	0.000157379237009721	9.62094044417958e-05	0.000168555158664342	0.000150809123262544	0.000142934220801553	0.000188622287232215	0.000263061787696048
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus	0.000210802643465149	0.000150891494107657	0.000179596773813354	0.000170593420129901	0.000166122527954706	0.00012369780571088	0.00029075764869599	0.000258529925592933	0.000466089850439846	0.000360842636444237	0.000461962163758914
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus|s__stygiolobus_azoricus	9.30011662346246e-05	6.63922574073691e-05	5.6123991816673e-05	6.82373680519603e-05	7.86896185048605e-05	6.87210031727113e-05	0.000134844126931474	0.000107720802330389	0.000192650471515136	0.000180421318222118	0.000173235811409593
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus|s__stygiolobus_caldivivus	0.000111601399481549	8.44992367002879e-05	0.000123472781996681	9.55323152727444e-05	8.7432909449845e-05	5.4976802538169e-05	0.000155913521764516	0.000143627736440518	0.000267224847585512	0.000180421318222118	0.000282310211186003
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfodiicoccus	0.000198402487967199	0.000193141112457801	0.000101023185270011	0.000225183314571469	0.000166122527954706	0.000288628213325387	0.000181196795564168	0.000186716057372674	0.000304512035620699	0.000270631977333178	0.000320807058165913
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfodiicoccus|s__sulfodiicoccus_acidiphilus	0.000198402487967199	0.000193141112457801	0.000101023185270011	0.000225183314571469	0.000166122527954706	0.000288628213325387	0.000181196795564168	0.000186716057372674	0.000304512035620699	0.000270631977333178	0.000320807058165913
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus	0.000465005831173123	0.000482852781144502	0.000448991934533384	0.000491309049974114	0.000419677965359256	0.000439814420305352	0.000927053372653881	0.00102693831554971	0.00102539767096766	0.000918508529130785	0.00110357628009074
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_acidocaldarius	8.68010884856496e-05	9.05348964645942e-05	0.000134697580360015	0.000109179788883136	8.7432909449845e-05	2.74884012690845e-05	0.000168555158664342	0.000222622991482803	0.00018022140883674	0.000164019380201926	0.000237397223042775
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_islandicus	0.000155001943724374	0.000102606215993207	0.00014592237872335	0.00010235605207794	0.000201095691734644	0.000151186206979965	0.000265474374896339	0.000394976275211425	0.000379086411691075	0.000295234884363467	0.000391384610962413
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._a20	9.92012439835996e-05	0.000108641875757513	0.000112247983633346	8.18848416623524e-05	3.4973163779938e-05	9.62094044417958e-05	0.000193838432463993	0.000236985765126855	0.00021129406553273	0.000262431008323081	0.000198900376062866
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._e11-6	2.48003109958999e-05	3.01782988215314e-05	2.24495967266692e-05	2.72949472207841e-05	4.37164547249225e-05	8.24652038072535e-05	2.94971527662598e-05	2.15441604660777e-05	6.21453133919794e-05	3.28038760403852e-05	5.77452704698643e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._e5-1-f	1.24001554979499e-05	3.62139585858377e-05	1.12247983633346e-05	4.77661576363722e-05	2.62298728349535e-05	2.74884012690845e-05	6.74220634657368e-05	4.30883209321555e-05	7.45743760703753e-05	8.2009690100963e-05	4.49129881432278e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfuracidifex	0.000142601788226424	0.000126748855050432	0.000157147177086684	0.00010235605207794	0.000139892655119752	0.000109953605076338	0.000206480069363819	0.000208260217838752	0.000379086411691075	0.000246029070302889	0.000333639340492549
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfuracidifex|s__sulfuracidifex_tepidarius	0.000142601788226424	0.000126748855050432	0.000157147177086684	0.00010235605207794	0.000139892655119752	0.000109953605076338	0.000206480069363819	0.000208260217838752	0.000379086411691075	0.000246029070302889	0.000333639340492549
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera	0.000136401710477449	0.000175034133164882	0.00014592237872335	0.000197888367350685	0.000139892655119752	0.00012369780571088	0.000341324196295292	0.000323162406991166	0.000503377038475034	0.0004428523265452	0.000449129881432278
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera|s__sulfurisphaera_ohwakuensis	4.34005442428248e-05	6.03565976430628e-05	2.24495967266692e-05	8.87085784675484e-05	4.37164547249225e-05	4.12326019036268e-05	0.000126416368998256	0.000122083575974441	0.000124290626783959	0.000139416473171637	0.00010907439977641
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera|s__sulfurisphaera_tokodaii	4.34005442428248e-05	7.24279171716753e-05	0.000101023185270011	6.14136312467643e-05	8.7432909449845e-05	2.74884012690845e-05	0.000117988611065039	0.000122083575974441	0.000192650471515136	0.000237828101292793	0.000186068093736229
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales	0.00104781313957677	0.000983812541581923	0.000729611893616749	0.00119415394090931	0.000743179730323683	0.000687210031727113	0.00072478718225667	0.0011633846651682	0.00145420033337232	0.00129575310359521	0.00131530893848024
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae	0.00104781313957677	0.000983812541581923	0.000729611893616749	0.00119415394090931	0.000743179730323683	0.000687210031727113	0.00072478718225667	0.0011633846651682	0.00145420033337232	0.00129575310359521	0.00131530893848024
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum	0.000434005442428248	0.000295747328451008	0.000280619959083365	0.000443542892337742	0.000253555437404551	0.00030237241395993	0.00023176334316347	0.000473971530253711	0.000677383915972576	0.000418249419514911	0.000622365692841871
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum|s__infirmifilum_lucidum	0.000303803809699774	0.000187105452693495	0.000168371975450019	0.000286596945818233	0.000139892655119752	0.000206163009518134	0.000151699642797908	0.000308799633347114	0.000379086411691075	0.000213225194262504	0.000307974775839276
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum|s__infirmifilum_uzonense	0.000117801477230524	0.000102606215993207	8.97983869066768e-05	0.000116003525688332	0.000113662782284799	9.62094044417958e-05	8.00637003655624e-05	0.000150809123262544	0.000292082972942303	0.000205024225252407	0.000314390917002594
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum	0.000589007386152622	0.000663922574073691	0.000448991934533384	0.000696021154129995	0.000480881001974148	0.000384837617767183	0.000467740565293549	0.000653506200804358	0.000751958292042951	0.000852900777050015	0.000654446398658462
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum|s__thermofilum_adornatum	0.000130201632728474	0.000138820174579044	0.000123472781996681	0.000136474736103921	0.00017486581889969	9.62094044417958e-05	0.000198052311430602	0.000222622991482803	0.000304512035620699	0.000369043605454333	0.000211732658389502
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum|s__thermofilum_pendens	0.000458805753424148	0.000525102399494646	0.000325519152536703	0.000552722681220878	0.000306015183074458	0.000288628213325387	0.000265474374896339	0.000416520435677503	0.000441231725083054	0.000475656202585585	0.000442713740268959
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales	0.00426565349129478	0.00397749978467784	0.00300824596137367	0.00372576029563703	0.00278910981145006	0.00284504953135025	0.00325732844118841	0.00355478647690283	0.00421345224797621	0.00379704865167458	0.0041833240384835
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales|f__thermoproteaceae	0.00426565349129478	0.00397749978467784	0.00300824596137367	0.00372576029563703	0.00278910981145006	0.00284504953135025	0.00325732844118841	0.00355478647690283	0.00421345224797621	0.00379704865167458	0.0041833240384835
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales|f__thermoproteaceae|g__caldivirga	6.82008552387247e-05	5.43209378787565e-05	0.000101023185270011	0.000109179788883136	5.2459745669907e-05	6.87210031727113e-05	0.000130630247964865	0.000201078831016726	0.000236152190889522	0.000139416473171637	0.000237397223042775
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales|f__thermoproteaceae|g__caldivirga|s__caldivirga_maquilingensis	6.82008552387247e-05	5.43209378787565e-05	0.000101023185270011	0.000109179788883136	5.2459745669907e-05	6.87210031727113e-05	0.000130630247964865	0.000201078831016726	0.000236152190889522	0.000139416473171637	0.000237397223042775
