ID	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60884	0.0	0.33986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53574	0.4199	0.69856	0.0	0.0	0.0	5.82481	0.0	1.16035	5.82629	0.0	0.0	0.82563	0.38475	2.64346	0.0	0.0	1.01251	0.0	0.0	0.0	4.13863	0.0	5.28883	3.12181	0.95343	0.0	0.0	0.0	8.65659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1|t__GCF_000210595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60884	0.0	0.33986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53574	0.4199	0.69856	0.0	0.0	0.0	5.82481	0.0	1.16035	5.82629	0.0	0.0	0.82563	0.38475	2.64346	0.0	0.0	1.01251	0.0	0.0	0.0	4.13863	0.0	5.28883	3.12181	0.95343	0.0	0.0	0.0	8.65659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.09768	0.14851	0.02998	0.01585	0.37104	0.20055	0.20175	0.01957	0.64728	0.15871	0.42214	0.49283	0.51462	0.98407	0.00855	0.04406	0.05007	0.07027	0.06771	0.6047	0.12195	0.03308	0.13084	0.3027	0.32124	0.07159	0.38883	0.70925	0.1217	0.21002	0.36355	0.02645	0.33089	0.08489	0.05035	0.66195	0.14415	0.09819	1.09691	2.44222	2.54159	0.1537	0.05606	0.12448	0.54404	0.0109	0.07974	1.03135	0.48161	0.33024	0.35483	0.55633	0.21579	0.09388	0.20356	0.04342	0.18079	0.38711	0.0281	0.07055	0.04586	0.517	0.1634	1.30466	1.65186	0.16489	0.50964	0.38261	1.13633	0.0788	0.00324	0.49467	0.03699	0.03408	0.00118	1.48558	0.53209	0.29637	0.14008	0.02262	0.01567	0.01761	0.06216	0.28772	0.15576	0.21925	0.48244	0.07505	1.08674	0.05321	2.00646	0.39027	0.01175	0.13373	0.06015	0.70881	0.41273	1.65505	0.09953	0.04484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.04818	0.01024	0.0	0.00383	0.01814	0.03464	0.02167	0.0	0.03122	0.01573	0.13803	0.05054	0.04314	0.10179	0.0	0.0	0.01211	0.00164	0.0	0.0	0.0	0.0	0.03053	0.10931	0.04287	0.01022	0.07813	0.0716	0.01472	0.05243	0.0	0.00485	0.0	0.04162	0.0113	0.08736	0.0	0.0	0.22661	0.34552	0.34049	0.1537	0.0369	0.06072	0.27864	0.00053	0.00765	0.01494	0.20436	0.0035	0.25904	0.31746	0.05967	0.02334	0.06689	0.0402	0.00619	0.11068	0.0	0.0393	0.02202	0.20069	0.00842	0.17854	0.35543	0.01201	0.47596	0.14441	0.39841	0.0783	0.0	0.24764	0.00396	0.0	0.00118	0.16052	0.19121	0.02185	0.0	0.00912	0.0	0.0	0.00985	0.26877	0.15335	0.21925	0.18539	0.0	0.0	0.0073	0.00298	0.0	0.00064	0.00683	0.06015	0.70881	0.06456	0.31175	0.01672	0.04484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0.04818	0.01024	0.0	0.00383	0.01814	0.03464	0.02167	0.0	0.03122	0.01573	0.13803	0.05054	0.04314	0.10179	0.0	0.0	0.01211	0.00164	0.0	0.0	0.0	0.0	0.03053	0.10931	0.04287	0.01022	0.07813	0.0716	0.01472	0.05243	0.0	0.00485	0.0	0.04162	0.0113	0.08736	0.0	0.0	0.22661	0.34552	0.34049	0.1537	0.0369	0.06072	0.27864	0.00053	0.00765	0.01494	0.20436	0.0035	0.25904	0.31746	0.05967	0.02334	0.06689	0.0402	0.00619	0.11068	0.0	0.0393	0.02202	0.20069	0.00842	0.17854	0.35543	0.01201	0.47596	0.14441	0.39841	0.0783	0.0	0.24764	0.00396	0.0	0.00118	0.16052	0.19121	0.02185	0.0	0.00912	0.0	0.0	0.00985	0.26877	0.15335	0.21925	0.18539	0.0	0.0	0.0073	0.00298	0.0	0.00064	0.00683	0.06015	0.70881	0.06456	0.31175	0.01672	0.04484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.0495	0.13828	0.02998	0.0	0.3529	0.16591	0.18008	0.01957	0.61605	0.14297	0.28411	0.4423	0.47148	0.88228	0.00855	0.01525	0.03796	0.02325	0.06771	0.6047	0.0	0.01934	0.10031	0.1934	0.27837	0.06138	0.3107	0.63765	0.10698	0.15759	0.36355	0.0216	0.33089	0.04326	0.03905	0.57459	0.14415	0.09819	0.8703	2.09669	2.20111	0.0	0.01916	0.06375	0.2654	0.0	0.06051	1.01641	0.27725	0.0	0.09579	0.23886	0.15613	0.07054	0.13667	0.00323	0.1746	0.27643	0.0	0.03125	0.02385	0.31631	0.04027	1.12611	1.29643	0.03607	0.03368	0.07547	0.73791	0.0005	0.00324	0.24703	0.0	0.03408	0.0	1.32506	0.34088	0.08493	0.0	0.0135	0.01567	0.00264	0.05231	0.01896	0.00242	0.0	0.29705	0.07505	1.08674	0.0	2.00348	0.39027	0.01111	0.1269	0.0	0.0	0.34817	1.34329	0.02292	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0.0495	0.13828	0.02998	0.0	0.3529	0.16591	0.18008	0.01957	0.61605	0.14297	0.28411	0.4423	0.47148	0.88228	0.00855	0.01525	0.03796	0.02325	0.06771	0.6047	0.0	0.01934	0.10031	0.1934	0.27837	0.06138	0.3107	0.63765	0.10698	0.15759	0.36355	0.0216	0.33089	0.04326	0.03905	0.57459	0.14415	0.09819	0.8703	2.09669	2.20111	0.0	0.01916	0.06375	0.2654	0.0	0.06051	1.01641	0.27725	0.0	0.09579	0.23886	0.15613	0.07054	0.13667	0.00323	0.1746	0.27643	0.0	0.03125	0.02385	0.31631	0.04027	1.12611	1.29643	0.03607	0.03368	0.07547	0.73791	0.0005	0.00324	0.24703	0.0	0.03408	0.0	1.32506	0.34088	0.08493	0.0	0.0135	0.01567	0.00264	0.05231	0.01896	0.00242	0.0	0.29705	0.07505	1.08674	0.0	2.00348	0.39027	0.01111	0.1269	0.0	0.0	0.34817	1.34329	0.02292	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0.0	0.0	0.0	0.01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02881	0.0	0.04538	0.0	0.0	0.12195	0.01374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01038	0.01159	0.0	0.0	0.32674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281	0.0	0.0	0.0	0.11471	0.0	0.0	0.1168	0.0	0.16273	0.0	0.0	0.0	0.0	0.03303	0.0	0.0	0.0	0.0	0.18959	0.14008	0.0	0.0	0.01496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05988	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.50844	1.05204	3.00983	0.41031	0.82683	0.40347	0.77365	0.03099	1.04684	0.72656	0.05745	0.15793	0.02542	0.18646	0.15979	0.11851	0.05059	0.04741	0.19496	4.29306	0.0481	0.08742	0.42129	0.17155	0.0379	0.00252	0.13449	0.16824	0.15934	0.03134	1.11478	0.07437	0.39817	0.09177	1.66133	0.29099	1.12673	1.79146	0.59653	0.25664	1.09101	0.13905	0.10795	0.13213	0.49729	0.02765	0.02166	0.0573	0.35532	0.51797	0.99902	1.49322	0.11486	0.21199	0.58846	0.2976	0.0994	0.82683	0.23942	0.3902	0.17282	0.05199	0.01098	2.54566	3.03641	0.26734	0.02595	0.02687	2.19964	0.18671	0.0099	2.34322	0.07506	0.02305	0.06569	0.38337	0.29976	0.29077	0.66198	0.13079	0.21382	0.00413	0.2005	0.81402	1.16856	0.58513	0.4089	0.20004	0.259	0.59104	0.29217	0.20631	0.0443	0.13859	0.17149	0.02733	0.07734	0.4691	0.02649	0.34147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	0.0	0.0	0.05317	0.0	0.44597	0.0	0.0	0.0	0.45823	0.57624	0.0	0.12753	0.0	0.0	0.0	0.00741	0.0	0.0	0.03439	3.93577	0.0	0.0	0.0	0.0	0.0	0.0	0.09281	0.0	0.01577	0.0	0.0	0.01078	0.0	0.0	0.0	0.0	0.69144	1.67162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.13375	0.0	0.02299	0.34543	0.04455	0.19032	0.0	0.16326	0.59611	0.92075	0.42128	0.0	0.01856	0.18288	0.0	0.07032	0.1745	0.01691	0.01396	0.13279	0.0	0.0	0.0	0.0	0.28251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA|t__GCF_000218445	0.0	0.0	0.05317	0.0	0.44597	0.0	0.0	0.0	0.45823	0.57624	0.0	0.12753	0.0	0.0	0.0	0.00741	0.0	0.0	0.03439	3.93577	0.0	0.0	0.0	0.0	0.0	0.0	0.09281	0.0	0.01577	0.0	0.0	0.01078	0.0	0.0	0.0	0.0	0.69144	1.67162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.13375	0.0	0.02299	0.34543	0.04455	0.19032	0.0	0.16326	0.59611	0.92075	0.42128	0.0	0.01856	0.18288	0.0	0.07032	0.1745	0.01691	0.01396	0.13279	0.0	0.0	0.0	0.0	0.28251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054	1.47331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19722	0.0	0.0	0.0	0.0	0.0	0.02203	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA|t__GCF_000209385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054	1.47331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19722	0.0	0.0	0.0	0.0	0.0	0.02203	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0073	0.0	0.0	0.00203	0.0	0.0	0.00469	0.13508	0.04158	0.0	0.0	0.0	0.03324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01758	0.02471	0.0	0.0	0.01732	0.0	0.0	0.0328	0.11613	0.01753	0.40807	0.03157	0.05284	0.00219	0.03851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12917	0.05405	0.02756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03027	0.0	0.0	0.0	0.0	0.0098
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA|t__GCF_000218465	0.0	0.0	0.0	0.0	0.0	0.0	0.0073	0.0	0.0	0.00203	0.0	0.0	0.00469	0.13508	0.04158	0.0	0.0	0.0	0.03324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01758	0.02471	0.0	0.0	0.01732	0.0	0.0	0.0328	0.11613	0.01753	0.40807	0.03157	0.05284	0.00219	0.03851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12917	0.05405	0.02756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03027	0.0	0.0	0.0	0.0	0.0098
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0.42301	1.02948	2.86722	0.36917	0.10374	0.09692	0.08567	0.00817	0.204	0.02319	0.013	0.00109	0.00169	0.0141	0.00655	0.00732	0.03566	0.04644	0.07281	0.11879	0.00869	0.05748	0.36175	0.01985	0.00672	0.0	0.00294	0.02597	0.00152	0.0028	0.0	0.01205	0.3031	0.0	0.0	0.04417	0.0017	0.00951	0.18777	0.11313	0.88146	0.0	0.02452	0.05985	0.24241	0.0	0.0	0.0	0.21552	0.04122	0.75995	1.44113	0.0049	0.0	0.43097	0.2402	0.0	0.38782	0.0	0.30196	0.0926	0.00204	0.0	2.51597	2.88288	0.0	0.0	0.0	1.81669	0.08131	0.0	2.28741	0.0	0.0	0.0	0.00464	0.0	0.0	0.0456	0.0	0.0	0.0	0.0	0.03237	0.04739	0.02691	0.2804	0.1361	0.0	0.03455	0.0	0.0	0.00506	0.00898	0.0	0.0	0.03583	0.15267	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0.42301	1.02948	2.86722	0.36917	0.10374	0.09692	0.08567	0.00817	0.204	0.02319	0.013	0.00109	0.00169	0.0141	0.00655	0.00732	0.03566	0.04644	0.07281	0.11879	0.00869	0.05748	0.36175	0.01985	0.00672	0.0	0.00294	0.02597	0.00152	0.0028	0.0	0.01205	0.3031	0.0	0.0	0.04417	0.0017	0.00951	0.18777	0.11313	0.88146	0.0	0.02452	0.05985	0.24241	0.0	0.0	0.0	0.21552	0.04122	0.75995	1.44113	0.0049	0.0	0.43097	0.2402	0.0	0.38782	0.0	0.30196	0.0926	0.00204	0.0	2.51597	2.88288	0.0	0.0	0.0	1.81669	0.08131	0.0	2.28741	0.0	0.0	0.0	0.00464	0.0	0.0	0.0456	0.0	0.0	0.0	0.0	0.03237	0.04739	0.02691	0.2804	0.1361	0.0	0.03455	0.0	0.0	0.00506	0.00898	0.0	0.0	0.03583	0.15267	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.06584	0.0	0.0	0.0	0.02191	0.15503	0.63763	0.0124	0.0	0.00441	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.00411	0.00354	0.0	0.00194	0.0	0.00052	0.0	0.0	0.0	0.03288	0.021	0.0	1.06908	0.0	0.00531	0.03427	0.01172	0.0	0.0	0.0	0.00633	0.00106	0.02621	0.03447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138	0.0569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05807	0.0	0.0	0.08419	0.0	0.0	0.01703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03122	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.06584	0.0	0.0	0.0	0.02191	0.15503	0.63763	0.0124	0.0	0.00441	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.00411	0.00354	0.0	0.00194	0.0	0.00052	0.0	0.0	0.0	0.03288	0.021	0.0	1.06908	0.0	0.00531	0.03427	0.01172	0.0	0.0	0.0	0.00633	0.00106	0.02621	0.03447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138	0.0569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05807	0.0	0.0	0.08419	0.0	0.0	0.01703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03122	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329	0.0	0.0	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA|t__GCF_000218425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329	0.0	0.0	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0455
