ID	reSRR9697535_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697569_taxonomic_profile
#SampleID	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacteraceae_unclassified	0.0	0.0	0.13388	0.06884	0.02003	0.0	0.0	0.0	0.1152	0.0	0.04714	0.0	0.0	0.0	0.0	0.14592	0.0538	0.0	0.10389	0.03444	0.0	0.05807	0.22001	0.0	0.0	0.0	0.08559	0.00249	0.0	0.0	0.0	0.02562	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	10.66578	0.91614	4.824	19.24165	7.55856	12.42781	2.75789	1.85986	17.13501	1.3633	9.14175	15.92607	18.48246	7.62775	12.04115	8.04305	17.32066	4.98827	7.68874	10.60618	9.87714	3.89797	6.97697	3.01472	1.37305	1.13705	10.44791	2.24776	3.69048	11.54665	9.05405	5.89059	4.83497	3.71642
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04643	0.0	0.0	0.0	0.0	0.0	0.03815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04872	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas|s__Blastomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04643	0.0	0.0	0.0	0.0	0.0	0.03815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04872	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Citromicrobium	0.0	0.0	0.33961	0.10999	0.05427	0.0	0.0	0.0	0.78834	0.0	0.33453	0.25677	0.0	0.27305	0.00935	0.26267	0.19261	0.0	0.1436	0.37585	0.30164	0.27865	0.41462	0.02692	0.0	0.0	0.24063	0.06402	0.0	0.27918	0.0	0.19723	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Citromicrobium|s__Citromicrobium_unclassified	0.0	0.0	0.33961	0.10999	0.05427	0.0	0.0	0.0	0.78834	0.0	0.33453	0.25677	0.0	0.27305	0.00935	0.26267	0.19261	0.0	0.1436	0.37585	0.30164	0.27865	0.41462	0.02692	0.0	0.0	0.24063	0.06402	0.0	0.27918	0.0	0.19723	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium	1.64042	0.68197	4.05545	4.50971	6.55455	7.56253	1.89284	0.64512	13.89001	0.0	7.75453	1.81081	2.78497	6.5824	0.892	6.95934	3.46824	4.92847	4.66896	7.47762	5.6796	2.64807	1.71171	2.74307	1.15704	0.80247	2.33806	1.81093	2.63681	9.94455	5.21972	5.48262	1.79594	3.14989
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_lactosutens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_lactosutens|t__GCF_000445105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_unclassified	1.6166	0.68197	3.75662	4.50971	6.40801	6.48209	1.89284	0.64512	13.59397	0.0	7.42041	1.81081	2.78497	6.5824	0.892	6.95934	3.46824	4.70096	4.66896	7.47762	5.6796	2.64807	1.66179	2.74307	1.15704	0.80247	2.0705	1.15242	2.09181	9.94455	5.21972	5.29545	1.79594	2.46583
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_xenophagum	0.0	0.0	0.07405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_xenophagum|t__Sphingobium_xenophagum_unclassified	0.0	0.0	0.07405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_yanoikuyae	0.02383	0.0	0.22477	0.0	0.14654	1.08044	0.0	0.0	0.29603	0.0	0.33412	0.0	0.0	0.0	0.0	0.0	0.0	0.22751	0.0	0.0	0.0	0.0	0.04992	0.0	0.0	0.0	0.26756	0.6556	0.545	0.0	0.0	0.18717	0.0	0.68405
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_yanoikuyae|t__Sphingobium_yanoikuyae_unclassified	0.02383	0.0	0.22477	0.0	0.14654	1.08044	0.0	0.0	0.29603	0.0	0.33412	0.0	0.0	0.0	0.0	0.0	0.0	0.22751	0.0	0.0	0.0	0.0	0.04992	0.0	0.0	0.0	0.26756	0.6556	0.545	0.0	0.0	0.18717	0.0	0.68405
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas	0.0	0.0	0.02098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2785	0.0	0.0	0.0	0.0	0.0	0.4528
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_elodea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_elodea|t__GCF_000226955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_melonis	0.0	0.0	0.02098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22877	0.0	0.0	0.0	0.0	0.0	0.4528
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_melonis|t__Sphingomonas_melonis_unclassified	0.0	0.0	0.02098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22877	0.0	0.0	0.0	0.0	0.0	0.4528
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_phyllosphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03538	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_phyllosphaerae|t__GCF_000419605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03538	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	9.02536	0.23417	0.40797	14.62195	0.94974	4.86528	0.86505	1.21474	2.45666	1.3633	0.95732	13.85849	15.69749	0.7723	11.13979	0.82103	13.62165	0.05981	2.87618	2.7527	3.89589	0.97125	4.85065	0.24473	0.21601	0.33458	7.86922	0.04559	1.05367	1.32292	3.83433	0.21073	3.03903	0.11374
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_alaskensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_alaskensis|t__GCF_000013985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_unclassified	9.02536	0.23417	0.40797	14.62195	0.94974	4.86528	0.86505	1.21474	2.45666	1.3633	0.95732	13.85849	15.69749	0.7723	11.13979	0.82103	13.62165	0.05981	2.87618	2.7527	3.89589	0.97125	4.85065	0.24473	0.21601	0.33458	7.80773	0.04559	1.05367	1.32292	3.83433	0.21073	3.03903	0.11374
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	4.92866	1.10265	0.32652	14.92065	24.63162	5.95125	2.59356	25.04326	3.16276	37.54757	3.17247	5.39954	4.58112	14.76942	20.1335	19.75766	16.24679	5.82718	6.54319	13.20818	16.51565	9.32939	15.42859	0.44778	46.60292	22.61316	15.83954	2.11507	3.30631	2.242	8.06328	5.0911	4.42161	3.77177
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	4.92866	1.10265	0.32652	14.92065	24.63162	5.95125	2.59356	23.99607	3.16276	37.54757	3.17247	5.39954	4.58112	14.76942	20.1335	19.75766	13.39318	5.82718	6.54319	13.20818	16.51565	8.94979	15.42859	0.44778	45.6461	22.61316	15.63412	2.11507	3.30631	2.242	8.06328	5.0911	3.72161	3.77177
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.44796	0.0	0.14993	10.39543	0.0	1.42759	0.0	23.3654	0.6803	37.2874	0.45058	4.22952	0.97307	0.0	17.80126	0.30276	2.05665	0.95639	0.24235	2.38678	2.06474	3.35663	15.09294	0.0	42.48229	1.50529	6.68091	1.22151	1.88045	0.09887	3.9064	0.40958	2.61739	0.88822
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter	0.32734	0.0	0.0	5.68933	0.0	0.93686	0.0	0.45349	0.35052	10.1082	0.04322	2.47856	0.97307	0.0	9.1509	0.06333	0.99544	0.95639	0.24235	0.93072	1.67032	1.97429	8.96955	0.0	2.98587	0.0	4.09072	0.57887	1.19777	0.09887	0.0	0.0	1.98627	0.36662
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_piechaudii	0.11001	0.0	0.0	0.71851	0.0	0.17476	0.0	0.0	0.04063	0.19768	0.0	0.0	0.05475	0.0	0.24404	0.0	0.23177	0.45079	0.0	0.14013	0.96634	0.82409	0.0	0.0	0.87334	0.0	0.49508	0.2139	0.48289	0.0	0.0	0.0	0.6751	0.14615
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_piechaudii|t__Achromobacter_piechaudii_unclassified	0.11001	0.0	0.0	0.71851	0.0	0.17476	0.0	0.0	0.04063	0.19768	0.0	0.0	0.05475	0.0	0.24404	0.0	0.23177	0.45079	0.0	0.14013	0.96634	0.82409	0.0	0.0	0.87334	0.0	0.49508	0.2139	0.48289	0.0	0.0	0.0	0.6751	0.14615
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_unclassified	0.08843	0.0	0.0	4.24052	0.0	0.7621	0.0	0.34263	0.30989	4.26672	0.04322	1.90062	0.91831	0.0	3.74408	0.06333	0.76367	0.50559	0.24235	0.79059	0.4521	0.90193	5.27443	0.0	2.11253	0.0	3.41009	0.36498	0.62322	0.09887	0.0	0.0	1.31117	0.14641
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_xylosoxidans	0.12889	0.0	0.0	0.7303	0.0	0.0	0.0	0.11085	0.0	5.64381	0.0	0.57794	0.0	0.0	5.16277	0.0	0.0	0.0	0.0	0.0	0.25188	0.24827	3.69512	0.0	0.0	0.0	0.18555	0.0	0.09166	0.0	0.0	0.0	0.0	0.07406
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_xylosoxidans|t__Achromobacter_xylosoxidans_unclassified	0.12889	0.0	0.0	0.7303	0.0	0.0	0.0	0.11085	0.0	5.64381	0.0	0.57794	0.0	0.0	5.16277	0.0	0.0	0.0	0.0	0.0	0.25188	0.24827	3.69512	0.0	0.0	0.0	0.18555	0.0	0.09166	0.0	0.0	0.0	0.0	0.07406
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.29354	0.0	14.23557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.62504	0.0	0.0	0.0	0.0	0.0	0.18573	0.0	0.0	0.08686
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes_faecalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.62504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08686
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes_faecalis|t__GCF_000275465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.62504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08686
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.29354	0.0	12.97659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18573	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella	0.12062	0.0	0.14993	4.7061	0.0	0.49073	0.0	0.61838	0.32978	10.09038	0.40737	1.58996	0.0	0.0	8.52415	0.23942	0.8715	0.0	0.0	1.45606	0.39442	1.2215	5.99455	0.0	2.72835	1.50529	2.50071	0.63243	0.56424	0.0	3.72067	0.40958	0.43329	0.43475
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified	0.12062	0.0	0.14993	4.7061	0.0	0.49073	0.0	0.61838	0.32978	10.09038	0.40737	1.58996	0.0	0.0	8.52415	0.23942	0.8715	0.0	0.0	1.45606	0.39442	1.2215	5.99455	0.0	2.72835	1.50529	2.50071	0.63243	0.56424	0.0	3.72067	0.40958	0.43329	0.43475
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85324	0.0	0.16101	0.0	0.0	0.12621	0.0	0.18971	0.0	0.0	0.0	0.0	0.16085	0.12884	0.0	0.14302	0.0	0.08948	0.0102	0.11845	0.0	0.0	0.0	0.19783	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas|s__Pusillimonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85324	0.0	0.16101	0.0	0.0	0.12621	0.0	0.18971	0.0	0.0	0.0	0.0	0.16085	0.12884	0.0	0.14302	0.0	0.08948	0.0102	0.11845	0.0	0.0	0.0	0.19783	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.31765	0.67182	0.0	3.99244	20.72939	2.45735	0.85019	0.0	0.0	0.0	0.68533	0.0	2.28574	12.01247	2.33224	12.32097	5.30396	0.0	3.08275	3.99408	10.3038	3.36464	0.0	0.29177	1.29865	12.18258	8.50366	0.45778	0.31268	1.07484	0.0	1.06042	0.0	0.40058
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia	0.31765	0.67182	0.0	3.33768	20.72939	2.45735	0.85019	0.0	0.0	0.0	0.56975	0.0	2.28574	12.01247	2.33224	12.32097	5.00786	0.0	3.08275	3.99408	9.65537	2.5476	0.0	0.29177	0.94388	12.18258	8.50366	0.45778	0.31268	1.07484	0.0	0.37141	0.0	0.40058
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_gladioli	0.01617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_gladioli|t__Burkholderia_gladioli_unclassified	0.01617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified	0.30148	0.67182	0.0	3.33768	20.72939	2.45735	0.85019	0.0	0.0	0.0	0.56975	0.0	2.28574	12.01247	2.33224	12.32097	5.00786	0.0	3.08275	3.99408	9.65537	2.5476	0.0	0.29177	0.94388	12.18258	8.0296	0.45778	0.31268	1.07484	0.0	0.37141	0.0	0.40058
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus	0.0	0.0	0.0	0.65475	0.0	0.0	0.0	0.0	0.0	0.0	0.11558	0.0	0.0	0.0	0.0	0.0	0.22364	0.0	0.0	0.0	0.3922	0.62432	0.0	0.0	0.35477	0.0	0.0	0.0	0.0	0.0	0.0	0.68901	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_unclassified	0.0	0.0	0.0	0.65475	0.0	0.0	0.0	0.0	0.0	0.0	0.11558	0.0	0.0	0.0	0.0	0.0	0.22364	0.0	0.0	0.0	0.3922	0.62432	0.0	0.0	0.35477	0.0	0.0	0.0	0.0	0.0	0.0	0.68901	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07247	0.0	0.0	0.0	0.25623	0.19272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07247	0.0	0.0	0.0	0.25623	0.19272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2914	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2914	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas|s__Thiomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2914	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	3.71398	0.0	0.05012	0.53278	0.69618	2.06632	0.05523	0.63067	0.85252	0.26017	0.16826	1.17002	1.32231	0.0	0.0	0.5024	5.11446	3.67345	2.44165	2.25298	3.85618	1.31222	0.33564	0.0	1.70109	2.84507	0.44954	0.2979	1.05839	0.49835	4.15688	1.32408	1.10422	0.80615
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05238	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_avenae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04964	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_avenae|t__Acidovorax_avenae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04964	0.0	0.0	0.0	0.0	0.0	0.0
