Taxa	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__lentilitoribacter|s__lentilitoribacter_sp._alg239-r112	0	0	0.000133159674428801	0	0	0	0	0.000281785603986778	0	0.000306464610462794	7.8647548162686e-05	0	0	0	0	0	0.000115296351592996	0	0	0.000155940944540539	0	0	0.000234401873808579	0	0	0	9.05060574751573e-05	0.000109044711698791	0.000271062885008122	0	0	0	0.000174148886500727	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium	0.192484000604822	0.0748922226727729	0.0996735205119162	0.341743463004253	0.13190886995137	0.247878745366487	0.159951206256503	0.140573444975537	0.223128961078966	0.129128863618498	0.113474112444545	0.212646750235982	0.410163729408384	0.072064822998192	0.336175131972325	0.101350118400649	0.367157388436176	0.0880235285848584	0.334432106716995	0.354157479146018	0.505683211731263	0.206813691743583	0.231159314554227	0.0656639131829674	0.11843365730374	0.0906389112542112	0.360376066959239	0.0712119359346632	0.200722066348514	0.175166671115082	0.127384875241421	0.0903765150170263	0.204938409634056	0.0565870987969233
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_amorphae	0.00290927094053029	0.00140842579266531	0.00166800013231867	0.00568471861504176	0.00283891101885627	0.00490056183500097	0.00322212074284425	0.00283664174680023	0.00439779034594707	0.00226783811742467	0.00213778335460392	0.00382093537277708	0.00620097502048452	0.00128298139701182	0.00519907432042804	0.00213858048001369	0.00610302021098925	0.00131788190020998	0.00447596967638585	0.00444431691940535	0.00651546950032624	0.00293900269209938	0.00425830070752252	0.00112418464185063	0.00207844046809725	0.00172844529005306	0.00521124351988537	0.00121288328450936	0.003704526095111	0.00286166097957407	0.00319817346350803	0.00226491469249244	0.00350039261866462	0.00114703578642412
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_australicum	0.00262855181468965	0.000753344028634934	0.00103724377976119	0.00470855481245884	0.0018214252112131	0.00400372698937987	0.00243797631427596	0.00208521346950216	0.00351430567823449	0.00209928258167014	0.00154435185483093	0.00280721782489745	0.00487557577946493	0.00137981018169195	0.00487328376249	0.00158068992001012	0.00503460735289415	0.00161989650234144	0.00376598827944189	0.00305644251299456	0.0047263856621219	0.00231598829653914	0.0033988271702244	0.00100888365294287	0.00164153106038912	0.0014245428214723	0.00441574290944583	0.00122627474033202	0.00309463460384272	0.00264153321191453	0.00181591205131388	0.00161386633958976	0.00323916928891353	0.000967567602153681
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_ciceri	0.00689037854336122	0.00288235976173366	0.00295053804918554	0.00849836722248668	0.00479851331505795	0.00973706403817185	0.00477615242855232	0.00576721202826272	0.00746053719401736	0.00562362560199227	0.00358203832995506	0.00755414518852612	0.0146267273383948	0.0026143771863637	0.0118506315449966	0.00439338816002812	0.0121906675750994	0.00236120507120955	0.00521681982971868	0.00717328344886478	0.00846476980165335	0.00534979752709334	0.0105480843213861	0.00196011681143186	0.00381359497299525	0.00336192105867464	0.00880766843534557	0.00322542778814319	0.00636997779769086	0.00649376914595654	0.00509539500965686	0.00347531444718476	0.00633901946862647	0.00244232789898469
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_erdmanii	0.00230955280805256	0.00111363899885164	0.00125450430119765	0.00403385336067358	0.00170837123258608	0.00397169717346483	0.00245223348570448	0.00227307053882667	0.00312164582591779	0.00176217151016106	0.00120116255375739	0.00323609832592345	0.00577495383587108	0.00101670223914144	0.00464251545061721	0.001406349120009	0.00470409114499423	0.00123551428144686	0.00395120081777509	0.00536436849219453	0.00547406249002819	0.00232953208774697	0.00334022670177225	0.00129713612521226	0.00136066072686246	0.000930701310028573	0.00425854817804161	0.00102922903322719	0.00271062885008122	0.00261401724095708	0.0017888088863689	0.00115538158402448	0.00282121196131178	0.00100658242482117
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_huakuii	0.00442770621212286	0.00168683554237822	0.00211653798302621	0.00479468691268674	0.00283891101885627	0.00538100907372655	0.00551752534283507	0.0035504986102334	0.00369100261177701	0.00251300980579491	0.00217353224013241	0.00413284846443236	0.00544360402561618	0.00273541316721387	0.00471038848352097	0.00234778944001503	0.00594929174219859	0.00189445523155185	0.00694547018749528	0.00742278896012964	0.00762363337025878	0.00361619225249094	0.00455130304978325	0.00126831087798532	0.00278373708339752	0.00239323194007347	0.00558755817991366	0.00178488975464863	0.00354640607885626	0.00308178874723361	0.00246638800999348	0.00197148444893067	0.00466719015821949	0.00135771582882855
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_japonicum	0.00257751197362771	0.00122827830755696	0.00173107576757441	0.00532583486409216	0.00234901044480585	0.00381154809388964	0.00253777651427556	0.00261121326361081	0.00365173662654534	0.00242107042265607	0.00185179227037597	0.00359674783814986	0.00530159696407837	0.00130718859318185	0.00575563319023888	0.00183638976001175	0.00578787684996839	0.00225138157952539	0.00288622872235915	0.00389852361351347	0.00666233459152212	0.00287128373606022	0.00419970023907038	0.00152773810302778	0.00158535699368379	0.00212731728006531	0.00441097943273661	0.0014022767311441	0.00307204603009205	0.00349452831159526	0.00214115003065368	0.00166888451025759	0.00374420105976563	0.00111582392829013
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_loti	0.013742477205926	0.00386498240777923	0.0057959500396115	0.0187337317995695	0.00910712605606548	0.0130041052615058	0.0101938775713878	0.00574842632133027	0.0145480475283338	0.00642043358919553	0.00797915124995978	0.00958158028428539	0.0220110945383611	0.00389735858337551	0.0162216548639987	0.00588109632003764	0.017794070262519	0.00798965902002302	0.0123629369337416	0.0146428546923566	0.0187853803011455	0.00944002247185837	0.0142008468549031	0.00550562222034538	0.00622907984132449	0.00518533587015919	0.0153574489105214	0.00402317594215014	0.0103681553515607	0.0127123785823387	0.0066402754115209	0.00447481121431705	0.0161958464445676	0.00378443779874625
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_opportunistum	0.00315171018557448	0.00106450786654936	0.00133860514820532	0.00545503301443402	0.00217314870027493	0.00445214441219042	0.00252351934284705	0.00240457048735384	0.0036321036339295	0.00219122196480898	0.001708796728262	0.00321660375769499	0.00648498914356015	0.00128298139701182	0.00566061094417362	0.0018131443200116	0.00591854604844046	0.00137279364605206	0.00307144126069236	0.00374258266897293	0.00519368367956333	0.00265458307673492	0.0033988271702244	0.00152773810302778	0.00155414917884749	0.00140554891718601	0.00457293764085005	0.00111340389839818	0.0021459145063143	0.00379720399212713	0.00192432471109381	0.00167805420536889	0.00329141395486374	0.00100658242482117
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._113-1-2	0.00207987352327385	0.00155581918957215	0.00147176482263412	0.0043783817615852	0.00197216384938246	0.0030428325119287	0.00226689025713379	0.00191614210711009	0.00227742714343688	0.00139441397760571	0.00164444873431071	0.00253429386969909	0.00440221890767222	0.00104090943531147	0.00389591208867585	0.00131336736000841	0.00472715041531283	0.00115314666268373	0.00427532275985821	0.00357104762997834	0.00738330867557461	0.00272230203277408	0.00275422201725081	0.0013259613724392	0.00157287386774927	0.00155750015147639	0.00430141946842458	0.00102922903322719	0.00228144594881836	0.00247643738616987	0.00205984053581873	0.00115538158402448	0.00205495686070858	0.000858326098684717
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._113-3-3	0.00289651098026481	0.00137567170446379	0.00146475641871681	0.0046511334123069	0.00207265627482869	0.00371545864614452	0.00248074782856151	0.00227307053882667	0.0036321036339295	0.00142506043865199	0.00203768647512414	0.00299241622306777	0.00724236013842848	0.00121035980850171	0.00405880736764487	0.00197586240001265	0.00573407188589166	0.00131788190020998	0.00424445400346934	0.00449109920276752	0.00878520272789891	0.00322342230746383	0.00375042998093727	0.00172951483361635	0.00145428417137135	0.00170945138576677	0.00527316871710522	0.000950793363408758	0.003704526095111	0.00316433666010594	0.00205984053581873	0.00156801786403323	0.00341331817541425	0.000951961673086686
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._113-3-9	0.00267959165575158	0.00124465535165772	0.00179415140283016	0.00463677806226891	0.00262536461478301	0.00217802748222265	0.00223837591427676	0.00170949933085312	0.00449595530902625	0.00226783811742467	0.00243092421593757	0.0038989136456909	0.00563294677433327	0.00135560298552192	0.00382803905577209	0.00153419904000982	0.00571101261557306	0.00140024951897311	0.00410554459971943	0.00433515825822698	0.0120829915938427	0.00547169164796382	0.00310582482796367	0.00106653414739675	0.00145428417137135	0.0014625306300449	0.00745960452663665	0.000950793363408758	0.00390782325886709	0.00272408112478685	0.00176170572142391	0.000953648291575764	0.00329141395486374	0.000920749814952696
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._131-2-1	0.00458082573530866	0.00194886824799037	0.00211653798302621	0.00770882297039755	0.00331625003972591	0.00723873839679881	0.0038636934571274	0.00324992729931417	0.00488861516134295	0.0028960905688734	0.00270976552305982	0.00439602513551649	0.00941980174867496	0.00196078288977277	0.00791399563657846	0.00273133920001748	0.00877020914450722	0.00200427872323601	0.00759371407166151	0.00798417636047558	0.0112418551624481	0.00480804587878009	0.00429736768649062	0.00158538859748165	0.00293977615757899	0.00258317098293645	0.00775494008260821	0.00162227921965921	0.00447253760263401	0.00445758729510576	0.00422809373141739	0.00224657530226983	0.00430147749656796	0.00117824764455811
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._131-2-5	0	0	0	0.00245476485649531	0	0	0	0	0	0	0.00153005230061953	0	0	0	0	0	0.0027440531679133	0	0.00316404752985896	0.00207401456238917	0.00248335517840303	0	0	0	0.00120462165268099	0	0.002481771365503	0.000522266777083684	0	0	0	0.00142130274225234	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._131-3-5	0	0	0.000693831987813227	0.00262702905695112	0.00165812501986296	0	0.0023809476285619	0	0.00170807035757766	0	0.00141565586692835	0.00127689421896377	0	0	0.00237555615163161	0	0.00332053492587828	0	0.00334926006819217	0.00330594802425942	0.00315092377474794	0.00144918565923794	0	0	0.00147300886027313	0	0.00268183738729019	0.000577745665491841	0	0	0	0.000889460425796626	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._8	0.00796221520566185	0.00245655661511392	0.00394573140544289	0.0184035587486958	0.00506230593185433	0.0121393002317998	0.00587395462854793	0.00804028256708939	0.00960053338914339	0.0067575446607046	0.00374648320338613	0.0105465614115939	0.0309102037280641	0.00336480026763476	0.0226560183832752	0.00375413856002403	0.0176403417937284	0.00323979300468287	0.00768632034082811	0.00930967438907016	0.00810428275962711	0.00406313736234937	0.0111536224953916	0.00219071878924738	0.00529284539623564	0.00273512221722683	0.0125993958958837	0.00237602687596313	0.00643774351894289	0.00621860943638211	0.00466174437053713	0.00357618109340912	0.00926472076183869	0.00189612038163987
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._aa22	0.00181191435769869	0.00058957358762734	0.000819983258324722	0.00292849140774879	0.0013817708498858	0.00211396785039257	0.00136868845713738	0.00185978498631273	0.00157063940926681	0.00128715136394373	0.00100096879479782	0.00193970953873122	0.00340816947690752	0.000605179904250856	0.00282351816879643	0.000987931200006323	0.00308225579925276	0.00131788190020998	0.00229972235097066	0.00204282637348106	0.00174902972242364	0.000920977802132524	0.00218775082221341	0.000778281675127357	0.00136066072686246	0.000721768362879301	0.00230075925055268	0.000719312484188517	0.00173932017880211	0.00209121379276567	0.0011383329276893	0.00121039975469232	0.00148026553525618	0.000686660878947773
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._b1-1-8	0.0038407480399106	0.00171958963057974	0.00191329426942435	0.00684750196811849	0.00262536461478301	0.00448417422810546	0.00345023548570048	0.00247971331508365	0.0042996253828679	0.00196137350696188	0.00255247042673445	0.00375270438397749	0.00691101032817359	0.00137981018169195	0.00673300486405303	0.00177827616001138	0.00677173905022863	0.00148261713773623	0.00802587666110566	0.00728244211004316	0.0116690990641089	0.00475387071394876	0.00388716440732561	0.00164303909193553	0.00227817048304954	0.00176643309862566	0.00778352094286353	0.00126453604268247	0.00476618906139281	0.0029442088924464	0.00238507851515853	0.0016872239004802	0.00323916928891353	0.00100658242482117
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._b2-1-1	0.00322826994716738	0.00116277013115392	0.00185722703808591	0.00607231306606734	0.00238669510434819	0.00390763754163476	0.00297974882855951	0.00268635609134062	0.00424072640502039	0.00203798965957758	0.00195188914985575	0.00376245166809172	0.0067216675794565	0.00135560298552192	0.00548414105862384	0.00187125792001198	0.00688703540182162	0.00161989650234144	0.00449140405458028	0.00489654565857292	0.00622173931793448	0.00273584582398191	0.00441456862339491	0.00149891285580084	0.00210964828293354	0.00180442090719825	0.00537320172799881	0.00144245109861208	0.00309463460384272	0.00327440054393571	0.0026019038347184	0.00147632091292017	0.00362229683921513	0.000905143885885701
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__phyllobacteriaceae|g__mesorhizobium|s__mesorhizobium_sp._b2-1-8	0.0022712729272561	0.000933491513743288	0.000946134528836218	0.00440709246166117	0.00195960229620168	0.00326704122333398	0.00223837591427676	0.00221671341802932	0.00306274684807028	0.00173152504911478	0.00158010074035942	0.00251479930147063	0.00558561108715399	0.000944080650631336	0.00437102331900217	0.00133661280000855	0.00458879479340124	0.00115314666268373	0.00351903822833094	0.00416362321923238	0.00506016996029436	0.00247851379103312	0.00289095644363914	0.00103770890016981	0.00146052573433861	0.00100667692717376	0.00433000032867989	0.00109618631234048	0.00241697739132242	0.00192611796702101	0.00149067407197408	0.00112787249869057	0.00214203130395894	0.000811508311483732
