Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__archaea|p__crenarchaeota|c__thermoprotei|o__acidilobales|f__caldisphaeraceae|g__caldisphaera|s__caldisphaera_lagunensis	0.000457165459016132	0.000430751266657234	0.000153067628339553	0.000226413043806396	0.000302174295140685	0.000119484210559855	0.000138855235779662	0.000314224964125983	0.000420998418800105	9.48290119120412e-05	0.000273824812361547	0	0.000258791134850885	0.00010969747629986	0.000338957772640684	0	0.00023253177692064	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales	0.00213343880874195	0.00231942989738511	0.00204090171119404	0.00226413043806396	0.0020144953009379	0.00223037193045063	0.00249939424403391	0.00230431640359054	0.00242074090810061	0.00179091362496741	0.00232751090507315	0.00216842650539998	0.00232912021365796	0.00405880662309483	0.00372853549904753	0.00154779312015063	0.002906647211508	0.00206757667608103	0.0019521527364301	0.00207089359058434
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae	0.00155774897146238	0.00178927449226851	0.00142863119783583	0.0017735688431501	0.00125905956308619	0.00155329473727812	0.00159683521146611	0.00167586647533858	0.0019997424893005	0.00132760616676858	0.00109529924944619	0.00144561767026666	0.00207032907880708	0.00334577302714574	0.00338957772640684	0.0012746531577711	0.00238345071343656	0.00165406134086483	0.00170813364437634	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum	0.000321709026715056	0.000298212415378085	0.00051022542779851	0.000301884058408528	0.000251811912617237	0.000477936842239421	0.000416565707338985	0.000523708273543305	0.000491164821933456	0.000455179257177798	0	0.000361404417566664	0.00129395567425442	0.00120667223929846	0.00101687331792205	0.000637326578885552	0.000755728274992079	0.000413515335216206	0.000488038184107525	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum|s__aeropyrum_camini	0.000169320540376345	9.94041384593618e-05	0.000408180342238808	0.000113206521903198	0.000100724765046895	0.00023896842111971	0.000208282853669493	0.000314224964125983	0.000350832015666754	0.000149017018718922	0	0.000120468139188888	0.000258791134850885	0.000438789905199441	0.00101687331792205	0.000182093308253015	0.00034879766538096	0.000413515335216206	0	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum|s__aeropyrum_pernix	0.000152388486338711	0.000198808276918724	0.000102045085559702	0.00018867753650533	0.000151087147570342	0.00023896842111971	0.000208282853669493	0.000209483309417322	0.000105249604700026	0.000287196436076468	0	0.000240936278377776	0.00103516453940354	0.000713033595949092	0	0.000455233270632537	0.00040693060961112	0	0.000488038184107525	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus	0.000220116702489249	0.000165673564098936	0.000255112713899255	0.000113206521903198	0.000251811912617237	0.00023896842111971	0.000138855235779662	0.000104741654708661	0.000491164821933456	0.000119213614975137	0.000410737218542321	0.000120468139188888	0	0.000383941167049511	0.000338957772640684	0	5.813294423016e-05	0	0.000732057276161287	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus|s__desulfurococcus_amylolyticus	0.000118524378263442	9.94041384593618e-05	0.000153067628339553	3.7735507301066e-05	0.000100724765046895	0.000119484210559855	6.94276178898309e-05	0	0.000280665612533404	1.89658023824082e-05	0.000410737218542321	0	0	0.00016454621444979	0	0	5.813294423016e-05	0	0.000488038184107525	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus|s__desulfurococcus_mucosus	0.000101592324225807	6.62694256395745e-05	0.000102045085559702	7.54710146021319e-05	0.000151087147570342	0.000119484210559855	6.94276178898309e-05	0.000104741654708661	0.000210499209400053	9.75384122523852e-05	0	0.000120468139188888	0	0.00021939495259972	0.000338957772640684	0	0	0	0.000244019092053762	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus	0.000270912864602153	0.000198808276918724	0.000102045085559702	0.000377355073010659	0.000251811912617237	0.000318624561492947	0.000555420943118647	0.000209483309417322	0.000210499209400053	0.000222170827908211	0.000410737218542321	0.000240936278377776	0.000776373404552654	0.000877579810398882	0.00135583109056274	0.000455233270632537	0.00052319649807144	0.000827030670432413	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus|s__ignicoccus_hospitalis	0.000152388486338711	0.000132538851279149	0.000102045085559702	0.000226413043806396	0.000251811912617237	0.000278796491306329	0.000416565707338985	0	0.000175416007833377	0.000189658023824082	0.000410737218542321	0.000240936278377776	0.000517582269701769	0.000713033595949092	0.00135583109056274	0.00036418661650603	0.00040693060961112	0.000827030670432413	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus|s__ignicoccus_islandicus	0.000118524378263442	6.62694256395745e-05	0	0.000150942029204264	0	3.98280701866184e-05	0.000138855235779662	0.000209483309417322	3.50832015666754e-05	3.25128040841284e-05	0	0	0.000258791134850885	0.00016454621444979	0	9.10466541265075e-05	0.00011626588846032	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus	0.000355573134790325	0.00036448184101766	0.000204090171119404	0.000528297102214923	0.000251811912617237	0.000199140350933092	0.000208282853669493	0.000523708273543305	0.000596414426633483	7.8572609869977e-05	0	0.000240936278377776	0	0.00010969747629986	0.000338957772640684	0	5.813294423016e-05	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus|s__staphylothermus_hellenicus	0.000101592324225807	0.000165673564098936	0.000102045085559702	0.000301884058408528	5.03623825234475e-05	0.000119484210559855	0.000138855235779662	0	0.000280665612533404	4.87692061261926e-05	0	0.000120468139188888	0	0	0.000338957772640684	0	0	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus|s__staphylothermus_marinus	0.000253980810564518	0.000165673564098936	0.000102045085559702	0.000226413043806396	0.00020144953009379	7.96561403732368e-05	6.94276178898309e-05	0.000523708273543305	0.000280665612533404	2.70940034034403e-05	0	0.000120468139188888	0	0.00010969747629986	0	0	5.813294423016e-05	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermogladius	0.000169320540376345	0.000132538851279149	0.000204090171119404	0.000113206521903198	5.03623825234475e-05	0.00023896842111971	0.000138855235779662	0.000104741654708661	3.50832015666754e-05	0.0003630596456061	0.000136912406180774	0.000240936278377776	0	0.000438789905199441	0	0.000182093308253015	0.00063946238653176	0.000413515335216206	0.000488038184107525	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermogladius|s__thermogladius_calderae	0.000169320540376345	0.000132538851279149	0.000204090171119404	0.000113206521903198	5.03623825234475e-05	0.00023896842111971	0.000138855235779662	0.000104741654708661	3.50832015666754e-05	0.0003630596456061	0.000136912406180774	0.000240936278377776	0	0.000438789905199441	0	0.000182093308253015	0.00063946238653176	0.000413515335216206	0.000488038184107525	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermosphaera	0.000220116702489249	0.000629559543575958	0.000153067628339553	0.000339619565709594	0.00020144953009379	7.96561403732368e-05	0.000138855235779662	0.000209483309417322	0.000175416007833377	7.58632095296329e-05	0.000136912406180774	0.000240936278377776	0	0.000274243690749651	0.000338957772640684	0	0.0002906647211508	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermosphaera|s__thermosphaera_aggregans	0.000220116702489249	0.000629559543575958	0.000153067628339553	0.000339619565709594	0.00020144953009379	7.96561403732368e-05	0.000138855235779662	0.000209483309417322	0.000175416007833377	7.58632095296329e-05	0.000136912406180774	0.000240936278377776	0	0.000274243690749651	0.000338957772640684	0	0.0002906647211508	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae	0.000575689837279574	0.000530155405116596	0.000612270513358212	0.000490561594913857	0.000755435737851712	0.000677077193172513	0.000902559032567801	0.000628449928251967	0.000420998418800105	0.00046330745819883	0.00123221165562696	0.000722808835133328	0.000258791134850885	0.000713033595949092	0.000338957772640684	0.000273139962379523	0.00052319649807144	0.000413515335216206	0.000244019092053762	0.00138059572705622
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus	0.000152388486338711	9.94041384593618e-05	0.000255112713899255	0.000113206521903198	0.000151087147570342	0.000278796491306329	0.000277710471559323	0	0.000245582410966728	0.000105666613273417	0.000410737218542321	0.000120468139188888	0	0.000274243690749651	0	9.10466541265075e-05	0	0.000413515335216206	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus|s__hyperthermus_butylicus	0.000152388486338711	9.94041384593618e-05	0.000255112713899255	0.000113206521903198	0.000151087147570342	0.000278796491306329	0.000277710471559323	0	0.000245582410966728	0.000105666613273417	0.000410737218542321	0.000120468139188888	0	0.000274243690749651	0	9.10466541265075e-05	0	0.000413515335216206	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium	0.000220116702489249	0.00036448184101766	0	0.00018867753650533	0.000302174295140685	0.000199140350933092	0.000208282853669493	0.000314224964125983	3.50832015666754e-05	0.00019507682450477	0.000136912406180774	0.000361404417566664	0	0.000329092428899581	0.000338957772640684	0.000182093308253015	5.813294423016e-05	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium|s__pyrodictium_delaneyi	0.000220116702489249	0.00036448184101766	0	0.00018867753650533	0.000302174295140685	0.000199140350933092	0.000208282853669493	0.000314224964125983	3.50832015666754e-05	0.00019507682450477	0.000136912406180774	0.000361404417566664	0	0.000329092428899581	0.000338957772640684	0.000182093308253015	5.813294423016e-05	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus	0.000203184648451614	6.62694256395745e-05	0.000357157799458957	0.00018867753650533	0.000302174295140685	0.000199140350933092	0.000416565707338985	0.000314224964125983	0.000140332806266702	0.000159854620080298	0.000684562030903868	0.000240936278377776	0.000258791134850885	0.00010969747629986	0	0	0.00046506355384128	0	0.000244019092053762	0.00138059572705622
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus|s__pyrolobus_fumarii	0.000203184648451614	6.62694256395745e-05	0.000357157799458957	0.00018867753650533	0.000302174295140685	0.000199140350933092	0.000416565707338985	0.000314224964125983	0.000140332806266702	0.000159854620080298	0.000684562030903868	0.000240936278377776	0.000258791134850885	0.00010969747629986	0	0	0.00046506355384128	0	0.000244019092053762	0.00138059572705622
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales	0.000135456432301076	0.000165673564098936	0.000204090171119404	0.000226413043806396	0.000100724765046895	0.000159312280746474	0	0.000523708273543305	0	3.25128040841284e-05	0.000136912406180774	0.000120468139188888	0	5.48487381499301e-05	0.000338957772640684	9.10466541265075e-05	0.00017439883269048	0.000413515335216206	0	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae	0.000135456432301076	0.000165673564098936	0.000204090171119404	0.000226413043806396	0.000100724765046895	0.000159312280746474	0	0.000523708273543305	0	3.25128040841284e-05	0.000136912406180774	0.000120468139188888	0	5.48487381499301e-05	0.000338957772640684	9.10466541265075e-05	0.00017439883269048	0.000413515335216206	0	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus	0.000135456432301076	0.000165673564098936	0.000204090171119404	0.000226413043806396	0.000100724765046895	0.000159312280746474	0	0.000523708273543305	0	3.25128040841284e-05	0.000136912406180774	0.000120468139188888	0	5.48487381499301e-05	0.000338957772640684	9.10466541265075e-05	0.00017439883269048	0.000413515335216206	0	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus|s__fervidicoccus_fontis	0.000135456432301076	0.000165673564098936	0.000204090171119404	0.000226413043806396	0.000100724765046895	0.000159312280746474	0	0.000523708273543305	0	3.25128040841284e-05	0.000136912406180774	0.000120468139188888	0	5.48487381499301e-05	0.000338957772640684	9.10466541265075e-05	0.00017439883269048	0.000413515335216206	0	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales	0.00684054983120435	0.00722336739471362	0.00505123173520525	0.00818860508433131	0.00423044013196959	0.00462005614164774	0.0047210780165085	0.00722717417489761	0.00638514268513493	0.00137908477323511	0.000684562030903868	0.0030117034797222	0.00388186702276327	0.00230364700229707	0.00203374663584411	0.00136569981189761	0.00249971660189688	0.00454866868737827	0.00292822910464515	0.00621268077175301
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae	0.00684054983120435	0.00722336739471362	0.00505123173520525	0.00818860508433131	0.00423044013196959	0.00462005614164774	0.0047210780165085	0.00722717417489761	0.00638514268513493	0.00137908477323511	0.000684562030903868	0.0030117034797222	0.00388186702276327	0.00230364700229707	0.00203374663584411	0.00136569981189761	0.00249971660189688	0.00454866868737827	0.00292822910464515	0.00621268077175301
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus	0.00209957470066668	0.00294898944096107	0.00142863119783583	0.00264148551107462	0.00115833479803929	0.00131432631615841	0.00187454568302543	0.00209483309417322	0.00206990889243385	0.000287196436076468	0.000136912406180774	0.000722808835133328	0.00129395567425442	0.000383941167049511	0.000677915545281369	0.000182093308253015	0.000755728274992079	0.00206757667608103	0.000488038184107525	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_ambivalens	0.000203184648451614	0.00036448184101766	0.000153067628339553	0.000301884058408528	5.03623825234475e-05	0.000159312280746474	0.000347138089449154	0.000209483309417322	0.000105249604700026	1.89658023824082e-05	0	0.000120468139188888	0	0	0	0	0	0.000413515335216206	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_brierleyi	0.000491029567091402	0.000563290117936383	0.000357157799458957	0.000716974638720253	0.000352536677664132	0.000398280701866184	0.000277710471559323	0.000418966618834644	0.000420998418800105	7.04444088489449e-05	0	0.000240936278377776	0	5.48487381499301e-05	0	0	5.813294423016e-05	0.000413515335216206	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_hospitalis	6.77282161505382e-05	0.000231942989738511	0.000102045085559702	0.000339619565709594	5.03623825234475e-05	7.96561403732368e-05	0.000208282853669493	0	0.000350832015666754	8.1282010210321e-06	0	0	0	0	0	0	0	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_manzaensis	0.000541825729204305	0.000695828969215532	0.000255112713899255	0.000566032609515989	0.000151087147570342	0.000278796491306329	0.000277710471559323	0.000733191582960628	0.00038591521723343	7.8572609869977e-05	0	0.000240936278377776	0	5.48487381499301e-05	0.000338957772640684	9.10466541265075e-05	0.00034879766538096	0.000413515335216206	0.000244019092053762	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sp._hs-5	0.000237048756526884	0.000497020692296809	0.000102045085559702	0.00018867753650533	0.000151087147570342	0.000159312280746474	0.000624848561008478	0.000209483309417322	0.000175416007833377	5.41880068068807e-05	0	0	0.000258791134850885	0	0	9.10466541265075e-05	0	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sulfidivorans	0.000355573134790325	0.000298212415378085	0.000357157799458957	0.000528297102214923	0.000151087147570342	0.000199140350933092	6.94276178898309e-05	0.000314224964125983	0.000491164821933456	5.14786064665366e-05	0.000136912406180774	0	0.000776373404552654	0.00016454621444979	0.000338957772640684	0	0.0002906647211508	0.000827030670432413	0.000244019092053762	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera	0.000982059134182803	0.000795233107674894	0.000612270513358212	0.000754710146021319	0.000302174295140685	0.000438108772052802	0.000485993325228816	0.000628449928251967	0.000701664031333509	0.000281777635395779	0	0.00060234069594444	0.000517582269701769	0.00016454621444979	0.000338957772640684	0.000273139962379523	0.0002906647211508	0.000413515335216206	0.000976076368215049	0.000690297863528112
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_cuprina	0.000169320540376345	0.000165673564098936	0.000153067628339553	7.54710146021319e-05	5.03623825234475e-05	0.000119484210559855	6.94276178898309e-05	0	0.000105249604700026	1.35470017017202e-05	0	0.000120468139188888	0	0	0	0	0	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_hakonensis	0.000169320540376345	0.000198808276918724	5.1022542779851e-05	0.000226413043806396	0.000100724765046895	3.98280701866184e-05	0.000138855235779662	0	0.000210499209400053	7.31538091892889e-05	0	0	0	0	0	0.000182093308253015	5.813294423016e-05	0.000413515335216206	0.000244019092053762	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_prunae	0.000220116702489249	9.94041384593618e-05	0.000204090171119404	0.000150942029204264	0.000151087147570342	3.98280701866184e-05	0.000138855235779662	0.000314224964125983	3.50832015666754e-05	2.43846030630963e-05	0	0	0	0.00010969747629986	0	0	0	0	0.000244019092053762	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_sedula	0.000203184648451614	0.000132538851279149	0	0.000150942029204264	0	0.000119484210559855	6.94276178898309e-05	0.000104741654708661	0.000210499209400053	6.77350085086008e-05	0	0.000120468139188888	0.000258791134850885	5.48487381499301e-05	0	9.10466541265075e-05	5.813294423016e-05	0	0	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_tengchongensis	0.00018625259441398	0.000165673564098936	0.000153067628339553	0.000113206521903198	0	7.96561403732368e-05	6.94276178898309e-05	0.000209483309417322	0.000105249604700026	7.8572609869977e-05	0	0.000361404417566664	0	0	0.000338957772640684	0	0.00011626588846032	0	0	0.000690297863528112
