clade_name	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group|g__Unclassified_vadinCA11_gut_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0837959568450822	0.128922815945717	0	0	0	0	0	0	0	0	0	0	0	0.00997804829375374	0	0	0	0	0	0	0	0.012708095056551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group|g__Unclassified_vadinCA11_gut_group|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0837959568450822	0.128922815945717	0	0	0	0	0	0	0	0	0	0	0	0.00997804829375374	0	0	0	0	0	0	0	0.012708095056551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0.00716178471675141	0	0.00602990834539315	0	0	0	0	0.0209533787323206	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0.0149655791679138	0	0	0.00486310363273841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0.00716178471675141	0	0.00602990834539315	0	0	0	0	0.0209533787323206	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0.0149655791679138	0	0	0.00486310363273841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0.00716178471675141	0	0.00602990834539315	0	0	0	0	0.0209533787323206	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0.0149655791679138	0	0	0.00486310363273841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0.00716178471675141	0	0.00602990834539315	0	0	0	0	0.0209533787323206	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0.0149655791679138	0	0	0.00486310363273841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0.00716178471675141	0	0.00602990834539315	0	0	0	0	0.0209533787323206	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0.0149655791679138	0	0	0.00486310363273841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	99.398887942694	98.6603504482478	99.255059970015	99.7222222222222	99.9313223096836	99.9741178500561	99.9950159489633	99.9963281192627	99.7868852459016	99.9562258744876	99.964824120603	99.9605055292259	99.9735903869008	99.9182338511856	99.9890928922014	99.9899879855827	99.9281535461357	99.9251646377969	99.9813993861797	99.9847009026467	99.9547920433996	99.9806257870774	99.914131501472	99.9506989153761	99.6584310600023	99.9515797118993	99.9470724445915	99.9213581903132	99.885411444532	99.9277180152217	99.8492522913652	100	99.9768062159341	99.952812382031	99.970667113644	99.8271346254584	99.8932251348033	99.9757743554248	99.9470759460175	99.7508719481814	99.8739283913263	99.9668905496169	99.2291767607805	99.3813442248784	99.4417355663911	99.87817612252	99.9538106235566	99.9093244672813	99.2857503407198	99.7265137702716	99.4605635278098	99.2027141645462	99.8546441203547	99.8395259844464	99.6994289149384	99.3751870697396	99.9535045914216	99.9348864129648	99.7471186110976	98.4829864044858	99.7247555665106	99.7174909924664	99.8495575221239	99.8054280582718	99.836889437489	99.952158392522	99.9150072850899	99.9575731862537	99.9737000300571	99.9344758064516	99.957007738607	99.3434150887449	99.9616349417146	99.599887292195	99.4571428571429	99.6148210173749	99.9809692971327	99.955631615643	99.6681463603844	99.9010802041705	99.8786535823573	99.6369099787154	99.8942864334256	99.9090702432371	99.9752862674026	99.8747651847214	99.7172905122696	99.9254334182564	99.9126976428364	99.9535346830402	99.8676285657555	99.8833448221009	99.8766639731213	99.9448178990669	99.9391251413166	99.9480789200415	99.9663477717418	99.8977139057945	99.7556207233627	99.9814243786455
k__Bacteria|p__Acidobacteria	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium|s__Unclassified_Acidobacterium	0	0	0	0	0	0	0	0	0	0	0.0050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Candidatus_Koribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Candidatus_Koribacter|s__Acidobacteria_bacterium_YJF2-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Candidatus_Koribacter|s__Acidobacteria_bacterium_YJF2-13|t__Unclassified_Acidobacteria_bacterium_YJF2-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae|g__Holophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae|g__Holophaga|s__Holophaga_foetida_DSM_6591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria	0.210389220057106	0.106968215158924	0.0327961019490255	0.040650406504065	0.935073168154683	0.250194116124579	0.174441786283892	0.0771094954835867	0.934426229508197	0.35019300409885	0.864321608040201	0.801173549988716	0.389541793212729	1.14063777596075	0.0399927285948009	0.12515018021626	0.0923740121112594	0.0449012173218918	0.0248008184270081	0.0917945841195369	0.135623869801085	0.04359197907585	0.288272816486752	0.600313206890552	1.53706022998975	0.133155792276964	0.496195831955012	1.24439098857381	1.5182983599513	0.242357243080063	1.99589966232513	0.271917487107361	0.31311608488925	0.28312570781427	0.322661749916192	0.586694604504976	1.37739576103785	0.0553729018861395	0.576872188409632	9.42771727525091	1.06740628677089	1.683852048056	0.0528564506893362	0.144152801970088	0.293265493604692	0.0696136442742778	0.023094688221709	0.34758954208856	0.280147392862551	2.10632376931197	0.115219440661988	0.254452926208651	0.0775231358108436	0.11726947290458	0.245466386133654	0.187069739598922	0.101708706265256	0.535378382289104	0.70515002674707	0.145940548429219	0.0739462657135815	0.66328201768752	0.0884955752212389	0.538814607862702	0.749426908834421	0.0552018547823207	0.0789218067022827	0.291684344505728	1.05199879771566	0.15625	0.067559267903206	0.601516499343415	0.0177069499778663	0.163426317272471	0.19047619047619	2.18965878166213	0.532859680284192	0.285225328009127	1.53859414730854	0.122660546828631	0.0949667616334283	0.0626017278076875	0.145985401459854	0.75017049329393	0.205947771645111	1.09232588881931	0.275170568057597	0.0559249363077114	0.101852750024251	0.0597411218055095	0.297835727050103	0.095445145553847	0.671968698166971	0.180595966690077	0.539177319766936	0.403830621899158	0.0673044565165136	1.0688896844474	0.201612903225806	0.43838466396701
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959600806064677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959600806064677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Candidatus_Microthrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959600806064677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Candidatus_Microthrix|g__actinobacterium_CH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959600806064677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Candidatus_Microthrix|g__actinobacterium_CH9|s__Unclassified_actinobacterium_CH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959600806064677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.050092671442168	0.0865933170334148	0.0281109445277361	0.02710027100271	0.633947910613345	0.250194116124579	0.169457735247209	0.0771094954835867	0.765027322404372	0.2546858211628	0.266331658291457	0.541638456330399	0.217879308068137	1.12428454619787	0.0363570259952736	0.0700841009211053	0.0615826747408396	0.039912193175015	0.0217007161236321	0.0611963894130246	0.135623869801085	0.04359197907585	0.245338567222767	0.449509889217563	1.11958708110365	0.0443852640923213	0.344029110155475	0.832677984919276	1.06710592279596	0.178579021216888	1.10950313555234	0.187529301453352	0.31311608488925	0.141562853907135	0.121521957760644	0.167627029858565	1.34536330147883	0.0553729018861395	0.571579783011379	9.04690725318528	0.840477391158178	1.35748746570807	0.0308329295687795	0.102108234728813	0.102466256801639	0.0638125072514213	0.023094688221709	0.311319329001058	0.103477865832113	1.88561558391709	0.0471352257253587	0.139100932994063	0.0629875478463104	0.0802370077768177	0.142771265404268	0.0785692906315474	0.0900848541206556	0.274924034148459	0.554393814132179	0.122897303940395	0.0246487552378605	0.544546347854569	0.0619469026548673	0.39912193175015	0.537824016928231	0.0478416074780113	0.0667799902865469	0.201527365294866	0.8829275623685	0.115927419354839	0.0552757646480776	0.444783326979286	0.00590231665928877	0.084530853761623	0.128571428571429	1.67050450073268	0.501141842172038	0.253533624897002	1.40068094642934	0.102876587662723	0.0369315184129999	0.0375610366846125	0.0956456078530078	0.531939077062969	0.140044484718675	0.939261114589856	0.229937050020732	0.0559249363077114	0.0436511785818217	0.0331895121141719	0.145608577668939	0.0689326051222228	0.650703865946498	0.155513193538678	0.530480911383599	0.403830621899158	0.0504783423873852	0.879660410167238	0.189393939393939	0.43838466396701
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0	0	0	0	0.00528289925511121	0.0172547666292813	0	0	0.00546448087431694	0.0119383978670062	0.0150753768844221	0.0112841345068833	0.00330120163739601	0.0122649223221586	0	0	0	0	0	0.0101993982355041	0.0226039783001808	0	0	0	0	0	0.0132318888521336	0.0138779664153213	0	0	0.0241196333815726	0	0	0.00471876179690449	0	0	0	0	0	0.0177948608441882	0	0.00472992148330338	0	0	0	0	0	0.00302251775729182	0	0.0191920161212935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106067034365719	0.00375713856327021	0.0151209677419355	0	0.00847206337103402	0	0	0	0	0.0190307028672926	0.00633834062242505	0.0043097875274749	0.00395679183318166	0	0	0	0.00909297567629007	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.017307026652821	0	0	0	0.0148604970836274
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0	0	0	0	0.00528289925511121	0.0172547666292813	0	0	0.00546448087431694	0.0119383978670062	0.0150753768844221	0.0112841345068833	0.00330120163739601	0.0122649223221586	0	0	0	0	0	0.0101993982355041	0.0226039783001808	0	0	0	0	0	0.0132318888521336	0.0138779664153213	0	0	0.0241196333815726	0	0	0.00471876179690449	0	0	0	0	0	0.0177948608441882	0	0.00472992148330338	0	0	0	0	0	0.00302251775729182	0	0.0191920161212935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106067034365719	0.00375713856327021	0.0151209677419355	0	0.00847206337103402	0	0	0	0	0.0190307028672926	0.00633834062242505	0.0043097875274749	0.00395679183318166	0	0	0	0.00909297567629007	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.017307026652821	0	0	0	0.0148604970836274
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0	0	0	0	0.00528289925511121	0.0172547666292813	0	0	0.00546448087431694	0.0119383978670062	0.0150753768844221	0.0112841345068833	0.00330120163739601	0.0122649223221586	0	0	0	0	0	0.0101993982355041	0.0226039783001808	0	0	0	0	0	0.0132318888521336	0.0138779664153213	0	0	0.0120598166907863	0	0	0.00471876179690449	0	0	0	0	0	0.0177948608441882	0	0.00472992148330338	0	0	0	0	0	0.00302251775729182	0	0.0191920161212935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106067034365719	0.00375713856327021	0	0	0.00847206337103402	0	0	0	0	0.0190307028672926	0.00633834062242505	0.0043097875274749	0.00395679183318166	0	0	0	0.00909297567629007	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0115380177685474	0	0	0	0.0148604970836274
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00602990834539315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479800403032339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Unclassified_Actinomyces	0	0	0	0	0.00528289925511121	0.0172547666292813	0	0	0.00546448087431694	0.0119383978670062	0.0150753768844221	0.0112841345068833	0.00330120163739601	0.0122649223221586	0	0	0	0	0	0.0101993982355041	0.0226039783001808	0	0	0	0	0	0.0132318888521336	0.0138779664153213	0	0	0.00602990834539315	0	0	0.00471876179690449	0	0	0	0	0	0.0177948608441882	0	0.00472992148330338	0	0	0	0	0	0.00302251775729182	0	0.0143940120909702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106067034365719	0.00375713856327021	0	0	0.00847206337103402	0	0	0	0	0.0190307028672926	0.00633834062242505	0.0043097875274749	0.00395679183318166	0	0	0	0.00909297567629007	0	0	0	0	0	0	0	0	0	0	0.00869640838333768	0.0115380177685474	0	0	0	0.0148604970836274
