run_accession	library_name	read_count	fastq_ftp
SRR5950540	PSMA267D_MGX	16531930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950540/SRR5950540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950540/SRR5950540_2.fastq.gz
SRR5950541	MSMA26AT_MGX	8879758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950541/SRR5950541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950541/SRR5950541_2.fastq.gz
SRR5950542	PSMA264Q_MGX	7081508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950542/SRR5950542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950542/SRR5950542_2.fastq.gz
SRR5950543	CSMAHYLR_MGX	9177770	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950543/SRR5950543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950543/SRR5950543_2.fastq.gz
SRR5950544	MSM7J16N_MGX	7978006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950544/SRR5950544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950544/SRR5950544_2.fastq.gz
SRR5950545	MSM9VZL7_MGX	9261741	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950545/SRR5950545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950545/SRR5950545_2.fastq.gz
SRR5950546	PSMA2653_MGX	9506851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950546/SRR5950546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950546/SRR5950546_2.fastq.gz
SRR5950547	PSM7J173_MGX	12597653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950547/SRR5950547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950547/SRR5950547_2.fastq.gz
SRR5950548	MSM9VZPN_MGX	6833634	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950548/SRR5950548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950548/SRR5950548_2.fastq.gz
SRR5950549	MSM9VZOM_MGX	12022158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950549/SRR5950549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950549/SRR5950549_2.fastq.gz
SRR5950550	PSM7J156_MGX	9469030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950550/SRR5950550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950550/SRR5950550_2.fastq.gz
SRR5950551	CSM9X22K_MGX	11010806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950551/SRR5950551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950551/SRR5950551_2.fastq.gz
SRR5950552	HSMA33R9_MGX	5614553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950552/SRR5950552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950552/SRR5950552_2.fastq.gz
SRR5950553	CSM9X23B_MGX	11979253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950553/SRR5950553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950553/SRR5950553_2.fastq.gz
SRR5950554	PSMA26A1_MGX	12763682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950554/SRR5950554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950554/SRR5950554_2.fastq.gz
SRR5950555	CSM9X23H_MGX	13509021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950555/SRR5950555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950555/SRR5950555_2.fastq.gz
SRR5950556	CSM9X237_MGX	8744105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950556/SRR5950556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950556/SRR5950556_2.fastq.gz
SRR5950557	HSMA33R7_MGX	8556172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950557/SRR5950557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950557/SRR5950557_2.fastq.gz
SRR5950558	MSMAPC5B_MGX	7163694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950558/SRR5950558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950558/SRR5950558_2.fastq.gz
SRR5950559	MSMAPC6M_MGX	11322661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950559/SRR5950559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950559/SRR5950559_2.fastq.gz
SRR5950560	MSMAPC66_MGX	9063980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950560/SRR5950560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950560/SRR5950560_2.fastq.gz
SRR5950561	MSMAPC6O_MGX	9758236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950561/SRR5950561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950561/SRR5950561_2.fastq.gz
SRR5950562	HSM7J4KG_MGX	7425149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950562/SRR5950562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950562/SRR5950562_2.fastq.gz
SRR5950563	MSM79H89_MGX	9913957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950563/SRR5950563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950563/SRR5950563_2.fastq.gz
SRR5950564	CSM7KOTC_MGX	6073700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950564/SRR5950564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950564/SRR5950564_2.fastq.gz
SRR5950565	CSM7KOSP_MGX	14369805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950565/SRR5950565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950565/SRR5950565_2.fastq.gz
SRR5950566	HSM7J4JF_MGX	15646815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950566/SRR5950566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950566/SRR5950566_2.fastq.gz
SRR5950567	HSM7J4ON_MGX	10214367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950567/SRR5950567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950567/SRR5950567_2.fastq.gz
SRR5950568	CSM7KORS_MGX	11323955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950568/SRR5950568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950568/SRR5950568_2.fastq.gz
SRR5950569	MSM9VZEO_MGX	11438875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950569/SRR5950569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950569/SRR5950569_2.fastq.gz
SRR5950570	PSM7J12V_MGX	14309278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950570/SRR5950570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950570/SRR5950570_2.fastq.gz
SRR5950571	MSM79H6Y_MGX	5790055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950571/SRR5950571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950571/SRR5950571_2.fastq.gz
SRR5950572	HSM7J4OB_MGX	13851937	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950572/SRR5950572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950572/SRR5950572_2.fastq.gz
SRR5950573	HSM7J4JP_MGX	9891390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950573/SRR5950573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950573/SRR5950573_2.fastq.gz
SRR5950574	HSMA33LX_MGX	16115479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950574/SRR5950574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950574/SRR5950574_2.fastq.gz
SRR5950575	MSM7J16R_MGX	13624718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950575/SRR5950575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950575/SRR5950575_2.fastq.gz
SRR5950576	HSMA33OX_MGX	7913124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950576/SRR5950576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950576/SRR5950576_2.fastq.gz
SRR5950577	MSM7J16P_MGX	11480253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950577/SRR5950577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950577/SRR5950577_2.fastq.gz
SRR5950578	PSMA263S_MGX	10567619	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950578/SRR5950578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950578/SRR5950578_2.fastq.gz
SRR5950579	PSMA263U_MGX	10399730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950579/SRR5950579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950579/SRR5950579_2.fastq.gz
SRR5950580	CSM9X1Y3_MGX	8789312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950580/SRR5950580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950580/SRR5950580_2.fastq.gz
SRR5950581	MSM9VZLD_MGX	8733238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950581/SRR5950581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950581/SRR5950581_2.fastq.gz
SRR5950582	HSMA33J7_MGX	9794377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950582/SRR5950582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950582/SRR5950582_2.fastq.gz
SRR5950583	HSMA33MV_MGX	13942528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950583/SRR5950583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950583/SRR5950583_2.fastq.gz
SRR5950584	MSM9VZOO_MGX	10324230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950584/SRR5950584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950584/SRR5950584_2.fastq.gz
SRR5950585	CSM9X1ZO_MGX	18605942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950585/SRR5950585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950585/SRR5950585_2.fastq.gz
SRR5950586	PSM7J15I_MGX	7960353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950586/SRR5950586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950586/SRR5950586_2.fastq.gz
SRR5950587	CSM9X1YV_MGX	12410247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950587/SRR5950587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950587/SRR5950587_2.fastq.gz
SRR5950588	PSM7J16B_MGX	1157820	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950588/SRR5950588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950588/SRR5950588_2.fastq.gz
SRR5950589	HSM7J4OL_MGX	23154259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950589/SRR5950589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950589/SRR5950589_2.fastq.gz
SRR5950590	HSM7J4OX_MGX	14351321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950590/SRR5950590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950590/SRR5950590_2.fastq.gz
SRR5950591	CSM9X22U_MGX	11444414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950591/SRR5950591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950591/SRR5950591_2.fastq.gz
SRR5950592	HSM7J4I9_MGX	8498033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950592/SRR5950592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950592/SRR5950592_2.fastq.gz
SRR5950593	MSMAPC7P_MGX	11011826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950593/SRR5950593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950593/SRR5950593_2.fastq.gz
SRR5950594	MSMAPC5H_MGX	10057100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950594/SRR5950594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950594/SRR5950594_2.fastq.gz
SRR5950595	CSM9X235_MGX	6975032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950595/SRR5950595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950595/SRR5950595_2.fastq.gz
SRR5950596	MSMAPC6C_MGX	13187626	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950596/SRR5950596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950596/SRR5950596_2.fastq.gz
SRR5950597	HSMA33RR_MGX	2449776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950597/SRR5950597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950597/SRR5950597_2.fastq.gz
SRR5950598	MSMA26BL_MGX	13146512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950598/SRR5950598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950598/SRR5950598_2.fastq.gz
SRR5950599	MSMAPC55_MGX	13479075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950599/SRR5950599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950599/SRR5950599_2.fastq.gz
SRR5950600	CSM7KORK_MGX	12259032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950600/SRR5950600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950600/SRR5950600_2.fastq.gz
SRR5950601	MSM9VZEQ_MGX	12346826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950601/SRR5950601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950601/SRR5950601_2.fastq.gz
SRR5950602	MSM79H8B_MGX	11095140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950602/SRR5950602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950602/SRR5950602_2.fastq.gz
SRR5950603	HSM7J4KI_MGX	12371123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950603/SRR5950603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950603/SRR5950603_2.fastq.gz
SRR5950604	CSM7KOTQ_MGX	8614057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950604/SRR5950604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950604/SRR5950604_2.fastq.gz
SRR5950605	CSMA8M9R_MGX	21113317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950605/SRR5950605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950605/SRR5950605_2.fastq.gz
SRR5950606	CSMA88CB_MGX	5992706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950606/SRR5950606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950606/SRR5950606_2.fastq.gz
SRR5950607	PSM7J13Q_MGX	18035340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950607/SRR5950607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950607/SRR5950607_2.fastq.gz
SRR5950608	PSM7J12B_MGX	13473077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950608/SRR5950608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950608/SRR5950608_2.fastq.gz
SRR5950609	CSM7KOU9_MGX	14297280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950609/SRR5950609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950609/SRR5950609_2.fastq.gz
SRR5950610	CSM79HR4_MGX	5721239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950610/SRR5950610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950610/SRR5950610_2.fastq.gz
SRR5950611	HSMA33KS_MGX	13211626	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950611/SRR5950611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950611/SRR5950611_2.fastq.gz
SRR5950612	CSM7KOL2_MGX	15914065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950612/SRR5950612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950612/SRR5950612_2.fastq.gz
SRR5950613	HSMA33KQ_MGX	6753779	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950613/SRR5950613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950613/SRR5950613_2.fastq.gz
SRR5950614	CSM7KOMX_MGX	10985881	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950614/SRR5950614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950614/SRR5950614_2.fastq.gz
SRR5950615	PSM7J16H_MGX	231672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950615/SRR5950615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950615/SRR5950615_2.fastq.gz
SRR5950616	CSM9X1Z4_MGX	10166693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950616/SRR5950616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950616/SRR5950616_2.fastq.gz
SRR5950617	MSM9VZO2_MGX	14558155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950617/SRR5950617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950617/SRR5950617_2.fastq.gz
SRR5950618	CSM9X1ZQ_MGX	21460412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950618/SRR5950618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950618/SRR5950618_2.fastq.gz
SRR5950619	CSM9X213_MGX	12203225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950619/SRR5950619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950619/SRR5950619_2.fastq.gz
SRR5950620	HSMA33JN_MGX	15110044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950620/SRR5950620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950620/SRR5950620_2.fastq.gz
SRR5950621	PSMA265D_MGX	12307152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950621/SRR5950621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950621/SRR5950621_2.fastq.gz
SRR5950622	HSMA33JZ_MGX	707976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950622/SRR5950622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950622/SRR5950622_2.fastq.gz
SRR5950623	CSM9X219_MGX	10478344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950623/SRR5950623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950623/SRR5950623_2.fastq.gz
SRR5950624	PSM7J1BH_MGX	220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950624/SRR5950624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950624/SRR5950624_2.fastq.gz
SRR5950625	HSM7J4QL_MGX	6908756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950625/SRR5950625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950625/SRR5950625_2.fastq.gz
SRR5950626	MSMAPC57_MGX	7978949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950626/SRR5950626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950626/SRR5950626_2.fastq.gz
SRR5950627	CSM7KOPU_MGX	8955255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950627/SRR5950627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950627/SRR5950627_2.fastq.gz
SRR5950628	HSM7J4HI_MGX	14150114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950628/SRR5950628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950628/SRR5950628_2.fastq.gz
SRR5950629	HSM7J4M6_MGX	6565913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950629/SRR5950629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950629/SRR5950629_2.fastq.gz
SRR5950630	MSM79HAN_MGX	15067890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950630/SRR5950630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950630/SRR5950630_2.fastq.gz
SRR5950631	PSM7J17D_MGX	990972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950631/SRR5950631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950631/SRR5950631_2.fastq.gz
SRR5950632	MSMAPC6E_MGX	14501473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950632/SRR5950632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950632/SRR5950632_2.fastq.gz
SRR5950633	MSM79HDU_MGX	11261265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950633/SRR5950633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950633/SRR5950633_2.fastq.gz
SRR5950634	HSM7J4HG_MGX	6349024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950634/SRR5950634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950634/SRR5950634_2.fastq.gz
SRR5950635	CSM7KOKZ_MGX	16964566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950635/SRR5950635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950635/SRR5950635_2.fastq.gz
SRR5950636	CSM7KOO5_MGX	10664948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950636/SRR5950636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950636/SRR5950636_2.fastq.gz
SRR5950637	CSM7KOP6_MGX	11020095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950637/SRR5950637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950637/SRR5950637_2.fastq.gz
SRR5950638	HSM7J4LF_MGX	9318059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950638/SRR5950638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950638/SRR5950638_2.fastq.gz
SRR5950639	PSM6XBUO_MGX	12931847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950639/SRR5950639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950639/SRR5950639_2.fastq.gz
SRR5950640	CSM7KOOT_MGX	15389249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950640/SRR5950640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950640/SRR5950640_2.fastq.gz
SRR5950641	PSM7J1BD_MGX	8443025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950641/SRR5950641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950641/SRR5950641_2.fastq.gz
SRR5950642	CSM7KOOH_MGX	8460820	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950642/SRR5950642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950642/SRR5950642_2.fastq.gz
SRR5950643	CSM9X1XU_MGX	8069758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950643/SRR5950643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5950643/SRR5950643_2.fastq.gz
