sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0768	NA	2157|28890|183925|2158|2159	NA	0.282	NA	BIN_UNKNOWN_10_Methanobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0326	NA	2|32066|203490|203491|203492	NA	0.4274	NA	BIN_UNKNOWN_650_Fusobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0174	NA	2|1239|186801|186802|216572	NA	0.2471	NA	BIN_UNKNOWN_564_Ruminococcaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0086	NA	2|32066|203490|203491|203492	NA	0.3836	NA	BIN_UNKNOWN_870_Fusobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0832	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.5	2|1239|526524|526525|128827|1937008	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella|s__Dubosiella sp004793885	0.4552	0.653104684868269	BIN_UNKNOWN_536_Dubosiella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0238	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.28	2|976|200643|1970189|558415|1236988	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae|g__Geofilum|s__Geofilum sp002427105	0.9592	1.3662046378165	BIN_UNKNOWN_826_Geofilum
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0853	NA	2|976|200643|171549	NA	0.3799	NA	BIN_UNKNOWN_128_Bacteroidales
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0498	NA	2|1239|186801|186802	NA	0.2297	NA	BIN_UNKNOWN_525_Gemmiger
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0909	NA	2|201174|84998|84999|84107|102106	NA	0.105	NA	BIN_UNKNOWN_794_Collinsella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0795	NA	2|74201|203494|48461|1647988|239934	NA	0.0704	NA	BIN_UNKNOWN_155_Akkermansia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0454	NA	2|1239|186801|186802|186803	NA	0.1187	NA	BIN_UNKNOWN_457_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0446	NA	2|976|200643|171549|2005523	NA	0.0896	NA	BIN_UNKNOWN_719_Paludibacteraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0210	NA	2|1239|186801|186802|216572	NA	0.0967	NA	BIN_UNKNOWN_347_Ruminococcaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0421	NA	2|976|200643|171549|2005473	NA	0.0936	NA	BIN_UNKNOWN_399_Muribaculaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0950	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.10	2|1224|28216|80840|995019|40544	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella|s__Sutterella sp905186105	0.6811	0.989307748289373	BIN_UNKNOWN_474_Sutterella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0475	NA	2|1239|186801|186802|186803|2005355	NA	0.3116	NA	BIN_UNKNOWN_665_Faecalimonas
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0155	NA	2|976|200643|171549	NA	0.1842	NA	BIN_UNKNOWN_117_Bacteroidales
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0692	NA	2|1239|186801	NA	0.8952	NA	BIN_UNKNOWN_792_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0656	NA	2|1239|186801|186802|186803	NA	0.0888	NA	BIN_UNKNOWN_714_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0821	NA	2|1239|186801|186802|186804|1257	NA	0.1409	NA	BIN_UNKNOWN_96_Peptostreptococcus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0753	NA	2|203691|203692|136|2845253	NA	0.2539	NA	BIN_UNKNOWN_751_Treponemataceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0302	NA	2|1239|186801	NA	0.0659	NA	BIN_UNKNOWN_422_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0265	NA	2|201174|1760|85006|85016	NA	0.2157	NA	BIN_UNKNOWN_545_Cellulomonadaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0097	NA	2|1224|29547|213849|72293	NA	0.1224	NA	BIN_UNKNOWN_64_Helicobacteraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0043	NA	2|201174|84998|84999|84107|102106	NA	0.1366	NA	BIN_UNKNOWN_572_Collinsella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0894	NA	2|1239|186801	NA	0.074	NA	BIN_UNKNOWN_432_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0536	NA	2|1239|186801	NA	0.0266	NA	BIN_UNKNOWN_90_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0228	NA	2|976|200643|171549|2005473	NA	0.1083	NA	BIN_UNKNOWN_488_Muribaculaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0145	NA	2|1239|186801	NA	0.1205	NA	BIN_UNKNOWN_890_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0573	NA	2|1239|186801|186802|216572	NA	0.0941	NA	BIN_UNKNOWN_208_Ruminococcaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0083	NA	2|1239|186801	NA	0.0269	NA	BIN_UNKNOWN_849_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0179	NA	2|1239|186801	NA	0.2183	NA	BIN_UNKNOWN_450_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0587	NA	2|1239|186801	NA	0.1828	NA	BIN_UNKNOWN_15_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0484	NA	2|32066|203490|203491|203492	NA	0.0889	NA	BIN_UNKNOWN_865_Fusobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0799	NA	2|1239|186801	NA	0.2904	NA	BIN_UNKNOWN_804_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0744	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.57	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74|g__SFHK01|s__SFHK01 sp016296675	0.5126	0.737450080090209	BIN_UNKNOWN_835_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0353	NA	2|976|200643|171549	NA	0.074	NA	BIN_UNKNOWN_332_Bacteroidales
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0429	NA	2|976|200643|171549	NA	0.134	NA	BIN_UNKNOWN_788_Bacteroidales
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0493	NA	2|1239|186801|186802|186803	NA	0.2245	NA	BIN_UNKNOWN_595_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0061	NA	2|1239|186801	NA	0.0841	NA	BIN_UNKNOWN_587_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0250	NA	2|1239|909932|909929|1843491|158846	NA	0.1488	NA	BIN_UNKNOWN_518_Megamonas
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0138	NA	2|976|200643|171549|2005473	NA	0.1156	NA	BIN_UNKNOWN_735_Muribaculaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0754	NA	2759|6656|50557|7088|753635|1181387	NA	0.1466	NA	BIN_UNKNOWN_789_Copromorpha
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0939	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.51	2|32066|203490|203491|203492	k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B sp900541465	4.115	5.06367450478588	BIN_UNKNOWN_578_Fusobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0917	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.41	2|1239|186801|186802|216572|2172004	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter sp900764755	0.5197	0.736882478921027	BIN_UNKNOWN_684_Lawsonibacter
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0143	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.9	2|203691|203692|136|2791015	k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Sphaerochaetales|f__Sphaerochaetaceae|g__Ornithospirochaeta|s__	0.4604	0.665028771518207	BIN_UNKNOWN_821_Sphaerochaetaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0423	NA	2|976|200643|171549|2005473	NA	0.0969	NA	BIN_UNKNOWN_225_Muribaculaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0517	NA	2|201174|84998|84999|1643824	NA	0.4759	NA	BIN_UNKNOWN_649_Atopobiaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0398	NA	2|1239|186801|186802|186803	NA	0.0769	NA	BIN_UNKNOWN_713_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0940	NA	2|1239|186801	NA	0.2688	NA	BIN_UNKNOWN_468_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0365	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.67	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Faecousia|s__	0.5414	0.773912664498927	BIN_UNKNOWN_725_Oscillospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0469	NA	2|201174|84998|84999|84107|102106	NA	0.0943	NA	BIN_UNKNOWN_847_Collinsella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0846	NA	2|508458|649775|649776|649777|508459	NA	0.0486	NA	BIN_UNKNOWN_809_Cloacibacillus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0186	NA	2|1239|186801	NA	0.3021	NA	BIN_UNKNOWN_873_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0869	NA	2|1239|186801	NA	0.5217	NA	BIN_UNKNOWN_381_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0023	NA	2|1239|186801|186802	NA	0.4154	NA	BIN_UNKNOWN_761_Evtepia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0479	NA	2|1239|186801|186802|186803|1924081	NA	0.1394	NA	BIN_UNKNOWN_686_Bariatricus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0001	NA	2|1239|186801|186802|186803|1432051	NA	0.1185	NA	BIN_UNKNOWN_59_Eisenbergiella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0500	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.52	2|1239|526524|526525|128827|1573535	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella sp003436425	0.9329	1.24993146817994	BIN_UNKNOWN_820_Holdemanella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0415	NA	2|976|200643|171549|815	NA	0.0555	NA	BIN_UNKNOWN_597_Bacteroidaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0509	NA	2|201174|84998|84999|1643824|2082587	NA	0.0561	NA	BIN_UNKNOWN_845_Parolsenella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0922	NA	2|201174|84998|84999|84107|102106	NA	0.1327	NA	BIN_UNKNOWN_833_Collinsella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0127	NA	2|1239|526524|526525|128827	NA	0.4118	NA	BIN_UNKNOWN_365_Erysipelotrichaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0220	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.77	2|976|200643|171549|171552|838	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__	1.2599	1.80483933724054	BIN_UNKNOWN_642_Prevotella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0834	NA	2|1239|91061|186826|33958|2767887	NA	0.2036	NA	BIN_UNKNOWN_447_Ligilactobacillus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0375	NA	2|1239|186801	NA	0.0176	NA	BIN_UNKNOWN_774_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0327	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.40	2|203691|203692|136|2845253	k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Treponema_D|s__Treponema_D berlinense	0.4324	0.604204333138046	BIN_UNKNOWN_463_Treponemataceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0506	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.76	2|1239|186801|186802|216572|216851	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium sp900540455	0.6348	0.90009241814152	BIN_UNKNOWN_295_Faecalibacterium
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0198	NA	2|1239|186801	NA	0.1471	NA	BIN_UNKNOWN_766_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0165	NA	2|1239|186801	NA	0.0565	NA	BIN_UNKNOWN_582_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0994	NA	2|201174|84998|1643822|1643826	NA	0.064	NA	BIN_UNKNOWN_478_Eggerthellaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0090	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.83	2|1224|28216|80840|119060	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Aphodousia|s__	0.553	0.795904441486317	BIN_UNKNOWN_658_Burkholderiaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0906	NA	2|1239|186801	NA	0.0191	NA	BIN_UNKNOWN_480_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0201	NA	2|1239|526524|526525|128827	NA	0.1755	NA	BIN_UNKNOWN_610_Erysipelotrichaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0850	NA	2|1239|186801|186802|216572	NA	0.0619	NA	BIN_UNKNOWN_303_Oscillospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_1024	NA	2|1239|186801|186802|216572|1918385	NA	0.0779	NA	BIN_UNKNOWN_581_Acutalibacter
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0551	NA	2|1239|909932|1843488|909930	NA	0.0617	NA	BIN_UNKNOWN_187_Acidaminococcaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0822	NA	2|1239|91061|186826|33958|2767887	NA	0.343	NA	BIN_UNKNOWN_554_Ligilactobacillus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0923	NA	2|201174|84998|84999|1643824	NA	0.1066	NA	BIN_UNKNOWN_589_Atopobiaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0126	NA	2|1239|186801|186802|216572	NA	0.0517	NA	BIN_UNKNOWN_142_Oscillospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0463	NA	2|201174|84998|84999|84107|102106	NA	0.4622	NA	BIN_UNKNOWN_657_Collinsella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0718	NA	2|1239|526524|526525|128827	NA	0.1824	NA	BIN_UNKNOWN_53_Erysipelotrichaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0164	NA	2|1239|186801|186802|186803	NA	0.0613	NA	BIN_UNKNOWN_336_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0409	NA	2|976|200643|171549|2005473|2518497	NA	0.2795	NA	BIN_UNKNOWN_836_Paramuribaculum
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0838	NA	2|1239|186801|186802|186803	NA	0.3512	NA	BIN_UNKNOWN_687_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0180	NA	2|1239|526524|526525|128827	NA	0.343	NA	BIN_UNKNOWN_49_Erysipelotrichaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0064	NA	2|1224|28211	NA	0.161	NA	BIN_UNKNOWN_21_Alphaproteobacteria
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0173	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.15	2|1239|526524|526525|128827	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__|s__	0.6444	0.90419847607415	BIN_UNKNOWN_69_Erysipelotrichaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0366	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.27	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFEL01|s__SFEL01 sp004557245	1.001	1.44660764819419	BIN_UNKNOWN_105_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0920	NA	2|1239|186801|186802|186803	NA	0.0949	NA	BIN_UNKNOWN_693_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0203	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.19	2|1239|186801|186802|186803	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__RGIG8767|s__	0.5934	0.839769060633909	BIN_UNKNOWN_222_Lachnospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0370	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.91	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__F23-B02|s__	0.4553	0.656177848382208	BIN_UNKNOWN_189_Oscillospiraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0306	NA	2|1239|526524|526525|128827|174708	NA	0.2423	NA	BIN_UNKNOWN_364_Allobaculum
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0810	NA	2|1239|186801	NA	0.097	NA	BIN_UNKNOWN_248_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0440	NA	2|976|200643|171549|2005523	NA	0.0223	NA	BIN_UNKNOWN_19_Paludibacteraceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0371	NA	2|976|200643|171549|2005473	NA	0.6035	NA	BIN_UNKNOWN_837_Muribaculaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0558	NA	2|1239|186801	NA	0.1015	NA	BIN_UNKNOWN_173_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0828	NA	2|1239|186801	NA	0.0478	NA	BIN_UNKNOWN_232_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0612	NA	2|1239|186801	NA	0.1159	NA	BIN_UNKNOWN_383_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0775	NA	2|1239|186801	NA	0.0449	NA	BIN_UNKNOWN_16_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0076	NA	2|1239|526524|526525|128827|1937008	NA	0.1195	NA	BIN_UNKNOWN_356_Dubosiella
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0162	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.17	2|1224|28216|80840|995019|1980697	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__	0.4791	0.694199875069291	BIN_UNKNOWN_172_Duodenibacillus
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0120	NA	2|32066|203490|203491|203492	NA	0.4961	NA	BIN_UNKNOWN_785_Fusobacteriaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0925	NA	2|204428|204429|51291|809	NA	0.1618	NA	BIN_UNKNOWN_461_Chlamydiaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0068	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.20	2|1239|909932|1843488|909930	k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium_A|s__Phascolarctobacterium_A sp900552855	0.4497	0.62822185039607	BIN_UNKNOWN_5_Acidaminococcaceae
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0199	NA	2|1239|186801	NA	0.7914	NA	BIN_UNKNOWN_507_Clostridia
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	GCF_003609995.1_ASM360999v1	NA	2|1224|28216|80840|995019|40544|2494234|2494234.1	NA	0.0531	NA	Sutterella_megalosphaeroides.GCF_003609995.1_ASM360999v1
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	GCF_018292205.1_ASM1829220v1	NA	2|976|200643|171549|815|816|47678|47678.1	NA	0.1637	NA	Bacteroides_caccae.GCF_018292205.1_ASM1829220v1
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	GCF_002160355.1_ASM216035v1	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.89	2|1239|186801|186802|31979|580596|501571|501571.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum	0.5956	0.851223058173642	Butyricicoccus_pullicaecorum.GCF_002160355.1_ASM216035v1
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	GCF_000374585.1_ASM37458v1	NA	2|976|200643|171549|815|909656|376804|376804.1	NA	0.064	NA	Phocaeicola_barnesiae.GCF_000374585.1_ASM37458v1
profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	GCF_000194115.1_ASM19411v1	NA	2|1239|91061|186826|33958|1578|1604|1604.1	NA	0.0356	NA	Lactobacillus_amylovorus.GCF_000194115.1_ASM19411v1
