Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__PALSA-911	0.0167086352341366	0.0169382721681788	0.0978997520105272	0.0166568428757465	0.101767678841206	0.103281143673169	1.58054247126642	0.195753186627638	0.0898816872163582	0.103349013113253	0.0985104214725509
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales	0.156536653453983	0.301401531191869	0.0236131087026703	0.167271297382415	0.0268006511380899	0.026654791036424	0.00562863803855381	0.00782154719908201	0.00475656822018045	0.00827630855341796	0.00589339279218379
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales|f__Micropepsaceae	0.156536653453983	0.301401531191869	0.0236131087026703	0.167271297382415	0.0268006511380899	0.026654791036424	0.00562863803855381	0.00782154719908201	0.00475656822018045	0.00827630855341796	0.00589339279218379
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales|f__Micropepsaceae|g__Rhizomicrobium	0.156536653453983	0.301401531191869	0.0236131087026703	0.167271297382415	0.0268006511380899	0.026654791036424	0.00562863803855381	0.00782154719908201	0.00475656822018045	0.00827630855341796	0.00589339279218379
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__REEB77	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	4.42049020423682	3.38986507766826	1.29981888149175	3.57019514324671	1.11499704106984	1.2530937260316	4.81094682548585	3.90536799379493	2.08076933887365	2.30896813743992	2.05533095702169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales	0.360842184309681	0.274791859486847	0.0543000284002408	0.365823792239447	0.0459891928674928	0.0509388257850993	0.0216897957179249	0.0273807089871622	0.0112411658438093	0.0202232724062475	0.0131491089734516
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__UBA6901	0.360842184309681	0.274791859486847	0.0543000284002408	0.365823792239447	0.0459891928674928	0.0509388257850993	0.0216897957179249	0.0273807089871622	0.0112411658438093	0.0202232724062475	0.0131491089734516
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales	2.81841841939121	1.6295218727593	0.693841354008375	2.03242953578656	0.582885857356301	0.659787714979035	3.87930237220154	3.37738993760718	1.8888402362758	1.94424298408977	1.8420699644714
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.0496017795220279	0.0296056651595373	0.0292940912740932	0.034567716460097	0.0246050457726842	0.0280276661852171	0.2518447042513	0.23119313156223	0.15396351168193	0.143126378920553	0.143149095211312
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Thiomonas	0.0496017795220279	0.0296056651595373	0.0292940912740932	0.034567716460097	0.0246050457726842	0.0280276661852171	0.2518447042513	0.23119313156223	0.15396351168193	0.143126378920553	0.143149095211312
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Ferrovaceae	1.46200140874412	0.977163790172927	0.258542510779704	1.40938407983877	0.233719619730439	0.248912554239211	0.607679127964834	0.860181770671052	0.365744200189692	0.602260157131344	0.377213717438576
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Ferrovaceae|g__CAIVUX01	1.4435030850708	0.95754877032336	0.135983368936874	1.39193313683436	0.119172213974703	0.119501718553766	0.423765873607829	0.519498002673576	0.257930541961883	0.421953300493881	0.262826583084141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Ferrovaceae|g__Ferrovum	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Ferrovaceae|g__Ferrovum|s__Ferrovum sp010435995	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Gallionellaceae	1.04466348799423	0.525086572693899	0.322549571828602	0.442261454609773	0.256906331595616	0.305615314900809	2.02008288964963	1.74906175464114	0.989766671348697	1.003587484164	1.06197040652103
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Gallionellaceae|g__Gallionella	0.103032879932188	0.0637275820600216	0.12279167869675	0.0810101426781384	0.0882085205539721	0.110724799470402	0.735564059137535	0.683307969858247	0.271582698179931	0.344571721670888	0.259581229926193
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Gallionellaceae|g__Gallionella|s__Gallionella sp013044075	0.0347614678407598	0.015353302737328	0.0306230371284939	0.0191131498538556	0.0271798244040265	0.0272751076421941	0.382408164556823	0.390452628440914	0.191877352961384	0.198142742810232	0.159889213792744
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Gallionellaceae|g__Sideroxydans	0.941630608062044	0.461358990633877	0.199757893131852	0.361251311931635	0.168697811041644	0.194890515430407	1.28451883051209	1.0657537847829	0.718183973168766	0.65901576249311	0.802389176594838
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__SG8-39	0.246623183371969	0.0867084015195508	0.0645783300111366	0.133252698801701	0.0553982305302612	0.0637285899319684	0.00813386592739267	0.00915760194079299	0.0053944933392371	0.00786059826920415	0.0056204597217718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__SG8-39|g__2-12-FULL-64-23	0.246623183371969	0.0867084015195508	0.0645783300111366	0.133252698801701	0.0553982305302612	0.0637285899319684	0.00813386592739267	0.00915760194079299	0.0053944933392371	0.00786059826920415	0.0056204597217718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sulfuriferulaceae	0.0155285597588664	0.0109574432133886	0.0188768501148394	0.0129635860762122	0.0122566297273011	0.0135035897218299	0.991561784408384	0.527795678791959	0.373971359716245	0.187408365604673	0.254116285578713
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sulfuriferulaceae|g__Sulfuriferula_A	0.0155285597588664	0.0109574432133886	0.0188768501148394	0.0129635860762122	0.0122566297273011	0.0135035897218299	0.991561784408384	0.527795678791959	0.373971359716245	0.187408365604673	0.254116285578713
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__CAIRSR01	0.15743808026321	0.0658189430440781	0.0125363017092348	0.092641519321623	0.0100426289598638	0.011689675725688	0.00865386615430168	0.0107246803296031	0.00679379670257404	0.0102505691211619	0.00823581825432499
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__CAIRSR01|f__CAIRSR01	0.15743808026321	0.0658189430440781	0.0125363017092348	0.092641519321623	0.0100426289598638	0.011689675725688	0.00865386615430168	0.0107246803296031	0.00679379670257404	0.0102505691211619	0.00823581825432499
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__REEB76	0.28771944816202	0.8793551204174	0.304223280079026	0.407786929772126	0.277507928589442	0.31033250865121	0.0501802781571609	0.0619968406526204	0.0289279933076505	0.0624643601587381	0.030678011806459
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__REEB76|f__REEB76	0.28771944816202	0.8793551204174	0.304223280079026	0.407786929772126	0.277507928589442	0.31033250865121	0.0501802781571609	0.0619968406526204	0.0289279933076505	0.0624643601587381	0.030678011806459
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacterales	0.407889555840708	0.213537206363151	0.0111908154842161	0.341426164681795	0.00895226664666952	0.00857713229070444	0.00660613119977484	0.00751594724837177	0.00453495842558463	0.00661839864648031	0.00381431154384503
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacterales|f__Steroidobacteraceae	0.407889555840708	0.213537206363151	0.0111908154842161	0.341426164681795	0.00895226664666952	0.00857713229070444	0.00660613119977484	0.00751594724837177	0.00453495842558463	0.00661839864648031	0.00381431154384503
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacterales|f__Steroidobacteraceae|g__JABEVI01	0.407889555840708	0.213537206363151	0.0111908154842161	0.341426164681795	0.00895226664666952	0.00857713229070444	0.00660613119977484	0.00751594724837177	0.00453495842558463	0.00661839864648031	0.00381431154384503
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.388182516269997	0.326840075597481	0.223727101810652	0.330087201445159	0.189619166650066	0.211767868599859	0.844514382055144	0.420359878969997	0.140431188318226	0.265168553017524	0.157383741972212
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	0.388182516269997	0.326840075597481	0.223727101810652	0.330087201445159	0.189619166650066	0.211767868599859	0.844514382055144	0.420359878969997	0.140431188318226	0.265168553017524	0.157383741972212
UNKNOWN	86.8530414915894	88.0013559246998	94.7707424524568	88.3573451713594	95.0031719088534	94.8399117116864	83.6940735858157	87.2366677033651	93.5507152272118	91.3193238225678	93.1574786689937
