clade_name	reSRR16235394_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235409_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Prevotella_heparinolytica	0.0215986962241552	0.00412800957698222	0.000902465988313066	0.00701305037199659	0.00174932213767165	0.0357764966012328	0.0289618775877974	0.00187449622913842	0.00439682842109891	0.0581257504722717	0.00552269828997178	0.0420275475409552	0.00240213309418764	0.0422946785604429	0.00241814884342486	0.000935991080005008
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Prevotella_sp._326-8	0	0	0	0	0	0.00175949983284752	0	0	0	0	0	0.000433273685989229	0	0	0.000127270991759203	0.000233997770001252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Unclassified_Bacteroides	7.56543423197	13.4629872341304	0.465672449969542	3.39111477009391	2.51744948832327	6.73771135991742	6.12114646128762	3.00544228738526	11.0125895853791	7.03168618213245	3.94521483296348	5.87085844515405	26.4074498154361	10.7674561673331	5.29141875338064	4.02792061391655
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__bacterium_'New_Zealand_B'	0	0	0	0.000914745700695207	0.00227411877897315	0.000586499944282505	0.00321798639864416	0.000624832076379473	0	0	0	0.000866547371978458	0	0.00153798831128883	0.000636354958796016	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__swine_fecal_bacterium_RF3E-Xyl1	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Unclassified_Bacteroidaceae	0.00196351783855956	0	0	0.011129406025125	0.00297384763404181	0.0856289918652458	0.0353978503850857	0.00249932830551789	0	0.0221795626802089	0	0.0142980316376446	0.00240213309418764	0.0123039064903107	0.0194724617391581	0.0169648383250908
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Unclassified_Bacteroidaceae|s__	0.00196351783855956	0	0	0.011129406025125	0.00297384763404181	0.0856289918652458	0.0353978503850857	0.00249932830551789	0	0.0221795626802089	0	0.0142980316376446	0.00240213309418764	0.0123039064903107	0.0194724617391581	0.0169648383250908
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Family_Incertae_Sedis	0	0	0	0.000152457616782534	0	0.00175949983284752	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Family_Incertae_Sedis|g__Phocaeicola	0	0	0	0.000152457616782534	0	0.00175949983284752	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Family_Incertae_Sedis|g__Phocaeicola|s__Bacteroidetes_bacterium_oral_taxon_272	0	0	0	0.000152457616782534	0	0.00175949983284752	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae	0	0	0	0.00137211855104281	0.000524796641301496	0.00703799933139006	0.00160899319932208	0.000624832076379473	0.00146560947369964	0.0015296250124282	0	0.000433273685989229	0	0	0.000509083967036813	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Alkaliflexus	0	0	0	0.000457372850347603	0.00034986442753433	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Alkaliflexus|s__Bacteroidales_bacterium_APP1	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Alkaliflexus|s__Bacteroidales_bacterium_P2	0	0	0	0.000457372850347603	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Cytophaga	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Cytophaga|s__Cytophaga_sp._UDC369	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Marinilabilia	0	0	0	0	0	0	0.00107266213288138	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Marinilabilia|s__Unclassified_Marinilabilia	0	0	0	0	0	0	0.00107266213288138	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Unclassified_Marinilabiaceae	0	0	0	0.000914745700695207	0	0.00703799933139006	0.000536331066440692	0.000624832076379473	0.00146560947369964	0.0015296250124282	0	0.000433273685989229	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiaceae|g__Unclassified_Marinilabiaceae|s__	0	0	0	0.000914745700695207	0	0.00703799933139006	0.000536331066440692	0.000624832076379473	0.00146560947369964	0.0015296250124282	0	0.000433273685989229	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.0373068389326317	0.0103200239424555	0.00451232994156533	0.402640565922673	0.25854981194787	1.35892037090256	0.75086349301697	0.0293671075898352	0.329762131582419	0.110133000894831	0.0115474600608501	0.159877990130025	0.00720639928256292	0.536757920639803	1.24229215056158	0.588504391553148
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0	0	0	0.0048786437370411	0	0.0111434989413676	0.00482697959796623	0	0.00146560947369964	0.00305925002485641	0	0.0030329158019246	0.00160142206279176	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_viscericola	0	0	0	0.00137211855104281	0	0.00175949983284752	0.00160899319932208	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Tannerella_sp._6_1_58FAA_CT1	0	0	0	0.000609830467130138	0	0.00117299988856501	0.00107266213288138	0	0	0.000764812506214102	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Unclassified_Barnesiella	0	0	0	0.00289669471886815	0	0.00821099921995508	0.00214532426576277	0	0.00146560947369964	0.0022944375186423	0	0.00216636842994614	0.00160142206279176	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas|s__Butyricimonas_virosa	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Candidatus_Armantifilum	0	0	0	0.00243932186852055	0	0.00293249972141253	0.00321798639864416	0	0	0	0	0.000866547371978458	0	0	0.00076362595055522	0.000233997770001252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Candidatus_Armantifilum|s__Candidatus_Armantifilum_devescovinae	0	0	0	0.00243932186852055	0	0.00293249972141253	0.00321798639864416	0	0	0	0	0.000866547371978458	0	0	0.00076362595055522	0.000233997770001252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas	0	0	0	0.00152457616782534	0	0.00586499944282505	0.00214532426576277	0.00187449622913842	0	0.000764812506214102	0	0.00129982105796769	0	0.000768994155644417	0.00076362595055522	0.000467995540002504
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_capnocytophagoides	0	0	0	0.000762288083912672	0	0.00175949983284752	0	0.00124966415275895	0	0	0	0	0	0	0.000636354958796016	0.000350996655001878
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii_DSM_22836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Unclassified_Dysgonomonas	0	0	0	0.000762288083912672	0	0.00410549960997754	0.00214532426576277	0.000624832076379473	0	0.000764812506214102	0	0.00129982105796769	0	0.000768994155644417	0	0.000116998885000626
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0.00196351783855956	0.000516001197122777	0	0.092999146237346	0.0430333245867226	0.429317959214794	0.0911762812949177	0	0	0	0	0.0446271896568906	0	0.192248538911104	0.24754207897165	0.151630554960811
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus_DSM_20712	0	0	0	0.00365898280278083	0.000874661068835826	0.0199409981056052	0.00160899319932208	0	0	0	0	0.000866547371978458	0	0.0169178714241772	0.0113271182665691	0.0067859353300363
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Unclassified_Odoribacter	0.00196351783855956	0.000516001197122777	0	0.0893401634345652	0.0419837313041197	0.407617461276341	0.089030957029155	0	0	0	0	0.0437606422849121	0	0.175330667486927	0.235960418721563	0.144493622975773
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Paludibacter	0	0	0	0.00121966093426028	0	0.00645149938710756	0.00321798639864416	0.00187449622913842	0	0.0015296250124282	0.000502063480906526	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Paludibacter|s__Paludibacter_propionicigenes_WB4	0	0	0	0.00121966093426028	0	0.00645149938710756	0.00321798639864416	0.00187449622913842	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Paludibacter|s__Porphyromonadaceae_bacterium_canine_oral_taxon_184	0	0	0	0	0	0	0	0	0	0.0015296250124282	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Paludibacter|s__Unclassified_Paludibacter	0	0	0	0	0	0	0	0	0	0	0.000502063480906526	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	0.0196351783855956	0.00206400478849111	0.00451232994156533	0.25384193194292	0.191025977433744	0.713183932247526	0.541158046038659	0.0124966415275895	0.313640427371723	0.0856590006959794	0.00100412696181305	0.0844883687678996	0.00320284412558352	0.3029836973239	0.862006427185084	0.391595268097095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis_ATCC_8503	0.00196351783855956	0	0	0.00564093182095377	0.000699728855068661	0.0134894987184976	0.006972303863729	0	0.00439682842109891	0.0015296250124282	0	0.00433273685989229	0	0.00538295908951092	0.00598173661268255	0.00304197101001627
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii_DSM_18315	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	0	0	0	0	0.00034986442753433	0	0	0	0	0.000764812506214102	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp._DJF_B084	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Porphyromonadaceae_bacterium_DJF_B175	0.00196351783855956	0	0	0.0182949140139041	0.0125951193912359	0.0563039946511205	0.0429064853152554	0	0.00146560947369964	0	0	0	0	0.0253768071362658	0.0866715453880174	0.0230487803451233
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Unclassified_Parabacteroides	0.0157081427084765	0.00206400478849111	0.00451232994156533	0.223655323819978	0.174582349339631	0.621689940939456	0.478943642331538	0.0124966415275895	0.307777989476924	0.0818349381649089	0.00100412696181305	0.0801556319080073	0.00320284412558352	0.260689018763457	0.743135320881988	0.357548592561913
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.0117811070313574	0.00154800359136833	0	0.00747042322234419	0.00629755969561795	0.0275654973812778	0.0117992834616952	0.00249932830551789	0.00439682842109891	0.00688331255592691	0.00502063480906526	0.00519928423187075	0.00240213309418764	0.0107659181790218	0.0213815266155462	0.00561594648003005
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis	0.00785407135423825	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_canoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp._MI10-1288x	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp._canine_oral_taxon_281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Unclassified_Porphyromonas	0.00392703567711913	0.00154800359136833	0	0.00747042322234419	0.00629755969561795	0.0263924974927127	0.0117992834616952	0.00249932830551789	0.00439682842109891	0.00611850004971281	0.00502063480906526	0.00519928423187075	0.00240213309418764	0.00999692402337742	0.0209997136402685	0.00561594648003005
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Proteiniphilum	0	0	0	0.000457372850347603	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Proteiniphilum|s__Proteiniphilum_acetatigenes	0	0	0	0.000304915233565069	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Proteiniphilum|s__Unclassified_Proteiniphilum	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Tannerella	0	0	0	0.000152457616782534	0	0.00117299988856501	0	0	0	0	0	0	0	0	0.00038181297527761	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Tannerella|s__Tannerella_forsythia_ATCC_43037	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Tannerella|s__Unclassified_Tannerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Unclassified_Porphyromonadaceae	0.00392703567711913	0.00567601316835055	0	0.037657031345286	0.0181929502317852	0.161287484677689	0.0933216055606805	0.010622145298451	0.0102592663158975	0.0122370000994256	0.00502063480906526	0.0194973158695153	0	0.0299907720701323	0.109453052912915	0.0389606287052084
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Unclassified_Porphyromonadaceae|s__	0.00392703567711913	0.00567601316835055	0	0.037657031345286	0.0181929502317852	0.161287484677689	0.0933216055606805	0.010622145298451	0.0102592663158975	0.0122370000994256	0.00502063480906526	0.0194973158695153	0	0.0299907720701323	0.109453052912915	0.0389606287052084
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	21.9403483280646	19.4408611027978	10.7064052523521	16.0620197585071	11.9088603166273	10.9558189591972	27.3947182116577	5.91528526708447	0.274068971581832	40.3002653899397	49.1796282721987	42.6904562805187	0.00720639928256292	16.6633343586589	18.9888319704731	6.13869749821284
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0.00589055351567869	0	0	0.00182949140139041	0.00034986442753433	0.00762449927567257	0.00214532426576277	0.00437382453465631	0	0.00382406253107051	0	0.00779892634780612	0	0.00615195324515534	0.000890896942314423	0.000233997770001252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila_YIT_11841	0.00392703567711913	0	0	0.000609830467130138	0	0.00175949983284752	0.00160899319932208	0	0	0.0015296250124282	0	0.00476601054588152	0	0.00230698246693325	0.000127270991759203	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Unclassified_Paraprevotella	0.00196351783855956	0	0	0.00121966093426028	0.00034986442753433	0.00586499944282505	0.000536331066440692	0.00437382453465631	0	0.0022944375186423	0	0.0030329158019246	0	0.00384497077822209	0.00076362595055522	0.000233997770001252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	21.6968721160832	19.4160930453359	10.7059540193579	15.9507256982559	11.8967899938774	10.2772385236623	26.9425911226482	5.86154970851584	0.274068971581832	39.6761783848689	49.1756117643515	42.0505110463126	0.00720639928256292	16.1773300522916	18.9860320086544	6.13179456399781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_albensis	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_baroniae	0.00196351783855956	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bergensis	0	0	0	0.000152457616782534	0	0.00117299988856501	0.00107266213288138	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0.00589055351567869	0.000516001197122777	0	0.00243932186852055	0	0.0187679982170402	0.0214532426576277	0	0	0.0321221252609923	0	0.0225302316714399	0	0.0253768071362658	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	0.00196351783855956	0	0	0.000304915233565069	0.000174932213767165	0.00117299988856501	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae_ATCC_33574	0	0	0	0.000152457616782534	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	0.00196351783855956	0	0	0.000457372850347603	0	0.0134894987184976	0.00429064853152554	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.243476211981386	0.243036563844828	0.109198384585881	0.145444566410538	0.120178430858043	0.0721394931467481	0.238130993499667	0.0856019944639878	0.00293121894739928	0.327339752659635	0.612015383225055	0.366982812032877	0	0.142263918794217	0.163543224410576	0.0410666086352197
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_DSM_18205	0.677413654303049	0.696085614918627	0.411524490670758	0.629649957311867	0.397970786320301	0.331372468519615	1.05818119408749	0.228063707878508	0.00146560947369964	1.38125138622267	1.65128678870156	1.32668402649902	0	0.464472470009228	0.775589423780585	0.232827781151246
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_dentalis	0	0	0	0	0	0	0	0	0	0.0015296250124282	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0.00196351783855956	0	0	0.000304915233565069	0	0.000586499944282505	0	0	0	0	0	0.000433273685989229	0	0.000768994155644417	0	0
